brand,sic,city,gu,dong,address,zip,lon,lat,d250,d50,land,sales
Ediya,I56220,서울특별시,강서구,방화2동,서울특별시 강서구 방화동로 37,7620,126.8106702,37.56417333,1,1,0.2,928
Ediya,I56220,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡로 292,7663,126.8487572,37.55030557,2,2,0.2,672
Ediya,I56220,서울특별시,강서구,방화3동,서울특별시 강서구 금낭화로 146,7511,126.813289,37.57818364,1,1,0.2,928
Ediya,I56220,서울특별시,강서구,방화2동,서울특별시 강서구 하늘길 77,7505,126.8023643,37.56190888,1,1,0.2,928
Ediya,I56220,서울특별시,강서구,우장산동,서울특별시 강서구 공항대로 280,7646,126.8384183,37.55801626,2,1,0.2,896
Ediya,I56220,서울특별시,강서구,화곡1동,서울특별시 강서구 가로공원로76길 63,7767,126.8383334,37.53431824,2,2,0.2,672
Ediya,I56220,서울특별시,강서구,방화2동,서울특별시 강서구 하늘길 38,7505,126.8029375,37.57135746,1,1,0.2,928
Ediya,I56220,서울특별시,강서구,화곡4동,서울특별시 강서구 등촌로5길 80,7738,126.8589338,37.53305941,1,1,0.2,928
Ediya,I56220,서울특별시,강서구,우장산동,서울특별시 강서구 우현로 15,7695,126.8436114,37.54715573,2,2,0.2,672
Ediya,I56220,서울특별시,강서구,화곡본동,서울특별시 강서구 까치산로 79,7679,126.8474012,37.54576014,1,1,0.2,928
Ediya,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 마곡동로 61,7802,126.8331376,37.5606042,4,1,0.2,832
Ediya,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 마곡중앙6로 16,7801,126.828987,37.56039191,3,2,0.2,648
Ediya,I56220,서울특별시,강서구,방화2동,서울특별시 강서구 방화동로 95,7607,126.8125955,37.56909431,2,2,0.2,672
Ediya,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 양천로 344,7791,126.8403421,37.56825286,4,1,0.2,832
Ediya,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 마곡중앙5로 6,7788,126.8270032,37.56708489,2,1,0.2,896
Ediya,I56220,서울특별시,강서구,화곡1동,서울특별시 강서구 강서로17길 6,7764,126.8451813,37.53341229,2,1,0.2,896
Ediya,I56220,서울특별시,강서구,방화2동,서울특별시 강서구 방화동로 95,7607,126.812529,37.56900354,2,2,0.2,672
Ediya,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 공항대로 247,7803,126.8351177,37.55919112,2,1,0.2,896
Ediya,I56220,서울특별시,강서구,염창동,서울특별시 강서구 공항대로61길 20,7562,126.8657779,37.55180383,1,1,0.2,928
Ediya,I56220,서울특별시,강서구,발산1동,서울특별시 강서구 수명로 68-27,7635,126.8266634,37.55266502,1,1,0.2,928
Ediya,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 마곡서로 101,7798,126.8235753,37.56264475,1,1,0.2,928
Ediya,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 공항대로 195,7801,126.8292573,37.55975486,3,1,0.2,864
Ediya,I56220,서울특별시,강서구,가양3동,서울특별시 강서구 양천로 551-17,7532,126.8609249,37.55910054,2,1,0.2,896
Ediya,I56220,서울특별시,강서구,우장산동,서울특별시 강서구 우현로 17,7695,126.8434627,37.54725338,2,2,0.2,672
Ediya,I56220,서울특별시,강서구,화곡8동,서울특별시 강서구 곰달래로 135,7760,126.8479038,37.53075379,2,1,0.2,896
CoffeeBean,I56220,서울특별시,강서구,등촌1동,서울특별시 강서구 화곡로 398,7567,126.8548002,37.55845562,1,1,0.2,928
CoffeeBean,I56220,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡로 341,7649,126.8509256,37.55428223,3,1,0.2,864
CoffeeBean,I56220,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡로 347,7649,126.8512794,37.55482629,3,2,0.2,648
CoffeeBean,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 마곡동로 55,7802,126.8331469,37.56000961,4,1,0.2,832
CoffeeBean,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 강서로 455,7792,126.8403304,37.56609027,6,1,0.2,768
Twosome,I56220,서울특별시,강서구,공항동,서울특별시 강서구 공항대로 30,7623,126.8102735,37.56064631,2,1,0.2,896
Twosome,I56220,서울특별시,강서구,등촌1동,서울특별시 강서구 양천로 504,7548,126.8559706,37.56037716,1,1,0.2,928
Twosome,I56220,서울특별시,강서구,등촌3동,서울특별시 강서구 강서로 460,7582,126.8410853,37.56631394,6,1,0.3,1152
Twosome,I56220,서울특별시,강서구,화곡1동,서울특별시 강서구 강서로 43,7774,126.8465342,37.53152432,3,1,0.3,1296
Twosome,I56220,서울특별시,강서구,방화1동,서울특별시 강서구 방화대로 294,7599,126.8170323,37.5669854,1,1,0.3,1392
Twosome,I56220,서울특별시,강서구,등촌3동,서울특별시 강서구 강서로56가길 47,7583,126.8400817,37.5616908,2,1,0.3,1344
Twosome,I56220,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡로 347,7649,126.8512794,37.55482629,3,2,0.3,972
Twosome,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 마곡중앙6로 40,7802,126.8315706,37.56020126,3,1,0.3,1296
Twosome,I56220,서울특별시,강서구,방화2동,서울특별시 강서구 양천로 28,7601,126.8068967,37.57224451,2,2,0.3,1008
Twosome,I56220,서울특별시,강서구,염창동,서울특별시 강서구 공항대로 663,7557,126.8781044,37.54789397,1,1,0.3,1392
Twosome,I56220,서울특별시,강서구,등촌2동,서울특별시 강서구 등촌로 177,7668,126.8622143,37.54575964,2,1,0.3,1344
Twosome,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 마곡중앙6로 93,7803,126.8376838,37.56012645,3,1,0.3,1296
Twosome,I56220,서울특별시,강서구,발산1동,서울특별시 강서구 강서로 259,7639,126.8359801,37.54886478,2,1,0.3,1344
Starbucks,I56220,서울특별시,관악구,서원동,서울특별시 관악구 신림로 330,8777,126.9302159,37.48384475,5,1,0.35,1680
Starbucks,I56220,서울특별시,관악구,보라매동,서울특별시 관악구 보라매로3길 23,8708,126.9255222,37.49103758,2,1,0.35,1881.6
Starbucks,I56220,서울특별시,관악구,조원동,서울특별시 관악구 남부순환로 1419,8766,126.9084012,37.48096909,1,1,0.35,1948.8
Starbucks,I56220,서울특별시,관악구,낙성대동,서울특별시 관악구 관악로 158,8788,126.9527917,37.47929847,3,1,0.35,1814.4
Starbucks,I56220,서울특별시,관악구,인헌동,서울특별시 관악구 남부순환로 1948,8793,126.9650001,37.4761983,1,1,0.35,1948.8
Starbucks,I56220,서울특별시,관악구,남현동,서울특별시 관악구 남부순환로 2082-25,8806,126.981,37.47604903,4,1,0.35,1747.2
Starbucks,I56220,서울특별시,관악구,중앙동,서울특별시 관악구 남부순환로 1817,8758,126.9522051,37.481627,3,2,0.35,1360.8
Starbucks,I56220,서울특별시,관악구,청룡동,서울특별시 관악구 남부순환로 1812,8787,126.9513192,37.48110554,5,1,0.35,1680
Starbucks,I56220,서울특별시,관악구,신림동,서울특별시 관악구 남부순환로 1619,8754,126.9304873,37.48463112,4,2,0.35,1310.4
Starbucks,I56220,서울특별시,관악구,신림동,서울특별시 관악구 신림로 355-1,8760,126.9291549,37.48608776,3,1,0.35,1814.4
Ediya,I56220,서울특별시,관악구,신사동,서울특별시 관악구 난곡로 368,8702,126.9137319,37.48684801,2,2,0.35,1176
Ediya,I56220,서울특별시,관악구,보라매동,서울특별시 관악구 은천로 23,8719,126.9379137,37.4864011,1,1,0.35,1624
Ediya,I56220,서울특별시,관악구,행운동,서울특별시 관악구 남부순환로 1915,8742,126.9621841,37.47789461,3,1,0.35,1512
Ediya,I56220,서울특별시,관악구,보라매동,서울특별시 관악구 봉천로 245,8711,126.9290189,37.48927625,1,1,0.35,1624
Ediya,I56220,서울특별시,관악구,난향동,서울특별시 관악구 난곡로 60,8861,126.9193755,37.4608594,1,1,0.35,1624
Ediya,I56220,서울특별시,관악구,남현동,서울특별시 관악구 과천대로 951,8807,126.9812559,37.47551962,3,1,0.35,1512
Ediya,I56220,서울특별시,관악구,신원동,서울특별시 관악구 신원로 16,8775,126.9279198,37.48073334,1,1,0.35,1624
Ediya,I56220,서울특별시,관악구,신림동,서울특별시 관악구 남부순환로 1617,8754,126.9302622,37.484557,5,2,0.35,1050
Ediya,I56220,서울특별시,관악구,은천동,서울특별시 관악구 은천로 101,8715,126.9465996,37.48708257,1,1,0.35,1624
Ediya,I56220,서울특별시,관악구,청룡동,서울특별시 관악구 남부순환로216길 2,8786,126.9489751,37.48136403,1,1,0.35,1624
Ediya,I56220,서울특별시,관악구,신사동,서울특별시 관악구 난곡로 366,8702,126.9137802,37.48664121,2,2,0.35,1176
Ediya,I56220,서울특별시,관악구,인헌동,서울특별시 관악구 인헌길 17,8795,126.9670103,37.47472014,1,1,0.35,1624
Ediya,I56220,서울특별시,관악구,보라매동,서울특별시 관악구 보라매로 62,8709,126.9277955,37.49338294,1,1,0.35,1624
Ediya,I56220,서울특별시,관악구,조원동,서울특별시 관악구 남부순환로 1369,8768,126.9028847,37.48011606,1,1,0.35,1624
Ediya,I56220,서울특별시,관악구,미성동,서울특별시 관악구 난우길 43-1,8849,126.9170477,37.47648034,2,1,0.35,1568
Ediya,I56220,서울특별시,관악구,신사동,서울특별시 관악구 남부순환로 1541,8763,126.9217311,37.48337116,2,2,0.35,1176
Ediya,I56220,서울특별시,관악구,미성동,서울특별시 관악구 남부순환로 1444,8771,126.9112399,37.48091419,1,1,0.35,1624
Ediya,I56220,서울특별시,관악구,신림동,서울특별시 관악구 봉천로6길 24,8706,126.9254099,37.48861274,1,1,0.35,1624
Ediya,I56220,서울특별시,관악구,은천동,서울특별시 관악구 남부순환로 1725,8757,126.9418786,37.4826793,1,1,0.35,1624
Ediya,I56220,서울특별시,관악구,낙성대동,서울특별시 관악구 남부순환로 1874,8789,126.9577367,37.4789998,1,1,0.35,1624
Ediya,I56220,서울특별시,관악구,신사동,서울특별시 관악구 남부순환로 1541-1,8763,126.9218665,37.48339041,2,2,0.35,1176
Ediya,I56220,서울특별시,관악구,서원동,서울특별시 관악구 신림로 262-1,8781,126.9326883,37.47855091,1,1,0.35,1624
Ediya,I56220,서울특별시,관악구,미성동,서울특별시 관악구 난곡로 250,8849,126.9159729,37.47653356,2,1,0.35,1568
Ediya,I56220,서울특별시,관악구,신림동,서울특별시 관악구 관천로 52,8759,126.9266133,37.48432567,1,1,0.35,1624
CoffeeBean,I56220,서울특별시,관악구,행운동,서울특별시 관악구 남부순환로 1909,8742,126.9615932,37.47810567,2,1,0.35,1568
CoffeeBean,I56220,서울특별시,관악구,청룡동,서울특별시 관악구 관악로 161,8787,126.9521656,37.47959928,4,2,0.35,1092
CoffeeBean,I56220,서울특별시,관악구,서원동,서울특별시 관악구 신림로 318,8777,126.9303693,37.48260269,2,1,0.35,1568
Twosome,I56220,서울특별시,관악구,인헌동,서울특별시 관악구 남부순환로 1926,8793,126.9631261,37.4768126,2,1,0.35,1568
Twosome,I56220,서울특별시,관악구,대학동,서울특별시 관악구 신림로 127,8813,126.9352291,37.47079776,1,1,0.35,1624
Twosome,I56220,서울특별시,관악구,조원동,서울특별시 관악구 시흥대로 554,8768,126.9015513,37.48238332,1,1,0.35,1624
Twosome,I56220,서울특별시,관악구,남현동,서울특별시 관악구 남부순환로 2082-33,8806,126.9803655,37.47615168,3,1,0.35,1512
Twosome,I56220,서울특별시,관악구,중앙동,서울특별시 관악구 봉천로 472,8758,126.9521903,37.48187916,3,2,0.35,1134
Twosome,I56220,서울특별시,관악구,청룡동,서울특별시 관악구 관악로 157,8787,126.9520773,37.47944532,4,2,0.35,1092
Twosome,I56220,서울특별시,관악구,신림동,서울특별시 관악구 신림로 350,8754,126.9299661,37.48550042,5,1,0.35,1400
Starbucks,I56220,서울특별시,광진구,구의2동,서울특별시 광진구 광나루로 519,4976,127.0871794,37.54529828,2,1,0.65,3494.4
Starbucks,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 능동로 50,5070,127.0691588,37.53566952,1,1,0.65,3619.2
Starbucks,I56220,서울특별시,광진구,군자동,서울특별시 광진구 천호대로 548,4997,127.0790129,37.5569305,2,1,0.65,3494.4
Starbucks,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 아차산로 262,5065,127.0729442,37.53699681,4,4,0.65,811.2
Starbucks,I56220,서울특별시,광진구,구의1동,서울특별시 광진구 아차산로 373,5044,127.0840104,37.53700208,3,1,0.65,3369.6
Starbucks,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 607,4968,127.1060879,37.54730812,2,1,0.65,3494.4
Starbucks,I56220,서울특별시,광진구,화양동,서울특별시 광진구 능동로 107,5017,127.0707145,37.54069162,3,1,0.65,3369.6
Starbucks,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 563,4983,127.102912,37.54413034,2,2,0.65,2620.8
Starbucks,I56220,서울특별시,광진구,화양동,서울특별시 광진구 능동로 120-1,5030,127.0720432,37.54122468,3,1,0.65,3369.6
Starbucks,I56220,서울특별시,광진구,자양1동,서울특별시 광진구 아차산로 355,5026,127.0825464,37.53736014,2,1,0.65,3494.4
Starbucks,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 광나루로 608,5034,127.0952529,37.5411525,5,2,0.65,2340
Starbucks,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 구의강변로 64,5116,127.0925786,37.53586081,1,1,0.65,3619.2
Starbucks,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 능동로 90,5065,127.070902,37.53835036,4,4,0.65,811.2
Starbucks,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 537-17,4983,127.0996444,37.54295213,2,2,0.65,2620.8
Ediya,I56220,서울특별시,광진구,자양2동,서울특별시 광진구 자양로 46,5112,127.0859363,37.53217834,2,2,0.65,2184
Ediya,I56220,서울특별시,광진구,군자동,서울특별시 광진구 능동로 261,4998,127.077131,37.55350984,2,2,0.65,2184
Ediya,I56220,서울특별시,광진구,화양동,서울특별시 광진구 광나루로 380,5009,127.0718622,37.54761171,1,1,0.65,3016
Ediya,I56220,서울특별시,광진구,구의1동,서울특별시 광진구 자양로 136,5039,127.083388,37.5397815,1,1,0.65,3016
Ediya,I56220,서울특별시,광진구,군자동,서울특별시 광진구 능동로 261,4998,127.077131,37.55350984,2,2,0.65,2184
Ediya,I56220,서울특별시,광진구,능동,서울특별시 광진구 능동로 290,4985,127.0789616,37.55557853,2,1,0.65,2912
Ediya,I56220,서울특별시,광진구,중곡2동,서울특별시 광진구 능동로 330,4928,127.08072,37.55893513,1,1,0.65,3016
Ediya,I56220,서울특별시,광진구,군자동,서울특별시 광진구 군자로 109,5001,127.0719781,37.55286575,1,1,0.65,3016
Ediya,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 아차산로 481,5034,127.0949383,37.54096087,5,2,0.65,1950
Ediya,I56220,서울특별시,광진구,화양동,서울특별시 광진구 광나루로 416,5021,127.0755658,37.54645138,1,1,0.65,3016
Ediya,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 624,4969,127.1075149,37.5481659,2,1,0.65,2912
Ediya,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 구의로 4,5045,127.089267,37.53834025,1,1,0.65,3016
Ediya,I56220,서울특별시,광진구,구의1동,서울특별시 광진구 광나루로 506,5031,127.0856475,37.54470975,2,1,0.65,2912
Ediya,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 능동로 90,5065,127.070902,37.53835036,4,4,0.65,676
Ediya,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 아차산로 262,5065,127.0729442,37.53699681,4,4,0.65,676
Ediya,I56220,서울특별시,광진구,자양2동,서울특별시 광진구 자양로 46,5112,127.0859363,37.53217834,2,2,0.65,2184
Ediya,I56220,서울특별시,광진구,자양2동,서울특별시 광진구 자양로 92,5051,127.0840793,37.53599343,2,1,0.65,2912
Ediya,I56220,서울특별시,광진구,중곡3동,서울특별시 광진구 용마산로 111,4935,127.0866281,37.56358534,1,1,0.65,3016
CoffeeBean,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 563,4983,127.102912,37.54413034,2,2,0.65,2184
CoffeeBean,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 아차산로 262,5065,127.0729442,37.53699681,4,4,0.65,676
CoffeeBean,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 능동로 90,5065,127.070902,37.53835036,4,4,0.65,676
CoffeeBean,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 광나루로56길 85,5116,127.0956807,37.53571341,3,2,0.65,2106
CoffeeBean,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 아차산로 262,5065,127.0730005,37.53702429,4,4,0.65,676
CoffeeBean,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 구의강변로 106,5117,127.0949401,37.53987961,4,1,0.65,2704
Twosome,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 광나루로 604,5034,127.094897,37.54157326,5,1,0.65,2600
Twosome,I56220,서울특별시,광진구,화양동,서울특별시 광진구 능동로13길 5,5017,127.0712931,37.54239916,3,1,0.65,2808
Twosome,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 광나루로56길 85,5116,127.0956807,37.53571341,3,2,0.65,2106
Twosome,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 능동로 90,5065,127.070902,37.53835036,4,4,0.65,676
Twosome,I56220,서울특별시,광진구,능동,서울특별시 광진구 천호대로 642,4987,127.0881456,37.55330708,1,1,0.65,3016
Twosome,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 503-23,4984,127.0962579,37.54225948,4,1,0.65,2704
Twosome,I56220,서울특별시,광진구,자양4동,서울특별시 광진구 아차산로30길 36,5072,127.0667023,37.53939851,1,1,0.65,3016
Twosome,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 552,4971,127.1052358,37.54285046,1,1,0.65,3016
Twosome,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 537-17,4983,127.0996444,37.54295213,2,2,0.65,2184
Twosome,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 강변역로 50,5116,127.0941674,37.53453044,3,1,0.65,2808
Starbucks,I56220,서울특별시,구로구,오류1동,서울특별시 구로구 경인로 216,8271,126.8448498,37.49620515,2,1,0.2,1075.2
Starbucks,I56220,서울특별시,구로구,구로5동,서울특별시 구로구 새말로 97,8288,126.8902076,37.50703804,2,2,0.2,806.4
Starbucks,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로32길 72,8393,126.8988373,37.48317801,2,1,0.2,1075.2
Starbucks,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로31길 61,8375,126.8915267,37.48590289,2,1,0.2,1075.2
Starbucks,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로33길 11,8380,126.8954986,37.48569681,6,3,0.2,460.8
Starbucks,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로32길 30,8390,126.8965051,37.48338151,5,1,0.2,960
Starbucks,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로 285,8381,126.8944876,37.48447995,7,1,0.2,883.2
Starbucks,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로26길 5,8389,126.8934671,37.48160507,3,3,0.2,518.4
Starbucks,I56220,서울특별시,구로구,신도림동,서울특별시 구로구 경인로 610,8213,126.8839424,37.50546526,1,1,0.2,1113.6
Starbucks,I56220,서울특별시,구로구,신도림동,서울특별시 구로구 경인로 662,8209,126.8884846,37.50805804,2,2,0.2,806.4
Starbucks,I56220,서울특별시,구로구,신도림동,서울특별시 구로구 경인로 662,8209,126.8884846,37.50805804,2,2,0.2,806.4
Ediya,I56220,서울특별시,구로구,신도림동,서울특별시 구로구 구로중앙로 228,8205,126.8765916,37.50616146,2,2,0.2,672
Ediya,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로33길 11,8380,126.8954986,37.48569681,6,3,0.2,384
Ediya,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로26길 5,8389,126.8934671,37.48160507,3,3,0.2,432
Ediya,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로32길 43,8379,126.8978698,37.48438541,4,1,0.2,832
Ediya,I56220,서울특별시,구로구,구로1동,서울특별시 구로구 구일로 110,8324,126.871997,37.49506187,1,1,0.2,928
Ediya,I56220,서울특별시,구로구,고척2동,서울특별시 구로구 고척로 149,8246,126.8501269,37.50311356,1,1,0.2,928
Ediya,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로26길 5,8389,126.8934671,37.48160507,3,3,0.2,432
Ediya,I56220,서울특별시,구로구,신도림동,서울특별시 구로구 구로중앙로 228,8205,126.8765916,37.50616146,2,2,0.2,672
Ediya,I56220,서울특별시,구로구,개봉3동,서울특별시 구로구 개봉로3길 26,8352,126.8548716,37.48643631,1,1,0.2,928
Ediya,I56220,서울특별시,구로구,고척1동,서울특별시 구로구 경인로47길 14,8222,126.8670335,37.50023141,1,1,0.2,928
Ediya,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로31길 81,8375,126.8912265,37.48632357,2,1,0.2,896
Ediya,I56220,서울특별시,구로구,오류2동,서울특별시 구로구 오류로8길 65,8341,126.8437739,37.49264452,1,1,0.2,928
Ediya,I56220,서울특별시,구로구,고척1동,서울특별시 구로구 중앙로8길 11,8223,126.863278,37.50252002,1,1,0.2,928
Ediya,I56220,서울특별시,구로구,오류2동,서울특별시 구로구 연동로 312,8359,126.8243442,37.48772229,1,1,0.2,928
Ediya,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로33길 11,8380,126.8954986,37.48569681,6,3,0.2,384
Ediya,I56220,서울특별시,구로구,구로2동,서울특별시 구로구 경인로 482,8278,126.8727176,37.49827647,1,1,0.2,928
Ediya,I56220,서울특별시,구로구,구로2동,서울특별시 구로구 구로동로 157,8309,126.8833541,37.49256575,1,1,0.2,928
Ediya,I56220,서울특별시,구로구,고척1동,서울특별시 구로구 경인로 397,8227,126.8638602,37.49768702,1,1,0.2,928
Ediya,I56220,서울특별시,구로구,개봉1동,서울특별시 구로구 경인로40길 12,8277,126.8590989,37.49620848,1,1,0.2,928
Ediya,I56220,서울특별시,구로구,구로5동,서울특별시 구로구 새말로 97,8288,126.8902076,37.50703804,2,2,0.2,672
Ediya,I56220,서울특별시,구로구,오류1동,서울특별시 구로구 경인로20길 6,8271,126.8434035,37.49539808,2,1,0.2,896
CoffeeBean,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로 300,8379,126.8965278,37.48491351,8,1,0.2,704
CoffeeBean,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로 273,8381,126.8940884,37.4839446,4,1,0.2,832
Twosome,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로 288,8390,126.8954848,37.4835612,6,2,0.2,576
Twosome,I56220,서울특별시,구로구,구로2동,서울특별시 구로구 가마산로 250,8306,126.8886583,37.49481432,1,1,0.2,928
Twosome,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로33길 48,8377,126.8944921,37.48724621,4,1,0.2,832
Twosome,I56220,서울특별시,구로구,오류1동,서울특별시 구로구 고척로16가길 7-1,8267,126.8446859,37.49877152,1,1,0.2,928
Twosome,I56220,서울특별시,구로구,개봉2동,서울특별시 구로구 남부순환로97길 20-1,8328,126.8588931,37.49412508,1,1,0.2,928
Twosome,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로 288,8390,126.8954848,37.4835612,6,2,0.2,576
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 벚꽃로 266,8511,126.8850681,37.47843551,5,1,0.2,960
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 디지털로9길 32,8512,126.8872665,37.4796276,4,3,0.2,499.2
Starbucks,I56220,서울특별시,금천구,독산3동,서울특별시 금천구 시흥대로 426,8545,126.8986457,37.47157973,2,1,0.2,1075.2
Starbucks,I56220,서울특별시,금천구,시흥1동,서울특별시 금천구 시흥대로 164,8631,126.9032169,37.4488707,2,1,0.2,1075.2
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 128,8507,126.8836842,37.47722405,4,2,0.2,748.8
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 171,8503,126.8803985,37.48148195,4,2,0.2,748.8
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털2로 53,8588,126.881125,37.4729469,1,1,0.2,1113.6
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 디지털로 188,8513,126.8876625,37.47731564,2,1,0.2,1075.2
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 벚꽃로 298,8510,126.883859,37.48143359,2,1,0.2,1075.2
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 168,8507,126.882626,37.47995323,2,1,0.2,1075.2
Starbucks,I56220,서울특별시,금천구,독산1동,서울특별시 금천구 두산로 70,8584,126.8956093,37.46895637,2,2,0.2,806.4
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 디지털로9길 32,8512,126.8872665,37.4796276,4,3,0.2,499.2
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 128,8507,126.8836842,37.47722405,4,2,0.2,748.8
Ediya,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 196,8502,126.8812697,37.4829589,4,1,0.2,832
Ediya,I56220,서울특별시,금천구,시흥2동,서울특별시 금천구 금하로 750,8645,126.9136456,37.44906614,1,1,0.2,928
Ediya,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털2로 123,8505,126.8786985,37.47871763,1,1,0.2,928
Ediya,I56220,서울특별시,금천구,가산동,서울특별시 금천구 디지털로9길 32,8512,126.8872665,37.4796276,4,3,0.2,416
Ediya,I56220,서울특별시,금천구,시흥4동,서울특별시 금천구 독산로50길 162,8564,126.9124224,37.4617327,1,1,0.2,928
Ediya,I56220,서울특별시,금천구,시흥5동,서울특별시 금천구 시흥대로 150,8649,126.9036534,37.44761328,2,1,0.2,896
Ediya,I56220,서울특별시,금천구,시흥1동,서울특별시 금천구 시흥대로63길 8,8614,126.899183,37.45498738,1,1,0.2,928
Ediya,I56220,서울특별시,금천구,시흥3동,서울특별시 금천구 시흥대로 88,8652,126.9038954,37.44187581,1,1,0.2,928
Ediya,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 171,8503,126.8803985,37.48148195,4,2,0.2,624
Ediya,I56220,서울특별시,금천구,시흥4동,서울특별시 금천구 독산로 124,8569,126.9055425,37.45835331,1,1,0.2,928
Ediya,I56220,서울특별시,금천구,시흥5동,서울특별시 금천구 금하로 690,8642,126.9066214,37.45179463,1,1,0.2,928
CoffeeBean,I56220,서울특별시,금천구,시흥1동,서울특별시 금천구 시흥대로 201,8632,126.9007767,37.45189359,1,1,0.2,928
CoffeeBean,I56220,서울특별시,금천구,가산동,서울특별시 금천구 디지털로9길 23,8511,126.886466,37.47871,7,1,0.2,736
Twosome,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 19,8594,126.8864952,37.46760035,2,2,0.2,672
Twosome,I56220,서울특별시,금천구,독산4동,서울특별시 금천구 시흥대로 422,8576,126.8985962,37.47110171,2,1,0.2,896
Twosome,I56220,서울특별시,금천구,가산동,서울특별시 금천구 벚꽃로 254,8511,126.885474,37.47775455,5,1,0.2,800
Twosome,I56220,서울특별시,금천구,독산1동,서울특별시 금천구 시흥대로79길 53,8611,126.8949218,37.45806525,1,1,0.2,928
