customer_id,InvoiceNo,InvoiceDate,Quantity,UnitPrice,Country,TotalSales
12517,562537,2011-08-05 15:02,3,4.95,Germany,14.85
12517,562537,2011-08-05 15:02,8,0.85,Germany,6.8
12517,562537,2011-08-05 15:02,8,0.85,Germany,6.8
12517,562537,2011-08-05 15:02,8,0.85,Germany,6.8
12517,562537,2011-08-05 15:02,8,1.69,Germany,13.52
12517,562537,2011-08-05 15:02,8,1.69,Germany,13.52
12517,562537,2011-08-05 15:02,8,1.69,Germany,13.52
12517,562537,2011-08-05 15:02,8,1.25,Germany,10
12517,562537,2011-08-05 15:02,8,1.25,Germany,10
12517,562537,2011-08-05 15:02,6,2.95,Germany,17.7
12517,562537,2011-08-05 15:02,6,2.95,Germany,17.7
12517,562537,2011-08-05 15:02,2,8.25,Germany,16.5
12517,562537,2011-08-05 15:02,6,2.1,Germany,12.6
12517,562537,2011-08-05 15:02,6,1.95,Germany,11.7
12517,562537,2011-08-05 15:02,6,1.25,Germany,7.5
12517,562537,2011-08-05 15:02,8,1.95,Germany,15.6
12517,562537,2011-08-05 15:02,6,2.1,Germany,12.6
12517,562537,2011-08-05 15:02,6,1.45,Germany,8.7
12517,562537,2011-08-05 15:02,12,0.85,Germany,10.2
12517,562537,2011-08-05 15:02,6,2.49,Germany,14.94
12517,562537,2011-08-05 15:02,4,4.95,Germany,19.8
12517,562537,2011-08-05 15:02,2,8.5,Germany,17
12517,562537,2011-08-05 15:02,8,0.83,Germany,6.64
12517,562537,2011-08-05 15:02,16,0.83,Germany,13.28
12517,562537,2011-08-05 15:02,12,1.25,Germany,15
12517,562537,2011-08-05 15:02,6,2.89,Germany,17.34
12517,562537,2011-08-05 15:02,5,18,Germany,90
12517,568472,2011-09-27 11:50,3,4.95,Germany,14.85
12517,568472,2011-09-27 11:50,16,0.65,Germany,10.4
12517,568472,2011-09-27 11:50,4,4.15,Germany,16.6
12517,568472,2011-09-27 11:50,5,2.1,Germany,10.5
12517,568472,2011-09-27 11:50,8,1.25,Germany,10
12517,568472,2011-09-27 11:50,8,1.95,Germany,15.6
12517,568472,2011-09-27 11:50,16,0.85,Germany,13.6
12517,568472,2011-09-27 11:50,3,4.95,Germany,14.85
12517,568472,2011-09-27 11:50,5,2.1,Germany,10.5
12517,568472,2011-09-27 11:50,10,2.1,Germany,21
12517,568472,2011-09-27 11:50,12,2.1,Germany,25.2
12517,568472,2011-09-27 11:50,10,2.08,Germany,20.8
12517,568472,2011-09-27 11:50,10,1.65,Germany,16.5
12517,568472,2011-09-27 11:50,12,1.65,Germany,19.8
12517,568472,2011-09-27 11:50,10,2.1,Germany,21
12517,568472,2011-09-27 11:50,10,1.65,Germany,16.5
12517,568472,2011-09-27 11:50,10,2.08,Germany,20.8
12517,568472,2011-09-27 11:50,10,1.65,Germany,16.5
12517,568472,2011-09-27 11:50,10,2.08,Germany,20.8
12517,568472,2011-09-27 11:50,12,2.95,Germany,35.4
12517,568472,2011-09-27 11:50,12,0.85,Germany,10.2
12517,568472,2011-09-27 11:50,2,18,Germany,36
12517,575886,2011-11-11 13:57,12,0.42,Germany,5.04
12517,575886,2011-11-11 13:57,1,8.25,Germany,8.25
12517,575886,2011-11-11 13:57,9,3.75,Germany,33.75
12517,575886,2011-11-11 13:57,2,2.55,Germany,5.1
12517,575886,2011-11-11 13:57,2,1.95,Germany,3.9
12517,575886,2011-11-11 13:57,8,1.69,Germany,13.52
12517,575886,2011-11-11 13:57,2,1.65,Germany,3.3
12517,575886,2011-11-11 13:57,2,1.65,Germany,3.3
12517,575886,2011-11-11 13:57,2,1.65,Germany,3.3
12517,575886,2011-11-11 13:57,2,1.65,Germany,3.3
12517,575886,2011-11-11 13:57,8,1.25,Germany,10
12517,575886,2011-11-11 13:57,10,0.42,Germany,4.2
12517,575886,2011-11-11 13:57,3,2.08,Germany,6.24
12517,575886,2011-11-11 13:57,3,2.08,Germany,6.24
12517,575886,2011-11-11 13:57,3,2.08,Germany,6.24
12517,575886,2011-11-11 13:57,3,2.08,Germany,6.24
12517,575886,2011-11-11 13:57,3,2.08,Germany,6.24
12517,575886,2011-11-11 13:57,3,2.1,Germany,6.3
12517,575886,2011-11-11 13:57,2,3.75,Germany,7.5
12517,575886,2011-11-11 13:57,1,7.95,Germany,7.95
12517,575886,2011-11-11 13:57,2,4.15,Germany,8.3
12517,575886,2011-11-11 13:57,2,8.25,Germany,16.5
12517,575886,2011-11-11 13:57,2,4.25,Germany,8.5
12517,575886,2011-11-11 13:57,1,4.95,Germany,4.95
12517,575886,2011-11-11 13:57,2,2.1,Germany,4.2
12517,575886,2011-11-11 13:57,2,2.1,Germany,4.2
12517,575886,2011-11-11 13:57,12,0.65,Germany,7.8
12517,575886,2011-11-11 13:57,8,0.65,Germany,5.2
12517,575886,2011-11-11 13:57,4,0.65,Germany,2.6
12517,575886,2011-11-11 13:57,2,2.95,Germany,5.9
12517,575886,2011-11-11 13:57,2,1.45,Germany,2.9
12517,575886,2011-11-11 13:57,2,1.45,Germany,2.9
12517,575886,2011-11-11 13:57,3,1.65,Germany,4.95
12517,575886,2011-11-11 13:57,3,1.65,Germany,4.95
12517,575886,2011-11-11 13:57,6,1.65,Germany,9.9
12517,575886,2011-11-11 13:57,1,1.25,Germany,1.25
12517,575886,2011-11-11 13:57,2,4.25,Germany,8.5
12517,575886,2011-11-11 13:57,2,4.25,Germany,8.5
12517,575886,2011-11-11 13:57,2,4.25,Germany,8.5
12517,575886,2011-11-11 13:57,1,1.25,Germany,1.25
12517,575886,2011-11-11 13:57,1,1.25,Germany,1.25
12517,575886,2011-11-11 13:57,1,1.25,Germany,1.25
12517,575886,2011-11-11 13:57,4,1.65,Germany,6.6
12517,575886,2011-11-11 13:57,3,3.75,Germany,11.25
12517,575886,2011-11-11 13:57,12,1.65,Germany,19.8
12517,575886,2011-11-11 13:57,3,1.25,Germany,3.75
12517,575886,2011-11-11 13:57,2,1.25,Germany,2.5
12517,575886,2011-11-11 13:57,5,1.25,Germany,6.25
12517,575886,2011-11-11 13:57,4,0.85,Germany,3.4
12517,575886,2011-11-11 13:57,12,0.55,Germany,6.6
12517,575886,2011-11-11 13:57,12,0.55,Germany,6.6
12517,575886,2011-11-11 13:57,6,0.55,Germany,3.3
12517,575886,2011-11-11 13:57,6,0.55,Germany,3.3
12517,575886,2011-11-11 13:57,6,0.55,Germany,3.3
12517,575886,2011-11-11 13:57,6,0.55,Germany,3.3
12517,575886,2011-11-11 13:57,11,0.42,Germany,4.62
12517,575886,2011-11-11 13:57,6,1.65,Germany,9.9
12517,575886,2011-11-11 13:57,6,1.65,Germany,9.9
12517,575886,2011-11-11 13:57,6,0.55,Germany,3.3
12517,575886,2011-11-11 13:57,6,0.55,Germany,3.3
12517,575886,2011-11-11 13:57,6,0.55,Germany,3.3
12517,575886,2011-11-11 13:57,6,0.55,Germany,3.3
12517,575886,2011-11-11 13:57,4,1.25,Germany,5
12517,575886,2011-11-11 13:57,1,1.49,Germany,1.49
12517,575886,2011-11-11 13:57,3,1.65,Germany,4.95
12517,575886,2011-11-11 13:57,2,4.95,Germany,9.9
12517,575886,2011-11-11 13:57,1,1.49,Germany,1.49
12517,575886,2011-11-11 13:57,2,1.65,Germany,3.3
12517,575886,2011-11-11 13:57,1,6.75,Germany,6.75
12517,575886,2011-11-11 13:57,4,1.49,Germany,5.96
12517,575886,2011-11-11 13:57,2,2.95,Germany,5.9
12517,575886,2011-11-11 13:57,3,1.65,Germany,4.95
12517,575886,2011-11-11 13:57,3,2.95,Germany,8.85
12517,575886,2011-11-11 13:57,1,9.95,Germany,9.95
12517,575886,2011-11-11 13:57,8,1.49,Germany,11.92
12517,575886,2011-11-11 13:57,10,2.08,Germany,20.8
12517,575888,2011-11-11 14:04,3,18,Germany,54
12519,570007,2011-10-07 9:26,12,2.55,Germany,30.6
12519,570007,2011-10-07 9:26,8,1.65,Germany,13.2
12519,570007,2011-10-07 9:26,6,2.55,Germany,15.3
12519,570007,2011-10-07 9:26,8,1.25,Germany,10
12519,570007,2011-10-07 9:26,24,0.55,Germany,13.2
12519,570007,2011-10-07 9:26,12,1.65,Germany,19.8
12519,570007,2011-10-07 9:26,6,2.95,Germany,17.7
12519,570007,2011-10-07 9:26,12,1.45,Germany,17.4
12519,570007,2011-10-07 9:26,6,2.95,Germany,17.7
12519,570007,2011-10-07 9:26,24,0.65,Germany,15.6
12519,570007,2011-10-07 9:26,6,2.89,Germany,17.34
12519,570007,2011-10-07 9:26,12,1.65,Germany,19.8
12519,570007,2011-10-07 9:26,12,1.25,Germany,15
12519,570007,2011-10-07 9:26,12,0.85,Germany,10.2
12519,570007,2011-10-07 9:26,3,18,Germany,54
12519,570007,2011-10-07 9:26,8,1.25,Germany,10
12519,570007,2011-10-07 9:26,8,1.25,Germany,10
12519,570007,2011-10-07 9:26,4,8.5,Germany,34
12520,546365,2011-03-11 11:35,4,5.95,Germany,23.8
12520,546365,2011-03-11 11:35,5,2.1,Germany,10.5
12520,546365,2011-03-11 11:35,12,0.85,Germany,10.2
12520,546365,2011-03-11 11:35,12,0.42,Germany,5.04
12520,546365,2011-03-11 11:35,12,0.42,Germany,5.04
12520,546365,2011-03-11 11:35,12,0.42,Germany,5.04
12520,546365,2011-03-11 11:35,12,0.65,Germany,7.8
12520,546365,2011-03-11 11:35,4,4.95,Germany,19.8
12520,546365,2011-03-11 11:35,3,4.95,Germany,14.85
12520,546365,2011-03-11 11:35,8,1.95,Germany,15.6
12520,546365,2011-03-11 11:35,12,1.95,Germany,23.4
12520,546365,2011-03-11 11:35,12,1.65,Germany,19.8
12520,546365,2011-03-11 11:35,12,1.65,Germany,19.8
12520,546365,2011-03-11 11:35,6,2.95,Germany,17.7
12520,546365,2011-03-11 11:35,12,1.45,Germany,17.4
12520,546365,2011-03-11 11:35,1,12.75,Germany,12.75
12520,546365,2011-03-11 11:35,12,1.95,Germany,23.4
12520,546365,2011-03-11 11:35,6,2.1,Germany,12.6
12520,546365,2011-03-11 11:35,6,2.1,Germany,12.6
12520,546365,2011-03-11 11:35,3,4.95,Germany,14.85
12520,546365,2011-03-11 11:35,3,4.95,Germany,14.85
12520,546365,2011-03-11 11:35,3,5.45,Germany,16.35
12520,546365,2011-03-11 11:35,4,4.95,Germany,19.8
12520,546365,2011-03-11 11:35,12,1.25,Germany,15
12520,546365,2011-03-11 11:35,12,1.25,Germany,15
12520,546365,2011-03-11 11:35,24,1.25,Germany,30
12520,546365,2011-03-11 11:35,12,1.25,Germany,15
12520,546365,2011-03-11 11:35,12,1.25,Germany,15
12520,546365,2011-03-11 11:35,12,1.25,Germany,15
12520,546365,2011-03-11 11:35,12,1.25,Germany,15
12520,546365,2011-03-11 11:35,12,1.25,Germany,15
12520,546365,2011-03-11 11:35,12,1.25,Germany,15
12520,546365,2011-03-11 11:35,24,0.42,Germany,10.08
12520,546365,2011-03-11 11:35,24,0.42,Germany,10.08
12520,546365,2011-03-11 11:35,8,1.95,Germany,15.6
12520,546365,2011-03-11 11:35,24,0.55,Germany,13.2
12520,546365,2011-03-11 11:35,24,0.55,Germany,13.2
12520,546365,2011-03-11 11:35,24,0.55,Germany,13.2
12520,546365,2011-03-11 11:35,24,0.55,Germany,13.2
12520,546365,2011-03-11 11:35,6,2.1,Germany,12.6
12520,546365,2011-03-11 11:35,3,5.95,Germany,17.85
12520,546365,2011-03-11 11:35,4,9.95,Germany,39.8
12520,546365,2011-03-11 11:35,6,2.95,Germany,17.7
12520,546365,2011-03-11 11:35,6,2.95,Germany,17.7
12520,546365,2011-03-11 11:35,12,0.42,Germany,5.04
12520,546365,2011-03-11 11:35,1,16.95,Germany,16.95
12520,546365,2011-03-11 11:35,12,0.85,Germany,10.2
12520,546365,2011-03-11 11:35,12,1.45,Germany,17.4
12520,546365,2011-03-11 11:35,12,1.45,Germany,17.4
12520,546365,2011-03-11 11:35,12,0.85,Germany,10.2
12520,546365,2011-03-11 11:35,24,0.85,Germany,20.4
12520,546365,2011-03-11 11:35,12,0.85,Germany,10.2
12520,546365,2011-03-11 11:35,8,1.65,Germany,13.2
12520,546365,2011-03-11 11:35,2,8.25,Germany,16.5
12520,546365,2011-03-11 11:35,12,1.25,Germany,15
12520,546365,2011-03-11 11:35,12,1.25,Germany,15
12520,546365,2011-03-11 11:35,2,8.25,Germany,16.5
12520,546365,2011-03-11 11:35,5,18,Germany,90
12520,547715,2011-03-25 8:50,6,0.39,Germany,2.34
12520,547715,2011-03-25 8:50,12,0.39,Germany,4.68
12520,547715,2011-03-25 8:50,12,1.65,Germany,19.8
12520,547715,2011-03-25 8:50,12,1.25,Germany,15
12520,547715,2011-03-25 8:50,12,1.25,Germany,15
12520,547715,2011-03-25 8:50,6,1.95,Germany,11.7
12520,547715,2011-03-25 8:50,6,2.95,Germany,17.7
12520,547715,2011-03-25 8:50,12,0.42,Germany,5.04
12520,547715,2011-03-25 8:50,12,0.42,Germany,5.04
12520,547715,2011-03-25 8:50,4,4.95,Germany,19.8
12520,547715,2011-03-25 8:50,8,0.85,Germany,6.8
12520,547715,2011-03-25 8:50,2,10.95,Germany,21.9
12520,547715,2011-03-25 8:50,6,2.55,Germany,15.3
12520,547715,2011-03-25 8:50,2,9.95,Germany,19.9
12520,547715,2011-03-25 8:50,12,0.42,Germany,5.04
12520,547715,2011-03-25 8:50,2,18,Germany,36
12520,553741,2011-05-19 9:37,12,0.42,Germany,5.04
12520,553741,2011-05-19 9:37,8,1.69,Germany,13.52
12520,553741,2011-05-19 9:37,8,1.65,Germany,13.2
12520,553741,2011-05-19 9:37,6,2.95,Germany,17.7
12520,553741,2011-05-19 9:37,6,10.95,Germany,65.7
12520,553741,2011-05-19 9:37,6,2.95,Germany,17.7
12520,553741,2011-05-19 9:37,12,1.65,Germany,19.8
12520,553741,2011-05-19 9:37,3,4.95,Germany,14.85
12520,553741,2011-05-19 9:37,3,4.95,Germany,14.85
12520,553741,2011-05-19 9:37,4,6.25,Germany,25
12520,553741,2011-05-19 9:37,8,0.85,Germany,6.8
12520,553741,2011-05-19 9:37,8,1.69,Germany,13.52
12520,553741,2011-05-19 9:37,8,1.69,Germany,13.52
12520,553741,2011-05-19 9:37,8,0.85,Germany,6.8
12520,553741,2011-05-19 9:37,8,0.85,Germany,6.8
12520,553741,2011-05-19 9:37,12,1.95,Germany,23.4
12520,553741,2011-05-19 9:37,6,3.25,Germany,19.5
12520,553741,2011-05-19 9:37,12,0.85,Germany,10.2
12520,553741,2011-05-19 9:37,12,0.85,Germany,10.2
12520,553741,2011-05-19 9:37,3,18,Germany,54
12520,553741,2011-05-19 9:37,12,1.65,Germany,19.8
12520,553741,2011-05-19 9:37,12,1.25,Germany,15
12520,553741,2011-05-19 9:37,12,1.45,Germany,17.4
12520,553741,2011-05-19 9:37,6,3.25,Germany,19.5
12520,553741,2011-05-19 9:37,4,4.95,Germany,19.8
12520,560728,2011-07-20 14:38,12,1.65,Germany,19.8
12520,560728,2011-07-20 14:38,12,0.65,Germany,7.8
12520,560728,2011-07-20 14:38,12,0.65,Germany,7.8
12520,560728,2011-07-20 14:38,3,5.45,Germany,16.35
12520,560728,2011-07-20 14:38,3,12.75,Germany,38.25
12520,560728,2011-07-20 14:38,5,2.1,Germany,10.5
12520,560728,2011-07-20 14:38,3,4.95,Germany,14.85
12520,560728,2011-07-20 14:38,5,2.95,Germany,14.75
12520,560728,2011-07-20 14:38,12,2.95,Germany,35.4
12520,560728,2011-07-20 14:38,6,2.95,Germany,17.7
12520,560728,2011-07-20 14:38,12,1.65,Germany,19.8
12520,560728,2011-07-20 14:38,12,1.65,Germany,19.8
12520,560728,2011-07-20 14:38,12,1.65,Germany,19.8
12520,560728,2011-07-20 14:38,12,0.42,Germany,5.04
12520,560728,2011-07-20 14:38,4,4.95,Germany,19.8
12520,560728,2011-07-20 14:38,12,1.25,Germany,15
12520,560728,2011-07-20 14:38,12,1.25,Germany,15
12520,560728,2011-07-20 14:38,3,4.95,Germany,14.85
12520,560728,2011-07-20 14:38,2,18,Germany,36
12520,567666,2011-09-21 15:23,24,0.39,Germany,9.36
12520,567666,2011-09-21 15:23,24,0.39,Germany,9.36
12520,567666,2011-09-21 15:23,24,0.39,Germany,9.36
12520,567666,2011-09-21 15:23,5,4.95,Germany,24.75
12520,567666,2011-09-21 15:23,3,5.45,Germany,16.35
12520,567666,2011-09-21 15:23,4,4.95,Germany,19.8
12520,567666,2011-09-21 15:23,6,2.55,Germany,15.3
12520,567666,2011-09-21 15:23,24,0.85,Germany,20.4
12520,567666,2011-09-21 15:23,8,0.85,Germany,6.8
12520,567666,2011-09-21 15:23,6,2.95,Germany,17.7
12520,567666,2011-09-21 15:23,12,0.39,Germany,4.68
12520,567666,2011-09-21 15:23,18,2.89,Germany,52.02
12520,567666,2011-09-21 15:23,24,0.39,Germany,9.36
12520,567666,2011-09-21 15:23,6,3.25,Germany,19.5
12520,567666,2011-09-21 15:23,6,3.25,Germany,19.5
12520,567666,2011-09-21 15:23,12,1.95,Germany,23.4
12520,567666,2011-09-21 15:23,12,0.85,Germany,10.2
12520,567666,2011-09-21 15:23,16,1.69,Germany,27.04
12520,567666,2011-09-21 15:23,5,2.1,Germany,10.5
12520,567666,2011-09-21 15:23,6,4.95,Germany,29.7
12520,567666,2011-09-21 15:23,3,4.95,Germany,14.85
12520,567666,2011-09-21 15:23,12,0.42,Germany,5.04
12520,567666,2011-09-21 15:23,8,1.65,Germany,13.2
12520,567666,2011-09-21 15:23,12,1.65,Germany,19.8
12520,567666,2011-09-21 15:23,12,0.42,Germany,5.04
12520,567666,2011-09-21 15:23,12,2.95,Germany,35.4
12520,567666,2011-09-21 15:23,4,4.15,Germany,16.6
12520,567666,2011-09-21 15:23,4,4.15,Germany,16.6
12520,567666,2011-09-21 15:23,4,18,Germany,72
12520,567666,2011-09-21 15:23,12,1.45,Germany,17.4
12520,567666,2011-09-21 15:23,12,1.45,Germany,17.4
12521,560635,2011-07-20 10:51,6,2.55,Germany,15.3
12521,560635,2011-07-20 10:51,3,4.95,Germany,14.85
12521,560635,2011-07-20 10:51,3,4.95,Germany,14.85
12521,560635,2011-07-20 10:51,12,1.25,Germany,15
12521,560635,2011-07-20 10:51,12,1.25,Germany,15
12521,560635,2011-07-20 10:51,12,1.25,Germany,15
12521,560635,2011-07-20 10:51,2,7.9,Germany,15.8
12521,560635,2011-07-20 10:51,6,2.08,Germany,12.48
12521,560635,2011-07-20 10:51,6,2.08,Germany,12.48
12521,560635,2011-07-20 10:51,6,1.65,Germany,9.9
12521,560635,2011-07-20 10:51,6,2.08,Germany,12.48
12521,560635,2011-07-20 10:51,6,1.65,Germany,9.9
12521,560635,2011-07-20 10:51,6,1.65,Germany,9.9
12521,560635,2011-07-20 10:51,6,1.45,Germany,8.7
12521,560635,2011-07-20 10:51,6,1.45,Germany,8.7
12521,560635,2011-07-20 10:51,12,1.45,Germany,17.4
12521,560635,2011-07-20 10:51,12,1.25,Germany,15
12521,560635,2011-07-20 10:51,12,1.45,Germany,17.4
12521,560635,2011-07-20 10:51,8,0.85,Germany,6.8
12521,560635,2011-07-20 10:51,8,0.85,Germany,6.8
12521,560635,2011-07-20 10:51,10,2.08,Germany,20.8
12521,560635,2011-07-20 10:51,10,2.08,Germany,20.8
12521,560635,2011-07-20 10:51,20,2.08,Germany,41.6
12521,560635,2011-07-20 10:51,10,2.08,Germany,20.8
12521,560635,2011-07-20 10:51,10,2.08,Germany,20.8
12521,560635,2011-07-20 10:51,10,2.08,Germany,20.8
12521,560635,2011-07-20 10:51,10,0.85,Germany,8.5
12521,560635,2011-07-20 10:51,2,7.95,Germany,15.9
12521,560635,2011-07-20 10:51,12,1.25,Germany,15
12521,560635,2011-07-20 10:51,12,1.25,Germany,15
12521,560635,2011-07-20 10:51,3,4.95,Germany,14.85
12521,560635,2011-07-20 10:51,6,1.65,Germany,9.9
12521,560635,2011-07-20 10:51,10,1.45,Germany,14.5
12521,560635,2011-07-20 10:51,1,14.95,Germany,14.95
12521,560635,2011-07-20 10:51,12,0.42,Germany,5.04
12521,560635,2011-07-20 10:51,12,0.85,Germany,10.2
12521,560635,2011-07-20 10:51,6,3.75,Germany,22.5
12521,560635,2011-07-20 10:51,3,18,Germany,54
12522,571904,2011-10-19 14:41,16,1.25,Germany,20
12522,571904,2011-10-19 14:41,100,0.04,Germany,4
12522,571904,2011-10-19 14:41,6,2.95,Germany,17.7
12522,571904,2011-10-19 14:41,3,4.95,Germany,14.85
12522,571904,2011-10-19 14:41,3,4.95,Germany,14.85
12522,571904,2011-10-19 14:41,1,18,Germany,18
12522,573629,2011-10-31 15:30,18,0.79,Germany,14.22
12522,573629,2011-10-31 15:30,24,0.79,Germany,18.96
12522,573629,2011-10-31 15:30,4,3.75,Germany,15
12522,573629,2011-10-31 15:30,6,2.89,Germany,17.34
12522,573629,2011-10-31 15:30,12,1.65,Germany,19.8
12522,573629,2011-10-31 15:30,1,18,Germany,18
12524,540562,2011-01-10 10:35,20,0.42,Germany,8.4
12524,540562,2011-01-10 10:35,24,0.19,Germany,4.56
12524,540562,2011-01-10 10:35,24,0.19,Germany,4.56
12524,540562,2011-01-10 10:35,24,0.19,Germany,4.56
12524,540562,2011-01-10 10:35,24,0.19,Germany,4.56
12524,540562,2011-01-10 10:35,48,0.19,Germany,9.12
12524,540562,2011-01-10 10:35,20,0.85,Germany,17
12524,540562,2011-01-10 10:35,20,0.85,Germany,17
12524,540562,2011-01-10 10:35,3,12.75,Germany,38.25
12524,540562,2011-01-10 10:35,20,1.65,Germany,33
12524,540562,2011-01-10 10:35,20,1.65,Germany,33
12524,540562,2011-01-10 10:35,10,1.65,Germany,16.5
12524,540562,2011-01-10 10:35,20,1.65,Germany,33
12524,540562,2011-01-10 10:35,100,0.42,Germany,42
12524,540562,2011-01-10 10:35,12,1.49,Germany,17.88
12524,540562,2011-01-10 10:35,3,18,Germany,54
12524,544483,2011-02-21 10:53,72,1.06,Germany,76.32
12524,544483,2011-02-21 10:53,24,0.65,Germany,15.6
12524,544483,2011-02-21 10:53,24,0.65,Germany,15.6
12524,544483,2011-02-21 10:53,24,0.65,Germany,15.6
12524,544483,2011-02-21 10:53,12,10.95,Germany,131.4
12524,544483,2011-02-21 10:53,12,1.95,Germany,23.4
12524,544483,2011-02-21 10:53,12,1.95,Germany,23.4
12524,544483,2011-02-21 10:53,6,3.75,Germany,22.5
12524,544483,2011-02-21 10:53,6,2.55,Germany,15.3
12524,544483,2011-02-21 10:53,2,9.95,Germany,19.9
12524,544483,2011-02-21 10:53,72,1.06,Germany,76.32
12524,544483,2011-02-21 10:53,5,18,Germany,90
12524,545533,2011-03-03 14:04,48,0.29,Germany,13.92
12524,545533,2011-03-03 14:04,48,0.29,Germany,13.92
12524,545533,2011-03-03 14:04,24,0.85,Germany,20.4
12524,545533,2011-03-03 14:04,12,0.85,Germany,10.2
12524,545533,2011-03-03 14:04,12,0.85,Germany,10.2
12524,545533,2011-03-03 14:04,12,0.65,Germany,7.8
12524,545533,2011-03-03 14:04,6,1.65,Germany,9.9
12524,545533,2011-03-03 14:04,6,1.65,Germany,9.9
12524,545533,2011-03-03 14:04,24,1.25,Germany,30
12524,545533,2011-03-03 14:04,12,0.85,Germany,10.2
12524,545533,2011-03-03 14:04,4,9.95,Germany,39.8
12524,545533,2011-03-03 14:04,4,4.95,Germany,19.8
12524,545533,2011-03-03 14:04,8,1.95,Germany,15.6
12524,545533,2011-03-03 14:04,20,0.42,Germany,8.4
12524,545533,2011-03-03 14:04,10,1.95,Germany,19.5
12524,545533,2011-03-03 14:04,2,9.95,Germany,19.9
12524,545533,2011-03-03 14:04,15,2.1,Germany,31.5
12524,545533,2011-03-03 14:04,12,1.65,Germany,19.8
12524,545533,2011-03-03 14:04,12,1.65,Germany,19.8
12524,545533,2011-03-03 14:04,12,1.65,Germany,19.8
12524,545533,2011-03-03 14:04,2,6.75,Germany,13.5
12524,545533,2011-03-03 14:04,36,2.1,Germany,75.6
12524,545533,2011-03-03 14:04,2,18,Germany,36
12524,551529,2011-05-01 13:18,5,2.95,Germany,14.75
12524,551529,2011-05-01 13:18,2,9.95,Germany,19.9
12524,551529,2011-05-01 13:18,4,5.95,Germany,23.8
12524,551529,2011-05-01 13:18,12,1.65,Germany,19.8
12524,551529,2011-05-01 13:18,12,1.65,Germany,19.8
12524,551529,2011-05-01 13:18,48,0.39,Germany,18.72
12524,551529,2011-05-01 13:18,40,0.85,Germany,34
12524,551529,2011-05-01 13:18,40,1.65,Germany,66
12524,551529,2011-05-01 13:18,12,1.65,Germany,19.8
12524,551529,2011-05-01 13:18,12,1.65,Germany,19.8
12524,551529,2011-05-01 13:18,12,1.65,Germany,19.8
12524,551529,2011-05-01 13:18,12,1.65,Germany,19.8
12524,551529,2011-05-01 13:18,6,2.1,Germany,12.6
12524,551529,2011-05-01 13:18,6,2.1,Germany,12.6
12524,551529,2011-05-01 13:18,6,2.1,Germany,12.6
12524,551529,2011-05-01 13:18,6,2.1,Germany,12.6
12524,551529,2011-05-01 13:18,48,1.06,Germany,50.88
12524,551529,2011-05-01 13:18,16,1.69,Germany,27.04
12524,551529,2011-05-01 13:18,32,0.85,Germany,27.2
12524,551529,2011-05-01 13:18,24,0.65,Germany,15.6
12524,551529,2011-05-01 13:18,24,0.19,Germany,4.56
12524,551529,2011-05-01 13:18,12,0.39,Germany,4.68
12524,551529,2011-05-01 13:18,12,0.85,Germany,10.2
12524,551529,2011-05-01 13:18,12,0.65,Germany,7.8
12524,551529,2011-05-01 13:18,24,1.95,Germany,46.8
12524,551529,2011-05-01 13:18,10,1.65,Germany,16.5
12524,551529,2011-05-01 13:18,10,1.65,Germany,16.5
12524,551529,2011-05-01 13:18,12,2.55,Germany,30.6
12524,551529,2011-05-01 13:18,60,2.1,Germany,126
12524,551529,2011-05-01 13:18,60,2.1,Germany,126
12524,551529,2011-05-01 13:18,24,1.95,Germany,46.8
12524,551529,2011-05-01 13:18,24,1.95,Germany,46.8
12524,551529,2011-05-01 13:18,8,18,Germany,144
12524,553842,2011-05-19 12:24,12,3.75,Germany,45
12524,553842,2011-05-19 12:24,20,1.65,Germany,33
12524,553842,2011-05-19 12:24,10,1.65,Germany,16.5
12524,553842,2011-05-19 12:24,10,1.65,Germany,16.5
12524,553842,2011-05-19 12:24,10,1.65,Germany,16.5
12524,553842,2011-05-19 12:24,12,2.25,Germany,27
12524,553842,2011-05-19 12:24,48,0.29,Germany,13.92
12524,553842,2011-05-19 12:24,48,0.29,Germany,13.92
12524,553842,2011-05-19 12:24,48,0.29,Germany,13.92
12524,553842,2011-05-19 12:24,48,0.29,Germany,13.92
12524,553842,2011-05-19 12:24,48,0.29,Germany,13.92
12524,553842,2011-05-19 12:24,48,0.29,Germany,13.92
12524,553842,2011-05-19 12:24,48,0.29,Germany,13.92
12524,553842,2011-05-19 12:24,4,4.95,Germany,19.8
12524,553842,2011-05-19 12:24,16,1.69,Germany,27.04
12524,553842,2011-05-19 12:24,16,0.85,Germany,13.6
12524,553842,2011-05-19 12:24,4,3.75,Germany,15
12524,553842,2011-05-19 12:24,12,1.65,Germany,19.8
12524,553842,2011-05-19 12:24,6,2.95,Germany,17.7
12524,553842,2011-05-19 12:24,2,18,Germany,36
12524,558608,2011-06-30 15:30,12,1.65,Germany,19.8
12524,558608,2011-06-30 15:30,12,2.55,Germany,30.6
12524,558608,2011-06-30 15:30,12,1.65,Germany,19.8
12524,558608,2011-06-30 15:30,24,1.25,Germany,30
12524,558608,2011-06-30 15:30,6,2.25,Germany,13.5
12524,558608,2011-06-30 15:30,12,2.25,Germany,27
12524,558608,2011-06-30 15:30,6,2.25,Germany,13.5
12524,558608,2011-06-30 15:30,6,2.25,Germany,13.5
12524,558608,2011-06-30 15:30,4,3.35,Germany,13.4
