brand,lon,lat,sales_log
Ediya,127.0657188,37.64348832,7.392647521
CoffeeBean,127.076456,37.65120464,7.321188557
CoffeeBean,127.0623975,37.65440054,7.283448229
Twosome,127.0758538,37.62662864,7.392647521
Twosome,127.0616775,37.65127723,7.357556201
Twosome,127.0710483,37.66137991,7.392647521
Twosome,127.0769564,37.64922628,7.321188557
Twosome,127.0866391,37.62198215,7.392647521
Starbucks,127.0348687,37.64834884,7.215828041
Ediya,127.0363068,37.65193769,7.392647521
Ediya,127.0380951,37.63893235,7.392647521
Ediya,127.0448807,37.68415621,7.392647521
Ediya,127.0447454,37.67791098,7.392647521
Ediya,127.0356293,37.64736392,7.321188557
Ediya,127.0422936,37.66492527,7.357556201
Ediya,127.035278,37.66576012,7.392647521
Ediya,127.0461313,37.68920308,7.392647521
Twosome,127.0433749,37.66633966,7.357556201
Twosome,127.0333444,37.64704788,7.069874128
Twosome,127.0333444,37.64704788,7.069874128
Twosome,127.0349919,37.64845797,7.033506484
Twosome,127.0467539,37.65205862,7.392647521
Starbucks,127.0654766,37.56234757,7.539877758
Starbucks,127.0560164,37.59084445,7.539877758
Starbucks,127.0511027,37.56849519,7.252195685
Starbucks,127.0520102,37.59156021,7.503510114
Starbucks,127.0255032,37.5767024,7.574969078
Starbucks,127.061379,37.59572582,7.215828041
Starbucks,127.0592092,37.59537516,7.539877758
Starbucks,127.044812,37.57976158,7.252195685
Ediya,127.0612529,37.59584196,7.033506484
Ediya,127.0595009,37.57759087,7.392647521
Ediya,127.0571298,37.57259819,7.321188557
Ediya,127.0471267,37.5820329,7.238496841
Ediya,127.0574786,37.58982895,7.203405521
Ediya,127.0695414,37.57225515,7.203405521
Ediya,127.0709537,37.58067304,7.203405521
Ediya,127.0693165,37.57849763,7.238496841
Ediya,127.030877,37.57350288,7.238496841
Ediya,127.0513542,37.56829898,6.915723449
Ediya,127.0747134,37.5723769,7.238496841
Ediya,127.0706831,37.58149987,7.203405521
Ediya,127.0666874,37.56509633,7.238496841
Ediya,127.0308821,37.57747653,7.238496841
Ediya,127.0642304,37.60313701,7.238496841
Ediya,127.0458022,37.58378825,7.238496841
Ediya,127.0525041,37.59189756,7.167037877
Ediya,127.0379119,37.57665101,7.238496841
Ediya,127.0496042,37.57506077,7.238496841
CoffeeBean,127.0723644,37.57191695,7.238496841
CoffeeBean,127.0426404,37.57959982,7.238496841
CoffeeBean,127.0705201,37.57092931,7.203405521
CoffeeBean,127.0601971,37.59605881,7.129297549
Twosome,127.0557012,37.56559465,7.238496841
Twosome,127.0445875,37.5796156,6.915723449
Twosome,127.0683545,37.56756936,6.915723449
Twosome,127.056608,37.57267511,6.879355804
Twosome,127.056608,37.57267511,6.879355804
Twosome,127.0683545,37.56756936,6.915723449
Twosome,127.0522045,37.59230964,7.167037877
Starbucks,126.9233568,37.49142334,7.349359434
Starbucks,126.9813515,37.4784759,7.385727078
Starbucks,126.9581289,37.50693583,7.420818398
Starbucks,126.9809089,37.48442805,7.349359434
Starbucks,126.9527047,37.4968682,7.420818398
Starbucks,126.9548399,37.49540038,7.420818398
Starbucks,126.931762,37.49993346,7.098045005
Starbucks,126.931762,37.49993346,7.098045005
Ediya,126.9222451,37.50425313,7.238496841
Ediya,126.9401911,37.50528051,7.203405521
Ediya,126.948324,37.50280324,7.238496841
Ediya,126.9530121,37.50481818,7.392647521
Ediya,126.924082,37.49132182,7.283448229
Ediya,126.9818544,37.48723848,7.321188557
Ediya,126.9431592,37.49772028,7.392647521
Ediya,126.9166412,37.49680427,7.392647521
Ediya,126.9281387,37.51288472,7.392647521
Ediya,126.9791647,37.48463826,7.357556201
Ediya,126.9775142,37.47714524,7.392647521
CoffeeBean,126.9235167,37.49210058,7.321188557
Twosome,126.9816527,37.48460567,7.357556201
Twosome,126.9419637,37.50550364,7.357556201
Twosome,126.9584888,37.49486494,7.844632644
Starbucks,126.9375433,37.55242638,8.194008286
Starbucks,126.8909658,37.5811105,8.194008286
Starbucks,126.9107064,37.55576797,8.122549322
Starbucks,126.9169043,37.55137386,8.194008286
Starbucks,126.9235995,37.55720174,7.269059491
Starbucks,126.9232454,37.55191842,8.004766286
Starbucks,126.9232071,37.54750297,8.158916966
Starbucks,126.9415521,37.54825452,8.158916966
Starbucks,126.9474628,37.54399137,7.871234894
Starbucks,126.9251911,37.55749556,7.962206672
Starbucks,126.9535888,37.55099285,8.194008286
Starbucks,126.9202961,37.55473877,8.122549322
Starbucks,126.9529688,37.54595954,8.194008286
Starbucks,126.9199943,37.55683543,8.158916966
Starbucks,126.9491392,37.54145635,8.194008286
Starbucks,126.9533465,37.54242179,8.158916966
Starbucks,126.9463581,37.54046745,8.122549322
Starbucks,126.9555066,37.55224426,8.158916966
Starbucks,126.8908284,37.57739695,7.834867249
Starbucks,126.8892257,37.57630064,8.194008286
Starbucks,126.9316785,37.54941805,8.194008286
Starbucks,126.9185611,37.55340737,8.194008286
Starbucks,126.9346636,37.55516663,8.045588281
Starbucks,126.8972574,37.56827565,6.698514633
Starbucks,126.9474628,37.54399137,7.871234894
Starbucks,126.9235995,37.55720174,7.269059491
Starbucks,126.9139374,37.55149077,8.158916966
Starbucks,126.9120459,37.5500407,8.122549322
Starbucks,126.9248661,37.5533298,8.122549322
Starbucks,126.9232587,37.55020656,8.158916966
Ediya,126.8908284,37.57739695,7.652545693
Ediya,126.910211,37.55636709,7.652545693
Ediya,126.9473972,37.53980094,7.652545693
Ediya,126.9104342,37.54958433,7.940227765
Ediya,126.9354087,37.55450658,7.863266724
Ediya,126.9215007,37.55283056,7.902487437
Ediya,126.9230222,37.55877329,7.902487437
Ediya,126.9206459,37.55559795,7.902487437
Ediya,126.9054607,37.56078328,8.011686729
Ediya,126.9318821,37.54625724,8.011686729
Ediya,126.9190661,37.54822201,8.011686729
Ediya,126.926577,37.55635484,7.940227765
Ediya,126.920846,37.55428427,7.863266724
Ediya,126.910211,37.55636709,7.652545693
Ediya,126.9296533,37.55413017,8.011686729
Ediya,126.91165,37.56481408,8.011686729
Ediya,126.9423663,37.54749593,7.976595409
Ediya,126.9166392,37.56030072,8.011686729
Ediya,126.8972574,37.56827565,6.516193076
Ediya,126.8990103,37.56993189,8.011686729
Ediya,126.8989995,37.57681569,8.011686729
Ediya,126.9138126,37.55229155,7.976595409
Ediya,126.9524467,37.5428373,7.940227765
Ediya,126.956827,37.55250823,7.976595409
Ediya,126.8994026,37.55634792,8.011686729
CoffeeBean,126.923251,37.55545955,7.940227765
CoffeeBean,126.9430454,37.55149363,8.011686729
CoffeeBean,126.8928847,37.57844343,7.940227765
CoffeeBean,126.8882286,37.58245432,7.688913337
CoffeeBean,126.9250763,37.55681873,7.822444729
CoffeeBean,126.9150515,37.54880691,7.976595409
CoffeeBean,126.9265027,37.55837249,7.902487437
CoffeeBean,126.9231754,37.54813341,7.976595409
CoffeeBean,126.8927528,37.57970364,7.976595409
CoffeeBean,126.9116358,37.55100104,7.940227765
CoffeeBean,126.9234867,37.55323614,7.822444729
CoffeeBean,126.9220821,37.55332244,7.822444729
Twosome,126.8972574,37.56827565,6.516193076
Twosome,126.9233463,37.55748776,7.129297549
Twosome,126.8883436,37.58232926,7.688913337
Twosome,126.9142904,37.54900715,7.976595409
Twosome,126.9542892,37.54784541,8.011686729
Twosome,126.9470781,37.53996028,7.652545693
Twosome,126.9513151,37.54283627,7.976595409
Twosome,126.8914724,37.57824997,7.902487437
Twosome,126.8972574,37.56827565,6.516193076
Twosome,126.922547,37.5524797,7.863266724
Twosome,126.9248493,37.55292418,7.902487437
Starbucks,126.939278,37.55619932,8.122549322
Starbucks,126.9503015,37.56428106,8.194008286
Starbucks,126.9403142,37.55655102,8.122549322
Starbucks,126.9366956,37.55871702,8.122549322
Starbucks,126.9646165,37.5637407,8.158916966
Starbucks,126.945924,37.55843936,8.045588281
Starbucks,126.9305022,37.56679745,8.194008286
Starbucks,126.9438335,37.5886595,8.158916966
Starbucks,126.9345003,37.55630046,8.084808994
Starbucks,126.9118591,37.58234114,8.158916966
Starbucks,126.9273453,37.55881265,7.834867249
Starbucks,126.9223224,37.57828336,8.194008286
Starbucks,126.9381235,37.55779279,8.004766286
Starbucks,126.937101,37.55647708,7.583552821
Starbucks,126.9463211,37.56640809,8.194008286
Starbucks,126.9429168,37.56380069,7.834867249
Starbucks,126.9338837,37.57018891,8.194008286
Starbucks,126.9640699,37.55988846,7.757906208
Starbucks,126.9640699,37.55988846,7.757906208
Ediya,126.9364442,37.5564982,7.492203043
Ediya,126.9423733,37.55981322,7.940227765
Ediya,126.9652177,37.56691763,8.011686729
Ediya,126.9453111,37.58745632,7.976595409
Ediya,126.9241453,37.58456219,8.011686729
Ediya,126.9276982,37.55867168,7.652545693
Ediya,126.9115148,37.58343723,7.976595409
Ediya,126.9375087,37.55885048,7.940227765
Ediya,126.9240491,37.57945244,8.011686729
Ediya,126.9364442,37.5564982,7.492203043
Ediya,126.9336705,37.56369951,8.011686729
Ediya,126.9177798,37.57456558,8.011686729
Ediya,126.9151025,37.56948619,8.011686729
Ediya,126.9455815,37.55703969,7.614805365
CoffeeBean,126.9358278,37.55606915,7.640123173
CoffeeBean,126.9385569,37.55596758,7.779885115
CoffeeBean,126.9372841,37.55633456,7.44775128
CoffeeBean,126.9431181,37.55836922,7.902487437
CoffeeBean,126.9459981,37.55719658,7.614805365
CoffeeBean,126.9446329,37.55930183,7.940227765
CoffeeBean,126.9433127,37.56302033,7.940227765
CoffeeBean,126.9429168,37.56380069,7.652545693
Twosome,126.9418993,37.55891695,7.940227765
Twosome,126.9180517,37.56985565,8.011686729
Twosome,126.9456242,37.55722928,7.209340257
Twosome,126.9078045,37.57468094,8.011686729
Twosome,126.9661435,37.56381715,7.976595409
Twosome,126.9366468,37.55577919,7.688913337
Twosome,126.9353484,37.55635317,7.688913337
Twosome,126.9626005,37.56056035,7.940227765
Twosome,126.9648455,37.5602737,7.902487437
Starbucks,127.0197628,37.51366263,8.330188687
Starbucks,127.0268289,37.49825898,7.860185057
Starbucks,127.0215728,37.48591615,8.519430686
Starbucks,126.9924576,37.49001452,8.484339367
Starbucks,127.023627,37.50531485,8.287629072
Starbucks,126.9985423,37.49925701,8.519430686
Starbucks,127.0123471,37.48066733,8.447971722
Starbucks,127.0078261,37.50448036,8.519430686
Starbucks,127.006958,37.51024881,8.484339367
Starbucks,127.0206276,37.51153431,8.330188687
Starbucks,127.014217,37.49238766,8.16028965
Starbucks,127.0115392,37.50165515,8.519430686
Starbucks,127.0368501,37.48232032,8.519430686
Starbucks,127.0254816,37.50011306,6.761572769
Starbucks,126.9976309,37.48198508,8.447971722
Starbucks,127.0169304,37.4846702,8.447971722
Starbucks,127.0425756,37.48198841,8.447971722
Starbucks,127.0074239,37.50923454,8.484339367
Starbucks,127.0023932,37.50393001,8.410231394
Starbucks,127.013362,37.49635417,8.484339367
Starbucks,127.013448,37.50958236,8.484339367
Starbucks,127.0259036,37.49809817,8.24317731
Starbucks,126.9905093,37.49194417,8.519430686
Starbucks,127.0119225,37.50861449,8.484339367
Starbucks,127.0225824,37.50736061,8.484339367
Starbucks,126.9865526,37.49352318,8.519430686
Starbucks,127.0068163,37.50642716,8.16028965
Starbucks,127.019521,37.51485002,8.122549322
Starbucks,127.0292201,37.49351207,8.196657294
Starbucks,127.0441064,37.47365699,8.519430686
Starbucks,127.0240884,37.50375083,8.096573836
Starbucks,126.9960731,37.48433262,8.484339367
Starbucks,127.03005,37.48442722,8.484339367
Starbucks,127.027735,37.49553624,8.287629072
Starbucks,127.0238869,37.50272196,8.330188687
Starbucks,127.0139553,37.49423264,8.447971722
Starbucks,127.0141978,37.48438612,8.410231394
Starbucks,126.9856769,37.49723701,7.717084214
Starbucks,126.9856769,37.49723701,7.717084214
Starbucks,126.9821471,37.47733842,8.447971722
Starbucks,127.0151529,37.48743065,8.484339367
Starbucks,127.0274035,37.49493882,8.371010681
Starbucks,127.0134831,37.48112734,8.16028965
Starbucks,126.9830474,37.48598728,8.447971722
Starbucks,126.9826899,37.4864978,8.447971722
Starbucks,127.0562524,37.4472724,8.484339367
Starbucks,127.019521,37.51485002,8.122549322
Ediya,126.9830125,37.49105991,8.33710913
Ediya,127.0453977,37.4716851,8.33710913
Ediya,127.0201379,37.51092655,8.227909838
Ediya,127.0068163,37.50642716,7.977968093
Ediya,127.0121072,37.48343156,8.014335737
Ediya,127.0305599,37.4843413,8.30201781
Ediya,127.0244504,37.50200577,8.105307516
Ediya,126.9941867,37.48756037,8.33710913
Ediya,127.0140594,37.48975526,8.33710913
Ediya,127.0057618,37.48273859,8.33710913
Ediya,126.990128,37.50178041,8.33710913
Ediya,127.0048767,37.50343736,8.33710913
Ediya,127.0050321,37.50621391,8.265650166
Ediya,126.9899033,37.49411954,8.33710913
Ediya,127.055336,37.44824723,8.30201781
Ediya,127.0231974,37.50529327,8.105307516
Ediya,127.0187151,37.51246455,8.265650166
Ediya,127.0252738,37.46998,8.33710913
Ediya,127.0402645,37.4690755,8.014335737
CoffeeBean,127.014217,37.49238766,7.977968093
CoffeeBean,127.0256838,37.49673577,8.14786713
CoffeeBean,127.0302441,37.49127685,8.227909838
CoffeeBean,127.0257958,37.50030487,7.626570206
CoffeeBean,127.0281972,37.49564817,7.677863501
CoffeeBean,127.025717,37.49853815,7.860185057
CoffeeBean,127.0123549,37.49295779,8.33710913
CoffeeBean,126.9872107,37.50173741,8.33710913
CoffeeBean,126.992826,37.4895311,8.30201781
CoffeeBean,127.0228039,37.50684884,8.227909838
CoffeeBean,127.0163934,37.49544236,8.33710913
CoffeeBean,127.0253102,37.5002468,7.412160335
CoffeeBean,127.0268953,37.49662862,8.105307516
CoffeeBean,127.0248644,37.50235159,7.77317368
CoffeeBean,127.0323214,37.48715803,7.977968093
CoffeeBean,127.0194363,37.51094776,8.227909838
CoffeeBean,127.0283372,37.49531593,7.726653665
CoffeeBean,127.0244987,37.49742881,8.227909838
CoffeeBean,127.0238386,37.50469487,8.14786713
CoffeeBean,127.0155622,37.48553283,8.14786713
CoffeeBean,127.0131653,37.4812148,7.977968093
CoffeeBean,127.0253102,37.5002468,7.412160335
CoffeeBean,127.0248644,37.50235159,7.77317368
CoffeeBean,127.0401185,37.46900223,8.014335737
CoffeeBean,126.9969256,37.48145648,8.265650166
CoffeeBean,126.9855167,37.49570384,8.227909838
CoffeeBean,127.0092578,37.49199476,8.33710913
CoffeeBean,127.0283369,37.49272089,7.977968093
CoffeeBean,127.0283369,37.49272089,7.977968093
Twosome,127.0141902,37.48496274,7.901007052
Twosome,127.0199046,37.49589503,8.33710913
Twosome,126.987969,37.46900861,8.33710913
Twosome,126.996274,37.48283857,8.227909838
Twosome,127.0032397,37.50065733,8.33710913
Twosome,127.0261983,37.49979459,7.677863501
Twosome,127.0391999,37.47099511,8.33710913
Twosome,127.0141902,37.48496274,7.901007052
Twosome,127.0119792,37.48370982,8.014335737
Twosome,127.0162349,37.48338491,8.30201781
Twosome,127.0145276,37.48682173,8.188689124
Twosome,126.9856769,37.49723701,7.534762657
Twosome,127.0010418,37.50434209,7.534762657
Twosome,127.0323811,37.48691524,7.977968093
Twosome,127.0137201,37.4975015,8.30201781
Twosome,127.0349336,37.48275521,8.33710913
Twosome,127.0010418,37.50434209,7.534762657
Twosome,127.0010418,37.50434209,7.534762657
Starbucks,127.0338801,37.56274199,8.33710913
Starbucks,127.053479,37.53992399,8.33710913
Starbucks,127.0569453,37.54322254,8.33710913
Starbucks,127.0490964,37.54643942,8.30201781
Starbucks,127.0400086,37.55707033,8.33710913
Starbucks,127.0240621,37.56654474,8.014335737
Ediya,127.0415675,37.55995734,7.832014181
Ediya,127.0620525,37.54474094,8.154787573
Ediya,127.0177912,37.54842677,8.154787573
Ediya,127.0488018,37.54735611,8.119696253
Ediya,127.0166987,37.54200222,8.119696253
Ediya,127.0415675,37.55995734,7.832014181
Ediya,127.0357582,37.56368542,8.154787573
Ediya,127.0550869,37.53715262,8.154787573
Ediya,127.0421587,37.56593607,8.154787573
Ediya,127.030155,37.5637026,8.154787573
Ediya,127.0662535,37.56085797,8.119696253
Ediya,127.0373301,37.56996051,8.154787573
Ediya,127.0311293,37.55052828,8.154787573
Ediya,127.0244663,37.55551928,8.154787573
Ediya,127.0196788,37.55378566,7.390181428
Ediya,127.0195983,37.55388411,7.390181428
Ediya,127.0195983,37.55388411,7.390181428
Ediya,127.0264842,37.56917777,8.154787573
Twosome,127.0461802,37.54793867,8.154787573
Twosome,127.0247464,37.55225981,8.119696253
Twosome,127.0242942,37.55222003,8.119696253
Twosome,127.0240621,37.56654474,7.832014181
Twosome,127.0151752,37.54426016,8.154787573
Twosome,127.0136927,37.54598681,8.154787573
Twosome,127.0178663,37.54184074,8.119696253
Twosome,127.0383792,37.56143616,8.154787573
Twosome,127.0474999,37.55717606,8.154787573
Starbucks,127.0404418,37.60181969,8.33710913
Starbucks,127.0307477,37.5860984,8.105307516
Starbucks,127.0317018,37.58848499,7.572502985
Starbucks,127.029689,37.58391819,7.977968093
Starbucks,127.0342762,37.60130987,7.977968093
Starbucks,127.0287256,37.60839154,8.30201781
Starbucks,127.0263415,37.58709834,8.33710913
Starbucks,127.029302,37.60761238,8.30201781
Starbucks,127.0309577,37.58648758,7.454719949
Starbucks,127.0073203,37.58872396,7.940227765
Starbucks,127.0188421,37.59082962,8.33710913
Starbucks,127.0339835,37.60118133,7.977968093
Starbucks,127.0049043,37.58904601,8.33710913
Ediya,127.0339369,37.59952304,8.083328609
Ediya,127.0649241,37.61376579,7.757906208
Ediya,127.0185842,37.60012621,7.832014181
Ediya,127.0422635,37.60459168,8.119696253
Ediya,127.0295604,37.5842325,7.795646536
Ediya,127.0003737,37.61115524,7.832014181
Ediya,127.0095373,37.61025939,8.154787573
Ediya,127.0248069,37.60317825,8.154787573
Ediya,127.0003737,37.61115524,7.832014181
Ediya,127.0309775,37.60504918,8.154787573
Ediya,127.0177273,37.60328173,8.154787573
Ediya,127.0362711,37.59063983,8.154787573
Ediya,127.0382182,37.60915408,8.154787573
Ediya,127.0483128,37.60625347,8.154787573
Ediya,127.0178859,37.59380411,8.119696253
Ediya,127.0338002,37.60746909,8.154787573
Ediya,127.0125483,37.59239901,8.119696253
Ediya,127.0649494,37.61354974,7.757906208
Ediya,127.0426742,37.60347772,8.119696253
Ediya,127.0124946,37.5998862,8.154787573
Ediya,127.0128136,37.5920318,8.119696253
Ediya,127.0048431,37.59958766,8.154787573
Ediya,127.0185842,37.60012621,7.832014181
Ediya,127.0080797,37.58952326,8.083328609
CoffeeBean,127.0295587,37.58698067,7.635303886
CoffeeBean,127.0071205,37.58756895,8.083328609
CoffeeBean,127.0295587,37.58698067,7.635303886
CoffeeBean,127.0295271,37.58505218,7.965545573
Twosome,127.0317018,37.58848499,7.390181428
Twosome,127.0309577,37.58648758,7.272398393
Twosome,127.016564,37.59357685,8.119696253
Twosome,127.0317018,37.58848499,7.390181428
Twosome,127.0309577,37.58648758,7.272398393
Twosome,127.0070164,37.58858625,7.822444729
Starbucks,127.0790291,37.51052638,8.366556331
Starbucks,127.0995353,37.51532494,8.330188687
Starbucks,127.0944673,37.51066377,8.401647651
Starbucks,127.1187684,37.49488077,8.366556331
Starbucks,127.126233,37.49189964,8.366556331
Starbucks,127.1205658,37.50650884,8.078874258
Starbucks,127.098885,37.51577952,8.042506614
Starbucks,127.1281717,37.50898908,8.366556331
Starbucks,127.1362616,37.4969833,8.366556331
Starbucks,127.1230757,37.48628966,8.401647651
Starbucks,127.1205807,37.48788401,8.292448359
Starbucks,127.1193706,37.47826065,8.366556331
Starbucks,127.1215333,37.49440578,8.330188687
Starbucks,127.1207441,37.4845513,7.965545573
Starbucks,127.1248723,37.47961708,7.637041506
Starbucks,127.1266385,37.50854524,8.330188687
Starbucks,127.0966117,37.50636412,8.401647651
Starbucks,127.1060134,37.50424607,8.401647651
Starbucks,127.1052164,37.50943014,8.401647651
Starbucks,127.1074057,37.51460076,8.366556331
Starbucks,127.1205089,37.50654446,8.078874258
Starbucks,127.1103348,37.50226933,8.401647651
Starbucks,127.1437439,37.47854792,8.042506614
Starbucks,127.0812008,37.51145336,8.366556331
Starbucks,127.122997,37.51332992,8.401647651
Starbucks,127.1163168,37.51578507,8.366556331
Starbucks,127.098885,37.51577952,8.042506614
Starbucks,127.1034466,37.51743613,8.292448359
Ediya,127.0930348,37.51313068,8.219326094
Ediya,127.0852147,37.51066456,8.219326094
Ediya,127.1365706,37.4986345,8.184234774
Ediya,127.1151626,37.51581248,8.184234774
Ediya,127.1310458,37.51572315,8.219326094
Ediya,127.1461335,37.49807326,8.219326094
Ediya,127.0858415,37.50471342,8.219326094
Ediya,127.124941,37.47760822,6.723832441
Ediya,127.1247038,37.50955813,8.184234774
Ediya,127.1224624,37.50584715,8.219326094
Ediya,127.0957841,37.50277157,8.219326094
Ediya,127.1261052,37.50287363,8.219326094
Ediya,127.1039541,37.51851224,8.184234774
Ediya,127.0791635,37.51155464,8.184234774
Ediya,127.1422226,37.47711321,8.219326094
Ediya,127.1154688,37.48602571,8.219326094
Ediya,127.1209979,37.48604895,7.336936914
Ediya,127.1207441,37.4845513,7.783224016
Ediya,127.1248723,37.47961708,7.454719949
Ediya,127.120775,37.49831976,8.219326094
Ediya,127.1303356,37.50868065,8.279950716
Ediya,127.0899078,37.50702449,8.244859396
Ediya,127.1020144,37.51800193,8.244859396
Ediya,127.1263192,37.48643984,8.279950716
Ediya,127.124941,37.47760822,6.784457063
Ediya,127.1196202,37.4801187,8.244859396
CoffeeBean,127.0816764,37.51141201,8.244859396
CoffeeBean,127.0900046,37.50743072,8.244859396
CoffeeBean,127.1248723,37.47961708,7.515344571
CoffeeBean,127.1209979,37.48604895,7.397561536
CoffeeBean,127.124941,37.47760822,6.784457063
CoffeeBean,127.1127514,37.51692071,8.279950716
CoffeeBean,127.1257809,37.50934084,8.208491752
CoffeeBean,127.0788577,37.50514574,8.279950716
CoffeeBean,127.1188873,37.49052953,8.279950716
CoffeeBean,127.1029857,37.51624324,8.208491752
CoffeeBean,127.1157765,37.52034939,8.279950716
CoffeeBean,127.1437439,37.47854792,7.920809679
Twosome,127.1257127,37.49094066,8.244859396
Twosome,127.1053896,37.516712,8.279950716
Twosome,127.1072074,37.51510385,8.244859396
Twosome,127.1328169,37.5093026,8.279950716
Twosome,127.1208258,37.49398603,8.208491752
Twosome,127.1224074,37.49508808,8.208491752
Twosome,127.1188454,37.49313329,8.244859396
Twosome,127.1209979,37.48604895,7.397561536
Twosome,127.1013321,37.5069768,8.279950716
Twosome,127.124941,37.47760822,6.784457063
Twosome,127.1439465,37.49348904,8.279950716
Twosome,127.1423159,37.4798351,8.208491752
Twosome,127.1020277,37.51501052,8.244859396
Starbucks,126.8705959,37.52800858,8.462272273
Starbucks,126.8321965,37.52951826,8.462272273
Starbucks,126.8762541,37.52414303,8.103131236
Starbucks,126.8683761,37.52591494,8.462272273
Starbucks,126.868819,37.520558,8.427180953
Starbucks,126.8637936,37.52669989,8.462272273
Starbucks,126.8680505,37.54895134,8.103131236
Starbucks,126.882198,37.5367329,8.462272273
Starbucks,126.8785371,37.53638282,8.427180953
Starbucks,126.8767663,37.52394066,8.390813309
Ediya,126.8546338,37.5249535,8.279950716
Ediya,126.8426427,37.51830407,8.279950716
Ediya,126.8622923,37.51530531,8.279950716
Ediya,126.8680623,37.54892442,7.920809679
Ediya,126.8329747,37.52241678,8.279950716
Ediya,126.8714222,37.53699082,8.279950716
Ediya,126.87305,37.5250676,8.279950716
Ediya,126.8285738,37.53617707,8.279950716
Ediya,126.8324168,37.51248183,8.279950716
Ediya,126.8749711,37.52822154,8.208491752
Ediya,126.8627253,37.54564743,8.244859396
Ediya,126.8690649,37.52150644,8.244859396
Ediya,126.8647106,37.50874198,8.279950716
Ediya,126.878696,37.53560043,8.244859396
Ediya,126.8661118,37.53947186,8.279950716
Ediya,126.8667649,37.54791183,8.208491752
Ediya,126.8384044,37.51222551,8.279950716
CoffeeBean,126.8757526,37.5281659,8.208491752
CoffeeBean,126.8703422,37.52607793,8.279950716
CoffeeBean,126.8732777,37.53023273,8.279950716
CoffeeBean,126.8762541,37.52414303,7.920809679
Twosome,126.875987,37.52913225,8.208491752
Twosome,126.8652921,37.51739755,8.279950716
Twosome,126.8718629,37.52125388,8.219326094
Starbucks,126.8964787,37.51744978,8.401647651
Starbucks,126.9202192,37.52790507,8.330188687
Starbucks,126.8896814,37.5196567,8.366556331
Starbucks,126.899952,37.53513359,8.401647651
Starbucks,126.9210478,37.53007514,8.253227646
Starbucks,126.9290886,37.52239936,8.212405651
Starbucks,126.9039142,37.51721267,7.637041506
Starbucks,126.9278277,37.51881077,8.004766286
Starbucks,126.909583,37.51867077,8.366556331
Starbucks,126.9176966,37.52631416,8.366556331
Starbucks,126.9261637,37.52046259,8.212405651
Starbucks,126.9278776,37.5208566,8.169846037
Starbucks,126.9297009,37.52230579,8.125394274
Starbucks,126.901874,37.53446668,8.366556331
Starbucks,126.9039142,37.51721267,7.637041506
Starbucks,126.9248631,37.52517222,6.866933284
Starbucks,126.9317785,37.52019814,8.401647651
Starbucks,126.8968599,37.53381625,8.401647651
Starbucks,126.8945908,37.53730008,8.330188687
Starbucks,126.9234298,37.52335708,8.292448359
Starbucks,126.9168822,37.5278655,8.366556331
Starbucks,126.9292751,37.52043677,7.837712202
Starbucks,126.9050191,37.52675594,8.519430686
Starbucks,126.9248723,37.52926304,8.484339367
Starbucks,126.9195743,37.5302599,8.410231394
Starbucks,126.9259809,37.52137999,8.410231394
Starbucks,126.924483,37.52406949,8.24317731
Starbucks,126.9100596,37.50456481,8.519430686
Starbucks,126.9248631,37.52517222,6.98471632
Starbucks,126.9292751,37.52043677,7.955495237
Ediya,126.9021984,37.53318121,8.30201781
Ediya,126.9107869,37.50666194,8.014335737
Ediya,126.9180619,37.51511754,8.33710913
Ediya,126.9391975,37.51954417,8.33710913
Ediya,126.9042195,37.52186488,8.30201781
Ediya,126.9000598,37.51778053,8.33710913
Ediya,126.9061154,37.51598062,8.33710913
Ediya,126.8938987,37.53819464,8.083328609
Ediya,126.895907,37.49252155,8.154787573
Ediya,126.8965561,37.52448764,8.119696253
Ediya,126.9300333,37.52200245,7.878534196
Ediya,126.9192525,37.52982446,8.045588281
Ediya,126.9046957,37.51947252,8.154787573
Ediya,126.9113752,37.51833589,8.119696253
Ediya,126.9289127,37.5196676,7.922985959
Ediya,126.9307562,37.52604568,8.154787573
Ediya,126.9107869,37.50666194,7.832014181
Ediya,126.9117668,37.49993115,8.154787573
Ediya,126.924414,37.52020338,7.272398393
Ediya,126.9239727,37.52100129,7.635303886
Ediya,126.8965524,37.50860223,8.154787573
Ediya,126.9018076,37.5065788,8.154787573
Ediya,126.9070317,37.52373808,8.154787573
Ediya,126.9015706,37.51966876,8.119696253
Ediya,126.9086055,37.49645999,8.154787573
Ediya,126.9062166,37.51370192,8.154787573
Ediya,126.9207225,37.52830613,8.045588281
CoffeeBean,126.927277,37.52487881,8.119696253
CoffeeBean,126.8874896,37.52479904,8.154787573
CoffeeBean,126.9245733,37.5225025,7.635303886
CoffeeBean,126.9200935,37.52877793,7.965545573
CoffeeBean,126.9039142,37.51721267,7.390181428
CoffeeBean,126.9239727,37.52100129,7.635303886
CoffeeBean,126.9296855,37.52180107,7.878534196
CoffeeBean,126.9294913,37.52271837,7.677863501
CoffeeBean,126.924414,37.52020338,7.454719949
CoffeeBean,126.9280062,37.51977651,8.105307516
CoffeeBean,126.8890368,37.51964163,8.30201781
CoffeeBean,126.9294913,37.52271837,7.860185057
CoffeeBean,126.9245733,37.5225025,7.817625443
CoffeeBean,126.9247365,37.53083863,8.30201781
Twosome,126.9248631,37.52517222,6.802394763
Twosome,126.9248631,37.52517222,6.802394763
