customer_id,date,product_id,quantity,sales
12520,2011-09-21 15:23,p_0039,4,16.6
12520,2011-09-21 15:23,p_0018,4,16.6
12609,2011-09-22 16:34,p_009,4,16.6
12609,2011-09-22 16:34,p_0056,4,16.6
12517,2011-09-27 11:50,p_0017,4,16.6
13812,2011-10-06 14:37,p_0029,4,16.6
12627,2011-10-06 15:51,p_0092,4,16.6
12627,2011-10-06 15:51,p_0049,4,16.6
12627,2011-10-06 15:51,p_0057,4,16.6
12627,2011-10-06 15:51,p_0010,4,16.6
12627,2011-10-06 15:51,p_0043,4,16.6
12627,2011-10-06 15:51,p_0052,4,16.6
12524,2011-10-07 11:19,p_0030,4,16.6
12427,2011-10-10 15:15,p_0059,4,16.6
12530,2011-10-11 12:34,p_0031,4,16.6
12633,2011-10-12 11:40,p_0097,4,16.6
12613,2011-10-13 14:59,p_0064,4,16.6
12613,2011-10-13 14:59,p_0080,4,16.6
12613,2011-10-13 14:59,p_0012,4,16.6
12613,2011-10-13 14:59,p_0076,4,16.6
12613,2011-10-13 14:59,p_0060,4,16.6
12613,2011-10-13 14:59,p_0034,4,16.6
12475,2011-10-17 10:10,p_0044,4,16.6
12473,2011-10-17 11:27,p_0033,4,16.6
12662,2011-10-18 9:24,p_0014,4,16.6
12662,2011-10-18 9:24,p_0085,4,16.6
12642,2011-10-20 12:31,p_0087,4,16.6
13815,2011-11-16 13:54,p_0061,4,16.6
12668,2011-11-28 10:56,p_0039,20,16.6
12572,2011-12-01 9:20,p_0015,4,16.6
12560,2011-12-04 13:54,p_0041,4,16.6
12601,2011-02-10 9:43,p_0067,8,16.8
12709,2011-03-30 12:54,p_0019,40,16.8
12476,2011-07-21 17:39,p_0065,8,16.8
12647,2010-12-05 14:02,p_0077,1,16.95
12501,2011-01-07 12:28,p_0074,1,16.95
12520,2011-03-11 11:35,p_0032,1,16.95
12701,2011-04-11 13:02,p_0030,1,16.95
12701,2011-04-11 13:02,p_0091,1,16.95
12426,2011-05-29 12:26,p_0088,1,16.95
12528,2011-07-13 12:24,p_0082,1,16.95
12560,2011-07-19 15:55,p_0018,1,16.95
12642,2011-08-24 9:23,p_0010,1,16.95
12627,2011-10-06 15:51,p_0046,1,16.95
12738,2010-12-02 18:27,p_008,2,17
12647,2010-12-05 14:02,p_0021,4,17
12647,2010-12-05 14:02,p_0093,2,17
12708,2010-12-06 10:43,p_0031,4,17
12647,2010-12-07 12:28,p_0026,4,17
12647,2010-12-07 12:28,p_0031,2,17
12481,2010-12-09 10:13,p_0066,2,17
12647,2010-12-17 12:21,p_0080,2,17
12481,2011-01-07 10:32,p_0033,2,17
12481,2011-01-07 10:32,p_0096,2,17
12501,2011-01-07 12:28,p_0057,4,17
12501,2011-01-07 12:28,p_0012,2,17
12501,2011-01-07 12:28,p_0050,4,17
12480,2011-01-07 15:27,p_0011,4,17
12524,2011-01-10 10:35,p_0066,20,17
12524,2011-01-10 10:35,p_0032,20,17
12708,2011-01-14 9:23,p_008,4,17
12626,2011-01-17 11:01,p_0019,2,17
12626,2011-01-17 11:01,p_0019,20,17
12559,2011-01-24 10:12,p_0042,2,17
12693,2011-01-24 12:58,p_0035,2,17
13815,2011-01-25 12:16,p_0055,20,17
12609,2011-01-25 15:13,p_0072,20,17
12528,2011-01-31 9:05,p_0077,2,17
12476,2011-01-31 11:46,p_0014,2,17
12476,2011-01-31 11:46,p_006,2,17
12668,2011-01-31 13:27,p_0053,2,17
12477,2011-02-11 12:45,p_0046,2,17
12476,2011-02-14 10:24,p_0077,2,17
12614,2011-03-07 10:22,p_0027,4,17
12614,2011-03-07 10:22,p_0046,4,17
12614,2011-03-07 10:22,p_0040,4,17
12623,2011-03-08 13:50,p_0055,20,17
12613,2011-03-22 15:42,p_0014,4,17
12668,2011-03-25 14:53,p_0071,4,17
12668,2011-03-25 14:53,p_0069,4,17
12668,2011-03-25 14:53,p_0038,4,17
12668,2011-03-25 14:53,p_005,2,17
12481,2011-03-28 13:57,p_0010,20,17
12580,2011-04-07 10:24,p_0029,20,17
12477,2011-04-14 13:59,p_0035,2,17
12662,2011-04-14 17:25,p_0054,20,17
12476,2011-04-19 10:48,p_0043,2,17
12530,2011-04-20 9:31,p_0022,20,17
12645,2011-05-04 12:11,p_0048,20,17
12645,2011-05-04 12:11,p_0075,20,17
12592,2011-05-10 13:44,p_0021,20,17
12712,2011-05-10 14:46,p_0095,20,17
12481,2011-05-19 8:26,p_0035,20,17
12481,2011-05-19 8:26,p_0036,20,17
12710,2011-05-22 14:05,p_0049,2,17
12710,2011-05-22 14:05,p_0032,20,17
12633,2011-05-27 10:29,p_0022,2,17
12709,2011-06-02 9:04,p_007,20,17
12516,2011-06-12 11:37,p_0028,20,17
12516,2011-06-12 11:37,p_0031,20,17
12708,2011-06-13 10:33,p_0067,2,17
12481,2011-06-13 10:52,p_0053,2,17
13815,2011-06-20 13:08,p_0095,20,17
13815,2011-06-20 13:08,p_0034,4,17
12528,2011-07-13 12:24,p_0025,2,17
12662,2011-07-19 13:45,p_0021,2,17
12480,2011-07-19 14:04,p_0082,2,17
12560,2011-07-19 15:55,p_007,2,17
12560,2011-07-19 15:55,p_0022,2,17
12476,2011-07-21 17:39,p_0036,4,17
12476,2011-07-21 17:39,p_006,2,17
12476,2011-07-21 17:39,p_0091,2,17
12644,2011-08-02 10:33,p_0072,2,17
12644,2011-08-02 10:33,p_004,2,17
12693,2011-08-04 17:51,p_0091,2,17
12517,2011-08-05 15:02,p_0031,2,17
12473,2011-08-17 12:04,p_0057,4,17
12473,2011-08-17 12:04,p_002,4,17
12600,2011-08-19 11:23,p_0088,4,17
12662,2011-08-24 13:42,p_0014,20,17
12662,2011-08-24 13:42,p_0084,4,17
12649,2011-08-24 14:40,p_002,20,17
12712,2011-08-25 9:18,p_009,20,17
12708,2011-08-30 8:15,p_0053,2,17
12477,2011-08-31 9:11,p_0030,2,17
12477,2011-08-31 9:11,p_0047,4,17
12477,2011-08-31 9:11,p_0039,4,17
14335,2011-09-04 13:07,p_0020,4,17
14335,2011-09-04 13:07,p_0068,2,17
12627,2011-09-04 14:09,p_0036,4,17
12592,2011-09-08 15:04,p_0038,20,17
12635,2011-09-11 11:04,p_008,2,17
12566,2011-09-14 14:30,p_0078,2,17
12516,2011-09-23 9:13,p_0043,20,17
12708,2011-09-28 13:30,p_0091,4,17
12481,2011-10-05 9:46,p_0086,2,17
12481,2011-10-05 9:46,p_0064,2,17
12481,2011-10-05 9:46,p_0086,2,17
12628,2011-10-06 9:28,p_0093,2,17
12626,2011-10-06 13:30,p_0089,4,17
12627,2011-10-06 15:51,p_0085,20,17
12530,2011-10-11 12:34,p_0025,20,17
12530,2011-10-11 12:34,p_0078,20,17
12569,2011-10-12 11:49,p_0029,2,17
12569,2011-10-12 11:49,p_0053,2,17
12709,2011-10-12 12:01,p_0023,20,17
12709,2011-10-12 12:01,p_0037,20,17
12498,2011-10-13 9:30,p_0041,4,17
12613,2011-10-13 14:59,p_0015,4,17
12613,2011-10-13 14:59,p_0075,20,17
12613,2011-10-13 14:59,p_0090,4,17
12473,2011-10-17 11:27,p_0053,4,17
12473,2011-10-17 11:27,p_0016,20,17
12662,2011-10-18 9:24,p_0037,4,17
12572,2011-10-19 8:20,p_0050,2,17
12572,2011-10-19 8:20,p_0080,4,17
12642,2011-10-20 12:31,p_0017,2,17
12500,2011-10-21 10:13,p_0090,2,17
12712,2011-10-21 15:20,p_0054,4,17
12569,2011-10-26 14:39,p_0023,2,17
12569,2011-10-26 14:39,p_0052,2,17
13812,2011-10-28 14:27,p_0042,2,17
12645,2011-11-06 12:38,p_0013,20,17
12645,2011-11-06 12:38,p_0051,20,17
12708,2011-11-07 12:44,p_003,4,17
13817,2011-11-10 17:49,p_0028,4,17
12712,2011-11-11 8:19,p_0045,4,17
13815,2011-11-16 13:54,p_0038,20,17
13815,2011-11-16 13:54,p_0056,20,17
13815,2011-11-16 13:54,p_0021,20,17
12477,2011-11-17 9:51,p_0089,4,17
12702,2011-11-20 10:36,p_0045,4,17
12702,2011-11-20 10:36,p_0031,4,17
12702,2011-11-20 10:36,p_0029,4,17
12658,2011-11-21 10:22,p_001,2,17
12658,2011-11-21 10:22,p_0099,2,17
12658,2011-11-21 10:22,p_0050,2,17
12658,2011-11-21 10:22,p_0078,2,17
12476,2011-11-24 12:40,p_001,4,17
12668,2011-11-28 10:56,p_0056,4,17
12479,2011-11-28 13:26,p_0079,20,17
12479,2011-11-28 13:26,p_0019,2,17
12572,2011-12-01 9:20,p_008,4,17
12569,2011-12-02 10:24,p_0077,2,17
12569,2011-12-02 10:24,p_0098,2,17
12569,2011-12-05 9:41,p_0094,2,17
12569,2011-12-05 9:41,p_005,2,17
12569,2011-12-05 9:41,p_0084,2,17
12475,2011-10-17 10:10,p_0098,3,17.25
12668,2011-03-25 14:53,p_0069,6,17.34
12708,2011-06-13 10:33,p_0079,6,17.34
13815,2011-06-20 13:08,p_0018,6,17.34
12560,2011-07-19 15:55,p_0017,6,17.34
13814,2011-07-25 13:54,p_0029,6,17.34
12517,2011-08-05 15:02,p_005,6,17.34
12627,2011-08-22 15:55,p_0021,6,17.34
12642,2011-08-24 9:23,p_0095,6,17.34
13812,2011-08-26 12:54,p_0010,6,17.34
12477,2011-08-31 9:11,p_0033,6,17.34
12635,2011-09-11 11:04,p_0096,6,17.34
12609,2011-09-22 16:34,p_0010,6,17.34
13813,2011-09-30 9:22,p_0096,6,17.34
13813,2011-09-30 9:22,p_0097,6,17.34
12626,2011-10-06 13:30,p_0098,6,17.34
13816,2011-10-06 14:37,p_0065,6,17.34
12477,2011-10-07 9:16,p_0066,6,17.34
12519,2011-10-07 9:26,p_005,6,17.34
12613,2011-10-13 14:59,p_0052,6,17.34
12526,2011-10-17 9:37,p_0036,6,17.34
12572,2011-10-19 8:20,p_0084,6,17.34
13812,2011-10-28 14:27,p_0052,6,17.34
13813,2011-10-31 10:38,p_0063,6,17.34
12522,2011-10-31 15:30,p_0070,6,17.34
12628,2011-11-06 14:26,p_0085,6,17.34
12628,2011-11-06 14:26,p_0033,6,17.34
12628,2011-11-06 14:26,p_0070,6,17.34
12480,2011-11-11 14:52,p_0072,6,17.34
12480,2011-11-11 14:52,p_0014,6,17.34
12480,2011-11-11 14:52,p_0081,6,17.34
12480,2011-11-11 14:52,p_0097,6,17.34
12480,2011-11-11 14:52,p_0010,6,17.34
12626,2011-11-16 16:06,p_0060,6,17.34
12662,2011-11-16 17:25,p_0080,6,17.34
12658,2011-11-21 10:22,p_0038,6,17.34
12479,2011-11-28 13:26,p_0028,6,17.34
12572,2011-12-01 9:20,p_0084,6,17.34
12560,2011-12-04 13:54,p_0036,6,17.34
12560,2011-12-04 13:54,p_0070,6,17.34
12628,2011-12-05 13:15,p_0060,6,17.34
12662,2010-12-01 13:04,p_006,12,17.4
12662,2010-12-01 13:04,p_0097,12,17.4
12738,2010-12-02 18:27,p_0064,12,17.4
12647,2010-12-05 14:02,p_0034,12,17.4
12668,2010-12-19 12:46,p_006,12,17.4
12585,2010-12-23 12:58,p_0080,12,17.4
12585,2010-12-23 12:58,p_0076,12,17.4
12585,2010-12-23 12:58,p_0027,12,17.4
12585,2010-12-23 12:58,p_0083,12,17.4
12585,2010-12-23 12:58,p_0020,12,17.4
12585,2010-12-23 12:58,p_004,12,17.4
12585,2010-12-23 12:58,p_0098,12,17.4
12481,2011-01-07 10:32,p_0068,12,17.4
12501,2011-01-07 12:28,p_0018,12,17.4
12601,2011-01-11 10:38,p_0084,12,17.4
12626,2011-01-17 11:01,p_0036,12,17.4
12528,2011-01-31 9:05,p_0039,12,17.4
12668,2011-01-31 13:27,p_0080,12,17.4
12668,2011-01-31 13:27,p_0082,12,17.4
12520,2011-03-11 11:35,p_0078,12,17.4
12520,2011-03-11 11:35,p_001,12,17.4
12520,2011-03-11 11:35,p_0081,12,17.4
12693,2011-03-20 13:59,p_008,12,17.4
12613,2011-03-22 15:42,p_0051,12,17.4
12668,2011-03-25 14:53,p_001,12,17.4
12668,2011-03-25 14:53,p_0027,12,17.4
12668,2011-03-25 14:53,p_0089,12,17.4
12481,2011-03-28 13:57,p_007,12,17.4
12481,2011-03-28 13:59,p_003,12,17.4
12601,2011-03-31 10:38,p_0099,12,17.4
12647,2011-04-08 12:30,p_0044,12,17.4
12569,2011-04-14 9:56,p_0049,12,17.4
12477,2011-04-14 13:59,p_0078,12,17.4
12477,2011-04-14 13:59,p_0067,12,17.4
12476,2011-04-19 10:48,p_0072,12,17.4
12476,2011-04-19 10:48,p_0014,12,17.4
12619,2011-04-19 14:02,p_0088,12,17.4
12619,2011-04-19 14:02,p_0061,12,17.4
12649,2011-05-11 14:37,p_0087,12,17.4
12649,2011-05-11 14:37,p_0017,12,17.4
12520,2011-05-19 9:37,p_0077,12,17.4
12709,2011-06-02 9:04,p_009,12,17.4
12517,2011-06-02 15:13,p_0056,12,17.4
12601,2011-06-03 10:17,p_0033,12,17.4
12468,2011-06-05 11:36,p_0038,12,17.4
12609,2011-06-06 15:31,p_0088,12,17.4
12647,2011-07-07 13:54,p_0035,12,17.4
12647,2011-07-07 13:54,p_0051,12,17.4
12528,2011-07-13 12:24,p_008,12,17.4
12619,2011-07-14 12:12,p_0078,12,17.4
12619,2011-07-14 12:12,p_0028,12,17.4
12619,2011-07-14 12:12,p_0033,12,17.4
12619,2011-07-14 12:12,p_0061,12,17.4
12560,2011-07-19 15:55,p_0072,12,17.4
12560,2011-07-19 15:55,p_0033,12,17.4
12560,2011-07-19 15:55,p_003,12,17.4
12560,2011-07-19 15:55,p_0016,12,17.4
12521,2011-07-20 10:51,p_0017,12,17.4
12521,2011-07-20 10:51,p_0084,12,17.4
12626,2011-07-21 15:14,p_0052,12,17.4
12626,2011-07-21 15:14,p_0057,12,17.4
12627,2011-07-22 13:59,p_0022,12,17.4
13814,2011-07-25 13:54,p_0045,12,17.4
13814,2011-07-25 13:54,p_0070,12,17.4
13814,2011-07-25 13:54,p_0041,12,17.4
13814,2011-07-25 13:54,p_0039,12,17.4
13814,2011-07-25 13:54,p_0096,12,17.4
12644,2011-08-02 10:33,p_0097,12,17.4
12644,2011-08-02 10:33,p_0011,12,17.4
12644,2011-08-02 10:33,p_0019,12,17.4
12626,2011-08-04 14:20,p_0079,12,17.4
12626,2011-08-04 14:20,p_0027,12,17.4
12517,2011-08-05 15:02,p_0082,12,17.4
12530,2011-08-08 10:59,p_0023,12,17.4
12530,2011-08-08 10:59,p_009,12,17.4
12619,2011-08-15 13:22,p_0032,12,17.4
12619,2011-08-15 13:22,p_0086,12,17.4
12645,2011-08-22 12:40,p_0048,12,17.4
12642,2011-08-24 9:23,p_0047,12,17.4
12709,2011-09-04 14:06,p_0058,12,17.4
12627,2011-09-04 14:09,p_0028,12,17.4
12526,2011-09-06 14:19,p_0076,12,17.4
13814,2011-09-08 13:48,p_0075,12,17.4
13814,2011-09-08 13:48,p_0010,12,17.4
13814,2011-09-08 13:48,p_0011,12,17.4
13814,2011-09-08 13:48,p_0054,12,17.4
12635,2011-09-11 11:04,p_0097,12,17.4
12635,2011-09-11 11:04,p_0039,12,17.4
12635,2011-09-11 11:04,p_0012,12,17.4
12635,2011-09-11 11:04,p_0084,12,17.4
12600,2011-09-16 14:20,p_0083,12,17.4
12520,2011-09-21 15:23,p_0075,12,17.4
12520,2011-09-21 15:23,p_0047,12,17.4
12609,2011-09-22 16:34,p_0061,12,17.4
12619,2011-09-23 9:00,p_0048,12,17.4
12708,2011-09-28 13:30,p_0075,12,17.4
12708,2011-09-28 13:30,p_0050,12,17.4
12709,2011-09-29 15:58,p_0070,12,17.4
12709,2011-09-29 15:58,p_0010,12,17.4
12481,2011-10-05 9:46,p_0075,12,17.4
12481,2011-10-05 9:46,p_0023,12,17.4
12626,2011-10-06 13:30,p_0083,12,17.4
12626,2011-10-06 13:30,p_0096,12,17.4
12626,2011-10-06 13:30,p_0013,12,17.4
12626,2011-10-06 13:30,p_0024,12,17.4
12626,2011-10-06 13:30,p_0071,12,17.4
12626,2011-10-06 13:30,p_0097,12,17.4
12626,2011-10-06 13:30,p_0082,12,17.4
12626,2011-10-06 13:30,p_0085,12,17.4
12569,2011-10-06 14:54,p_0058,12,17.4
12627,2011-10-06 15:51,p_0041,12,17.4
12519,2011-10-07 9:26,p_0056,12,17.4
12427,2011-10-10 15:15,p_0065,12,17.4
12709,2011-10-12 12:01,p_0067,12,17.4
12709,2011-10-12 12:01,p_0034,12,17.4
12613,2011-10-13 14:59,p_0022,12,17.4
12613,2011-10-13 14:59,p_0044,12,17.4
12613,2011-10-13 14:59,p_0040,12,17.4
12613,2011-10-13 14:59,p_0092,12,17.4
12613,2011-10-13 14:59,p_0052,12,17.4
13810,2011-10-14 12:57,p_0061,12,17.4
13810,2011-10-14 12:57,p_0045,12,17.4
13810,2011-10-14 12:57,p_0043,12,17.4
13810,2011-10-14 12:57,p_0016,12,17.4
12477,2011-10-14 13:54,p_0033,12,17.4
12475,2011-10-17 10:10,p_0019,12,17.4
12475,2011-10-17 10:10,p_005,12,17.4
12473,2011-10-17 11:27,p_0096,12,17.4
12473,2011-10-17 11:27,p_0077,12,17.4
12476,2011-10-25 8:44,p_0095,12,17.4
13813,2011-10-31 10:38,p_0077,12,17.4
12708,2011-11-07 12:44,p_0032,12,17.4
12708,2011-11-07 12:44,p_0014,12,17.4
13810,2011-11-11 8:33,p_0099,12,17.4
12480,2011-11-11 14:52,p_005,12,17.4
12476,2011-11-14 15:19,p_001,12,17.4
12481,2011-11-17 8:29,p_0018,12,17.4
12481,2011-11-17 8:29,p_0022,12,17.4
12658,2011-11-21 10:22,p_0018,12,17.4
12619,2011-11-23 14:52,p_0092,12,17.4
12619,2011-11-23 14:52,p_0017,12,17.4
12619,2011-11-23 14:52,p_0057,12,17.4
12619,2011-11-23 14:52,p_0089,12,17.4
12668,2011-11-28 10:56,p_0031,12,17.4
12479,2011-11-28 13:26,p_0034,12,17.4
12479,2011-11-28 13:26,p_0085,12,17.4
12627,2011-11-29 12:07,p_0012,12,17.4
12627,2011-11-29 12:07,p_0018,12,17.4
12627,2011-11-29 12:07,p_0082,12,17.4
12627,2011-11-29 12:07,p_0022,12,17.4
12627,2011-11-29 12:07,p_0033,12,17.4
12627,2011-11-29 12:07,p_0062,12,17.4
12627,2011-11-29 12:07,p_0054,12,17.4
12627,2011-11-29 12:07,p_0076,12,17.4
12662,2010-12-01 13:04,p_0035,6,17.7
12427,2010-12-03 10:44,p_0034,6,17.7
12712,2010-12-03 14:30,p_0067,6,17.7
12708,2010-12-06 10:43,p_0037,6,17.7
12708,2010-12-06 10:43,p_0075,6,17.7
12647,2010-12-07 12:28,p_0078,6,17.7
12481,2010-12-09 10:13,p_009,6,17.7
12481,2010-12-09 10:13,p_0045,6,17.7
12712,2010-12-09 11:39,p_0085,6,17.7
12712,2010-12-09 11:39,p_0051,6,17.7
12600,2010-12-17 9:24,p_0074,6,17.7
12647,2010-12-17 12:21,p_0067,6,17.7
12668,2010-12-19 12:46,p_0098,6,17.7
12668,2010-12-19 12:46,p_0067,6,17.7
13817,2010-12-23 11:46,p_0024,6,17.7
12585,2010-12-23 12:58,p_0059,6,17.7
12530,2011-01-07 10:04,p_0023,6,17.7
12530,2011-01-07 10:04,p_0054,6,17.7
12481,2011-01-07 10:32,p_0098,6,17.7
12501,2011-01-07 12:28,p_0032,6,17.7
12501,2011-01-07 12:28,p_006,6,17.7
12501,2011-01-07 12:28,p_006,6,17.7
12501,2011-01-07 12:28,p_0099,6,17.7
12501,2011-01-07 12:28,p_0091,6,17.7
12501,2011-01-07 12:28,p_0086,6,17.7
12501,2011-01-07 12:28,p_0097,6,17.7
12501,2011-01-07 12:28,p_008,6,17.7
12501,2011-01-07 12:28,p_004,6,17.7
12501,2011-01-07 12:28,p_0039,6,17.7
12501,2011-01-07 12:28,p_0036,6,17.7
12501,2011-01-07 12:28,p_0024,6,17.7
12480,2011-01-07 15:27,p_0010,6,17.7
12708,2011-01-14 9:23,p_0054,6,17.7
12708,2011-01-14 9:23,p_0076,6,17.7
12626,2011-01-17 11:01,p_0048,6,17.7
12626,2011-01-17 11:01,p_0036,6,17.7
12626,2011-01-17 11:01,p_0059,6,17.7
12626,2011-01-17 11:01,p_0083,6,17.7
12626,2011-01-17 11:01,p_0089,6,17.7
12626,2011-01-17 11:01,p_0021,6,17.7
12626,2011-01-17 11:01,p_0015,6,17.7
12626,2011-01-17 11:01,p_0032,6,17.7
12527,2011-01-18 12:05,p_0096,6,17.7
12527,2011-01-18 12:05,p_0026,6,17.7
12559,2011-01-24 10:12,p_005,6,17.7
12693,2011-01-24 12:58,p_0052,6,17.7
12693,2011-01-24 12:58,p_0097,6,17.7
12693,2011-01-24 12:58,p_0021,6,17.7
12625,2011-01-24 13:27,p_0086,6,17.7
12625,2011-01-24 13:27,p_0089,6,17.7
13815,2011-01-25 12:16,p_001,6,17.7
13815,2011-01-25 12:16,p_0080,6,17.7
13815,2011-01-25 12:16,p_0047,6,17.7
12528,2011-01-31 9:05,p_0074,6,17.7
12476,2011-01-31 11:46,p_0015,6,17.7
12668,2011-01-31 13:27,p_0023,6,17.7
12668,2011-01-31 13:27,p_0025,6,17.7
12668,2011-01-31 13:27,p_0042,6,17.7
12668,2011-01-31 13:27,p_006,6,17.7
12662,2011-02-03 13:58,p_0023,6,17.7
12662,2011-02-03 13:58,p_0087,6,17.7
12662,2011-02-03 13:58,p_0074,6,17.7
12662,2011-02-03 13:58,p_0082,6,17.7
12601,2011-02-10 9:43,p_0015,6,17.7
12561,2011-02-10 11:39,p_0023,6,17.7
12477,2011-02-11 12:45,p_003,6,17.7
12476,2011-02-14 10:24,p_0054,6,17.7
12654,2011-02-17 13:16,p_0073,6,17.7
12633,2011-02-25 8:44,p_0030,6,17.7
12633,2011-02-25 8:44,p_0049,6,17.7
12633,2011-02-25 8:44,p_0028,6,17.7
12633,2011-02-25 8:44,p_0035,6,17.7
12712,2011-03-07 9:10,p_0080,6,17.7
12708,2011-03-07 9:49,p_0062,6,17.7
12708,2011-03-07 9:49,p_002,6,17.7
12662,2011-03-08 12:52,p_0063,6,17.7
12623,2011-03-08 13:50,p_0021,6,17.7
12520,2011-03-11 11:35,p_0023,6,17.7
12520,2011-03-11 11:35,p_0033,6,17.7
12520,2011-03-11 11:35,p_0036,6,17.7
12480,2011-03-17 13:23,p_002,6,17.7
12480,2011-03-17 13:23,p_0078,6,17.7
12480,2011-03-17 13:23,p_0042,6,17.7
12613,2011-03-22 15:42,p_0059,6,17.7
12613,2011-03-22 15:42,p_0032,6,17.7
12613,2011-03-22 15:42,p_0019,6,17.7
12613,2011-03-22 15:42,p_0065,6,17.7
12520,2011-03-25 8:50,p_0018,6,17.7
12668,2011-03-25 14:53,p_001,6,17.7
12668,2011-03-25 14:53,p_0068,6,17.7
12668,2011-03-25 14:53,p_005,6,17.7
12481,2011-03-28 13:57,p_0039,6,17.7
12569,2011-04-01 13:47,p_009,6,17.7
12580,2011-04-07 10:24,p_0088,6,17.7
12580,2011-04-07 10:24,p_0021,6,17.7
12701,2011-04-11 13:02,p_0067,6,17.7
12701,2011-04-11 13:02,p_0074,6,17.7
12477,2011-04-14 13:59,p_0046,6,17.7
12477,2011-04-14 13:59,p_0041,6,17.7
12477,2011-04-14 13:59,p_003,6,17.7
12477,2011-04-14 13:59,p_0039,6,17.7
12662,2011-04-14 17:25,p_0038,6,17.7
12662,2011-04-14 17:25,p_0097,6,17.7
12662,2011-04-14 17:25,p_0082,6,17.7
12662,2011-04-14 17:25,p_0069,6,17.7
12622,2011-04-21 16:39,p_0047,6,17.7
12569,2011-05-05 9:23,p_0091,6,17.7
12569,2011-05-05 9:23,p_0054,6,17.7
12569,2011-05-05 9:23,p_0048,6,17.7
12649,2011-05-11 14:37,p_0033,6,17.7
12693,2011-05-12 8:52,p_0060,6,17.7
12481,2011-05-19 8:26,p_008,6,17.7
12481,2011-05-19 8:26,p_0091,6,17.7
12520,2011-05-19 9:37,p_0049,6,17.7
12520,2011-05-19 9:37,p_0019,6,17.7
12524,2011-05-19 12:24,p_0051,6,17.7
12710,2011-05-22 14:05,p_0078,6,17.7
12708,2011-05-23 10:13,p_0092,6,17.7
12613,2011-05-26 9:17,p_0056,6,17.7
12613,2011-05-26 9:18,p_0037,6,17.7
12633,2011-05-27 10:29,p_0018,6,17.7
12633,2011-05-27 10:29,p_008,6,17.7
12633,2011-05-27 10:29,p_008,6,17.7
12633,2011-05-27 10:29,p_0044,6,17.7
12426,2011-05-29 12:26,p_0012,6,17.7
12426,2011-05-29 12:26,p_0035,6,17.7
12426,2011-05-29 12:26,p_0031,6,17.7
12426,2011-05-29 12:26,p_0011,6,17.7
12473,2011-06-01 10:15,p_0047,6,17.7
12473,2011-06-01 10:15,p_003,6,17.7
12601,2011-06-03 10:17,p_0041,6,17.7
12468,2011-06-05 11:36,p_0022,6,17.7
12468,2011-06-05 11:36,p_0011,6,17.7
12468,2011-06-05 11:36,p_0039,6,17.7
12662,2011-06-05 13:45,p_0072,6,17.7
12662,2011-06-05 13:45,p_0053,6,17.7
12609,2011-06-06 15:31,p_0095,6,17.7
12609,2011-06-06 15:31,p_0035,6,17.7
12609,2011-06-06 15:31,p_0099,6,17.7
12569,2011-06-09 9:36,p_0086,6,17.7
12569,2011-06-09 9:36,p_0072,6,17.7
13815,2011-06-20 13:08,p_005,6,17.7
12626,2011-06-30 17:59,p_0033,6,17.7
12635,2011-07-08 8:43,p_0042,6,17.7
12648,2011-07-08 11:55,p_0064,6,17.7
12569,2011-07-19 12:37,p_0044,6,17.7
12662,2011-07-19 13:45,p_007,6,17.7
12662,2011-07-19 13:45,p_0058,6,17.7
12480,2011-07-19 14:04,p_0053,6,17.7
12480,2011-07-19 14:04,p_0017,6,17.7
12480,2011-07-19 14:04,p_0068,6,17.7
12480,2011-07-19 14:04,p_0080,6,17.7
12560,2011-07-19 15:55,p_0047,6,17.7
12560,2011-07-19 15:55,p_0027,6,17.7
12560,2011-07-19 15:55,p_0055,6,17.7
12520,2011-07-20 14:38,p_0066,6,17.7
12626,2011-07-21 15:14,p_006,6,17.7
12476,2011-07-21 17:39,p_0041,6,17.7
12627,2011-07-22 13:59,p_0087,6,17.7
12627,2011-07-22 13:59,p_0025,6,17.7
13814,2011-07-25 13:54,p_0027,6,17.7
13814,2011-07-25 13:54,p_0016,6,17.7
13814,2011-07-25 13:54,p_0045,6,17.7
13813,2011-07-28 10:33,p_0053,6,17.7
12627,2011-08-02 9:29,p_0057,6,17.7
12627,2011-08-02 9:29,p_0079,6,17.7
12517,2011-08-05 15:02,p_0081,6,17.7
12517,2011-08-05 15:02,p_0082,6,17.7
12517,2011-08-05 15:02,p_0073,6,17.7
12569,2011-08-16 10:02,p_0022,6,17.7
12473,2011-08-17 12:04,p_0032,6,17.7
12473,2011-08-17 12:04,p_008,6,17.7
12626,2011-08-19 11:46,p_0029,6,17.7
12626,2011-08-19 11:46,p_0050,6,17.7
12626,2011-08-19 11:46,p_009,6,17.7
12627,2011-08-22 15:55,p_0084,6,17.7
12627,2011-08-22 15:55,p_0048,6,17.7
12627,2011-08-22 15:55,p_0097,6,17.7
12627,2011-08-22 15:55,p_0045,6,17.7
12662,2011-08-24 13:42,p_0081,6,17.7
12662,2011-08-24 13:42,p_0052,6,17.7
12649,2011-08-24 14:40,p_0096,6,17.7
12712,2011-08-25 9:18,p_0084,6,17.7
13812,2011-08-26 12:54,p_0052,6,17.7
13812,2011-08-26 12:54,p_0097,6,17.7
13812,2011-08-26 12:54,p_0078,6,17.7
12492,2011-08-26 14:51,p_0093,6,17.7
12492,2011-08-26 14:51,p_0029,6,17.7
12477,2011-08-31 9:11,p_0054,6,17.7
12477,2011-08-31 9:11,p_0045,6,17.7
