id,disp.2,disp.3,disp.1,disp.4,feat.2,feat.3,feat.1,feat.4,price.2,price.3,price.1,price.4,male,age,choice
112,0,0,0,0,0,0,0,0,79.000002,105,109,55.000001,0,64,4
113,0,0,0,0,0,0,0,0,79.000002,115,101,79.000002,1,63,2
114,0,0,0,0,0,0,0,0,88.999999,109,119.00001,77.999997,0,26,1
115,0,0,0,0,0,0,1,1,97.000003,115,109,57.999998,1,48,1
116,0,0,0,0,0,0,0,0,88.999999,99.000001,105,64.999998,0,27,1
117,0,0,0,0,0,0,0,0,88.999999,139,113,79.000002,1,33,1
118,0,0,1,0,0,0,0,0,99.000001,109,99.000001,79.000002,0,34,4
119,1,0,0,0,0,0,0,0,99.000001,109,88.999999,77.999997,1,33,1
120,0,1,0,0,0,0,0,1,79.000002,115,99.000001,50,0,48,4
121,1,0,0,0,0,0,0,0,88.999999,99.000001,99.000001,61.000001,1,51,3
122,0,0,0,0,0,0,0,0,88.999999,125,123,79.000002,0,36,1
123,1,0,1,0,0,0,1,0,88.999999,102,88.999999,64.999998,1,43,1
124,0,0,1,0,0,0,0,0,88.999999,102,105,64.999998,0,55,4
125,0,1,0,0,0,1,0,0,97.000003,99.000001,125,60.000002,1,47,1
126,0,0,0,0,0,0,0,0,88.999999,102,105,64.999998,0,58,1
127,0,0,0,0,0,0,1,0,99.000001,108,88.999999,68.000001,1,56,1
128,0,0,0,0,0,0,0,0,99.000001,119.00001,99.000001,55.000001,0,29,4
129,0,0,0,0,0,0,0,0,88.999999,107.00001,115,64.999998,1,33,4
130,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,0,53,1
131,0,0,0,0,0,0,0,0,88.999999,107.00001,115,64.999998,1,32,1
132,0,0,0,0,0,0,0,0,88.999999,119.00001,99.000001,88.999999,0,59,4
133,1,0,0,0,0,0,0,0,79.000002,109,88.999999,77.999997,1,48,2
134,0,0,1,0,0,0,0,0,79.000002,109,123,69,0,65,1
135,0,0,0,0,0,0,0,0,88.999999,107.00001,115,64.999998,1,48,4
136,0,0,0,0,0,0,0,0,103,109,88.999999,55.000001,0,60,4
1,0,0,1,0,0,0,0,0,109,109,129,77.999997,1,47,2
2,1,0,1,0,0,0,0,0,79.000002,135,109,64.999998,0,31,2
3,0,0,0,0,0,0,0,0,97.000003,115,99.000001,61.000001,1,61,1
4,0,0,0,0,0,0,0,0,103,109,119.00001,55.000001,0,29,4
5,0,0,1,0,0,0,0,0,88,125,109,64.999998,1,49,3
6,0,0,0,0,0,0,0,0,98.000002,109,88.999999,55.000001,0,26,4
7,0,0,0,0,0,1,0,0,109,119.00001,115,73.000002,1,37,1
8,0,0,0,0,0,0,0,0,98.000002,109,88.999999,77.999997,0,33,1
9,0,0,0,0,0,0,0,0,95.999998,139,115,68.000001,1,25,1
10,1,0,0,0,0,0,0,0,58.999997,109,88.999999,77.999997,0,51,1
11,0,0,0,0,0,0,0,0,88.999999,99.000001,105,64.999998,1,49,1
12,0,0,0,0,0,0,0,0,103,109,88.999999,55.000001,0,37,4
13,0,0,0,0,0,0,0,0,99.000001,109,119.00001,55.000001,1,27,4
14,0,0,0,0,0,0,0,0,93.000001,98.000002,109,57.999998,0,52,1
15,0,1,0,0,0,0,0,1,79.000002,115,99.000001,52.999997,1,29,1
16,0,0,1,1,0,0,0,0,77.999997,135,109,64.999998,0,51,1
17,0,0,0,0,0,0,0,0,103,109,88.999999,88.999999,1,45,4
18,1,1,0,0,0,0,0,1,88.999999,115,99.000001,50,0,30,4
19,1,0,0,0,0,0,0,0,49.000001,109,109,77.999997,1,47,1
20,0,0,0,1,0,0,0,1,88.999999,102,105,49.000001,0,27,1
21,1,0,0,0,0,0,0,0,79.000002,109,109,77.999997,1,46,1
22,0,0,0,0,0,0,0,0,88,99.000001,125,64.999998,0,41,1
23,0,0,0,0,0,0,0,0,99.000001,119.00001,99.000001,55.000001,1,28,4
24,0,0,1,1,0,0,0,0,77.999997,135,109,64.999998,0,31,4
25,1,0,0,0,1,0,0,0,49.000001,125,105.99999,69,1,41,2
26,1,0,0,0,0,0,0,0,79.000002,109,88.999999,55.000001,0,25,4
27,0,0,0,1,0,0,0,1,88.999999,107.00001,115,50,1,59,4
28,0,0,1,0,0,0,0,0,88.999999,102,88.999999,64.999998,0,55,1
29,0,0,0,0,0,0,0,0,88.999999,119.00001,99.000001,77.999997,1,33,1
30,0,0,0,0,0,0,0,0,109,119.00001,99.000001,70.999998,0,43,1
31,0,0,0,0,0,0,0,0,79.000002,102,105,64.999998,1,43,4
32,0,0,0,0,1,1,0,0,88,99.000001,119.00001,61.000001,0,64,1
33,0,0,0,0,0,0,0,0,88.999999,107.00001,115,64.999998,1,30,2
34,0,0,0,0,0,0,0,0,79.000002,102,105,64.999998,0,54,1
35,0,0,1,0,0,0,0,0,97.000003,115,99.000001,60.000002,1,55,1
36,0,0,0,0,0,0,0,0,79.000002,105,109,88.999999,0,64,4
37,0,0,0,0,0,0,0,0,99.000001,119.00001,99.000001,55.000001,1,44,4
38,0,0,0,0,0,0,0,0,93.000001,88,88,58.999997,0,41,1
39,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,1,30,1
40,1,0,0,0,0,0,0,0,88.999999,104,109,61.000001,0,60,1
41,0,1,0,0,0,0,0,0,97.000003,109,115,50,1,50,4
42,1,0,1,0,0,0,0,1,79.000002,125,99.000001,49.000001,0,54,1
43,0,0,1,0,0,1,0,0,97.000003,109,115,51.999998,1,47,3
44,0,1,0,0,0,0,0,0,93.000001,103,98.000002,57.999998,0,40,1
45,0,0,0,0,0,0,0,0,79.000002,109,88.999999,77.999997,1,49,3
46,0,0,0,0,0,0,0,0,79.000002,115,129,64.999998,0,52,1
47,1,1,0,0,0,0,0,1,88.999999,115,99.000001,51.999998,1,45,1
48,0,0,0,0,0,0,0,0,79.000002,121,109,77.999997,0,61,1
49,0,0,0,0,0,0,0,0,103,109,88.999999,55.000001,1,34,4
50,0,0,1,0,0,0,0,0,88.999999,102,88.999999,64.999998,0,48,1
51,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,1,34,1
52,0,0,0,0,0,0,0,0,99.000001,125,117.99999,79.000002,0,58,2
53,0,0,0,0,0,0,0,0,98.000002,109,88.999999,77.999997,1,41,1
54,0,0,1,0,0,0,1,0,69,109,88.999999,64.999998,0,65,4
55,0,0,0,0,0,0,0,0,88.999999,107.00001,115,64.999998,1,28,2
56,0,0,1,1,0,0,1,1,88,115,109,58.999997,0,47,1
57,0,0,0,0,0,0,0,0,109,119.00001,99.000001,55.000001,1,39,4
58,0,1,0,0,0,0,0,0,93.000001,98.000002,109,57.999998,0,41,3
59,0,0,0,0,0,0,0,0,88,115,99.000001,64.999998,1,28,1
60,1,0,0,0,0,0,0,0,79.000002,105,109,77.999997,0,54,1
61,0,0,1,0,0,0,1,0,88,125,109,64.999998,1,37,1
62,0,0,0,0,0,0,0,0,103,109,88.999999,88.999999,0,31,4
63,0,0,0,0,0,0,0,0,97.000003,115,125,61.000001,1,40,1
64,1,0,0,0,0,0,0,1,88.999999,109,88.999999,52.999997,0,45,1
65,0,0,1,0,0,0,0,0,97.000003,115,99.000001,60.000002,1,54,1
66,0,0,1,0,0,0,0,0,93.000001,98.000002,98.000002,57.999998,0,56,3
67,1,0,0,0,0,0,0,0,88.999999,99.000001,99.000001,61.000001,1,26,3
68,0,0,0,0,0,0,0,0,88.999999,109,109,61.000001,0,44,2
69,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,1,26,1
70,0,0,0,0,0,0,0,0,99.000001,109,119.00001,70.999998,0,65,3
71,0,1,0,0,0,0,0,0,93.000001,98.000002,109,57.999998,1,60,1
72,1,0,0,0,0,0,0,0,79.000002,105,109,77.999997,0,41,1
73,0,0,0,0,1,0,0,0,69,107.00001,115,64.999998,1,44,1
74,0,0,0,0,0,0,0,0,101,117,119.00001,68.000001,0,64,1
75,1,0,0,0,0,0,0,0,88.999999,115,99.000001,60.000002,1,43,1
76,0,1,0,0,0,0,0,1,79.000002,115,99.000001,52.999997,0,55,1
77,0,1,0,0,0,0,0,0,97.000003,99.000001,125,64.999998,1,55,4
78,0,0,1,0,0,0,1,0,69,109,88.999999,64.999998,0,57,4
79,0,0,1,0,0,0,0,0,88.999999,109,119.00001,61.000001,1,63,1
80,1,0,0,0,0,0,0,0,49.000001,109,99.000001,77.999997,0,64,1
81,1,0,0,0,0,0,0,0,79.000002,105,109,77.999997,1,60,1
82,0,0,0,0,0,0,0,0,109,109,119.00001,63.999999,0,57,3
83,0,0,0,0,0,0,0,0,79.000002,105,109,55.000001,1,27,4
84,1,0,0,0,0,0,0,0,99.000001,109,88.999999,88.999999,0,26,4
85,0,1,1,0,1,0,0,0,88.999999,119.00001,119.00001,68.000001,1,65,2
86,0,0,0,0,0,0,0,0,88.999999,109,119.00001,55.000001,0,44,4
87,1,0,0,0,0,0,0,0,49.000001,109,109,77.999997,1,30,1
88,0,1,0,0,0,0,0,1,88.999999,115,99.000001,50,0,57,1
89,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,1,25,1
90,0,1,0,0,0,1,0,0,88.999999,99.000001,115,64.999998,0,57,1
91,1,0,1,0,0,0,0,0,88,98.000002,98.000002,57.999998,1,34,1
92,0,0,0,0,0,0,0,0,99.000001,109,99.000001,55.000001,0,60,4
93,0,0,0,0,0,0,0,0,97.000003,115,125,61.000001,1,65,3
94,0,0,1,1,0,0,0,1,88.999999,102,88.999999,50,0,45,2
95,0,0,0,0,0,0,0,0,92.000002,98.000002,88,58.999997,1,49,1
96,0,0,0,0,0,0,0,0,88.999999,109,119.00001,83.999997,0,40,1
97,0,0,1,0,0,0,0,0,97.000003,115,99.000001,60.000002,1,44,1
98,0,0,0,0,0,0,0,0,98.000002,109,129,77.999997,0,31,1
99,1,0,1,0,1,0,0,0,69,105,88.999999,64.999998,1,37,2
100,0,0,0,1,0,0,0,0,88,125,125,64.999998,0,31,1
101,1,0,0,0,0,0,0,0,88,108,103,68.000001,1,35,1
102,0,0,0,0,0,0,0,0,98.000002,105,109,88.999999,0,39,4
103,0,1,0,0,0,0,1,0,88.999999,115,74.000001,64.999998,1,55,1
104,0,0,0,0,0,0,0,0,88.999999,109,119.00001,83.999997,0,56,1
105,0,0,0,0,0,0,0,0,98.000002,119.00001,99.000001,55.000001,1,36,4
106,0,0,1,0,0,0,0,0,88,115,99.000001,64.999998,0,28,1
107,0,0,1,0,0,0,0,0,88,115,109,64.999998,1,55,1
108,1,0,0,0,0,0,0,0,79.000002,109,88.999999,55.000001,0,26,4
109,0,0,0,0,0,0,0,0,93.000001,88,88,58.999997,1,47,1
110,0,0,0,0,0,0,0,0,109,109,119.00001,77.999997,0,58,1
111,0,0,0,0,0,0,0,0,98.000002,109,88.999999,88.999999,1,42,4
112,0,0,0,0,0,0,0,0,79.000002,105,109,55.000001,0,64,4
113,0,0,0,0,0,0,0,0,79.000002,109,117.99999,69,1,63,4
114,0,0,0,0,0,0,0,0,98.000002,119.00001,99.000001,77.999997,0,26,1
115,0,0,0,0,0,0,1,1,97.000003,115,109,57.999998,1,48,1
116,1,0,1,0,1,0,0,0,79.000002,105,88.999999,64.999998,0,27,1
117,0,0,0,0,0,0,0,0,98.000002,109,88.999999,55.000001,1,33,4
118,0,0,0,0,0,0,0,0,99.000001,109,99.000001,79.000002,0,34,4
119,1,0,0,0,0,0,0,0,79.000002,105,109,88.999999,1,33,4
120,0,0,0,0,0,0,0,0,97.000003,109,119.00001,52.999997,0,48,1
121,0,0,1,0,0,0,0,0,88.999999,109,88.999999,61.000001,1,51,1
122,0,0,0,0,0,0,0,0,79.000002,109,123,69,0,36,1
123,0,0,0,1,0,0,0,1,88.999999,107.00001,115,50,1,43,1
124,0,1,0,0,0,1,0,0,88.999999,99.000001,115,64.999998,0,55,3
125,1,0,1,0,0,0,0,0,79.000002,121,109,77.999997,1,47,1
126,0,0,1,0,0,0,0,0,88.999999,102,88.999999,64.999998,0,58,1
127,0,0,0,0,0,0,0,0,88.999999,109,119.00001,77.999997,1,56,1
128,0,0,0,0,0,0,0,0,109,119.00001,99.000001,55.000001,0,29,4
129,0,0,0,0,0,0,0,0,109,109,119.00001,88.999999,1,33,4
130,0,0,0,0,0,0,0,0,109,109,119.00001,63.999999,0,53,2
131,0,0,0,0,1,0,0,0,69,107.00001,115,64.999998,1,32,2
132,0,0,1,0,0,0,0,0,109,109,129,88.999999,0,59,4
133,0,0,1,0,0,0,0,1,88.999999,109,119.00001,52.999997,1,48,2
134,0,0,1,1,0,0,0,0,79.000002,125,99.000001,69,0,65,1
135,0,0,0,0,0,0,0,0,95.999998,119.00001,119.00001,68.000001,1,48,1
136,0,0,0,0,0,0,0,0,99.000001,119.00001,99.000001,55.000001,0,60,4
1,0,0,1,0,0,0,0,0,109,119.00001,129,77.999997,1,47,1
2,0,1,0,0,0,0,0,0,97.000003,99.000001,125,60.000002,0,31,3
3,0,0,1,0,0,0,0,0,97.000003,125,109,61.000001,1,61,1
4,0,0,0,0,0,0,0,0,99.000001,119.00001,99.000001,55.000001,0,29,4
5,0,1,0,0,0,0,0,0,97.000003,99.000001,125,61.000001,1,49,3
6,0,0,0,0,0,0,0,0,88.999999,102,115,64.999998,0,26,1
7,0,0,0,0,0,0,0,0,109,135,129,79.000002,1,37,1
8,0,0,0,0,0,0,0,0,88.999999,115,88.999999,79.000002,0,33,1
9,0,0,0,0,0,0,0,0,79.000002,121,119.00001,63.999999,1,25,2
10,1,0,0,0,0,0,0,0,79.000002,109,88.999999,77.999997,0,51,1
11,0,0,0,0,0,0,1,0,88.999999,105,88.999999,64.999998,1,49,1
12,0,0,0,0,0,0,0,0,103,109,88.999999,55.000001,0,37,4
13,0,0,0,0,0,0,0,0,109,119.00001,99.000001,55.000001,1,27,4
14,1,0,1,0,0,0,0,1,79.000002,125,105.99999,49.000001,0,52,4
15,0,0,0,0,0,0,1,0,79.000002,115,99.000001,61.000001,1,29,1
16,1,1,1,0,0,0,1,0,109,124,109,68.000001,0,51,1
17,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,1,45,3
18,0,0,1,0,0,0,0,0,93.000001,98.000002,98.000002,57.999998,0,30,1
19,0,0,0,0,0,0,1,0,95.999998,99.000001,109,68.000001,1,47,1
20,1,1,0,0,0,1,0,0,88.999999,99.000001,115,64.999998,0,27,4
21,1,0,0,0,0,0,0,0,49.000001,109,109,77.999997,1,46,1
22,0,1,0,0,0,1,0,0,97.000003,99.000001,125,60.000002,0,41,1
23,0,0,0,0,0,0,0,0,109,119.00001,99.000001,55.000001,1,28,4
24,0,0,0,0,0,0,0,0,98.000002,119.00001,129,88.999999,0,31,4
25,1,1,0,0,1,1,0,0,79.000002,99.000001,115,64.999998,1,41,2
26,1,0,0,0,0,0,0,0,79.000002,105,109,55.000001,0,25,4
27,0,1,0,0,0,0,0,0,88.999999,99.000001,115,64.999998,1,59,4
28,0,0,0,1,0,0,0,1,88.999999,107.00001,115,50,0,55,1
29,0,0,1,0,0,0,0,0,88,115,125,64.999998,1,33,1
30,0,0,0,0,0,0,0,0,95.999998,129,105,68.000001,0,43,1
31,0,0,0,0,0,0,0,0,79.000002,105,109,88.999999,1,43,4
32,0,0,1,1,0,0,0,0,97.000003,115,109,61.000001,0,64,1
33,1,1,0,0,0,1,0,0,88.999999,99.000001,115,64.999998,1,30,3
34,0,0,0,1,0,0,0,1,88.999999,107.00001,115,50,0,54,4
35,0,0,0,1,0,0,1,1,97.000003,115,109,56.999999,1,55,1
36,0,0,0,0,0,0,0,0,98.000002,105,109,55.000001,0,64,4
37,1,0,0,0,0,0,0,0,79.000002,121,119.00001,55.000001,1,44,4
38,0,0,0,0,0,0,0,0,93.000001,88,88,58.999997,0,41,1
39,0,0,0,0,0,0,0,0,79.000002,105,109,77.999997,1,30,1
40,1,0,1,0,1,0,1,0,79.000002,102,88.999999,64.999998,0,60,1
41,0,1,0,0,0,1,0,0,97.000003,109,115,64.999998,1,50,3
42,1,0,0,0,0,0,0,0,79.000002,125,99.000001,69,0,54,1
43,0,0,0,0,0,0,0,0,97.000003,115,125,60.000002,1,47,1
44,0,0,1,0,0,0,0,0,93.000001,109,98.000002,57.999998,0,40,1
45,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,1,49,3
46,0,1,0,0,0,0,0,0,97.000003,99.000001,125,60.000002,0,52,1
47,0,0,0,0,0,0,0,0,109,119.00001,99.000001,70.999998,1,45,1
48,0,0,1,0,0,0,0,0,109,121,109,79.000002,0,61,1
49,0,0,0,0,0,0,0,0,79.000002,105,109,88.999999,1,34,4
50,1,1,0,0,0,1,0,0,88.999999,99.000001,115,64.999998,0,48,1
51,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,1,34,1
52,1,0,1,0,0,0,1,0,79.000002,125,79.000002,69,0,58,1
53,0,0,0,0,0,0,0,0,88.999999,125,113,79.000002,1,41,1
54,1,0,1,0,0,0,0,0,88.999999,104,99.000001,64.999998,0,65,4
55,0,1,0,0,0,0,0,0,88.999999,115,99.000001,64.999998,1,28,1
56,0,0,1,0,0,0,1,0,88,125,109,64.999998,0,47,1
57,0,0,1,0,0,0,0,0,109,109,129,55.000001,1,39,4
58,0,0,0,0,0,0,0,0,93.000001,98.000002,109,57.999998,0,41,3
59,0,0,0,0,0,0,0,0,109,109,129,77.999997,1,28,1
60,0,0,1,0,0,0,1,0,88.999999,102,88.999999,49.000001,0,54,1
61,0,0,0,0,0,0,0,0,98.000002,121,74.000001,77.999997,1,37,1
62,1,0,0,0,0,0,0,0,79.000002,105,109,88.999999,0,31,4
63,0,0,1,0,0,0,0,0,97.000003,125,109,61.000001,1,40,1
64,0,0,1,0,0,0,0,0,88.999999,109,88.999999,61.000001,0,45,2
65,0,0,1,0,0,0,0,0,97.000003,115,99.000001,60.000002,1,54,1
66,0,0,0,0,0,0,0,0,93.000001,98.000002,98.000002,57.999998,0,56,3
67,1,0,0,0,0,0,0,1,88.999999,109,88.999999,52.999997,1,26,2
68,0,0,1,0,1,0,0,0,69,109,88.999999,61.000001,0,44,1
69,1,0,0,0,0,0,0,0,79.000002,105,109,77.999997,1,26,1
70,0,0,0,0,0,0,1,0,109,105,94.999999,68.000001,0,65,3
71,0,0,0,0,0,0,0,0,79.000002,109,99.000001,69,1,60,1
72,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,0,41,1
73,0,1,0,0,0,0,0,1,88.999999,115,99.000001,50,1,44,1
74,0,0,0,0,0,1,0,0,101,99.000001,119.00001,68.000001,0,64,1
75,0,0,1,0,1,1,0,0,79.000002,99.000001,115,60.000002,1,43,1
76,0,1,0,0,0,0,0,0,79.000002,115,99.000001,61.000001,0,55,1
77,0,1,0,0,0,1,0,0,97.000003,99.000001,125,64.999998,1,55,4
78,1,0,0,0,0,0,0,0,88.999999,104,99.000001,64.999998,0,57,4
79,0,0,0,0,0,1,0,0,97.000003,109,119.00001,61.000001,1,63,1
80,1,0,0,0,0,0,0,0,58.999997,109,88.999999,77.999997,0,64,1
81,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,1,60,3
82,0,0,0,0,0,0,0,0,109,119.00001,99.000001,70.999998,0,57,3
83,0,0,0,0,0,0,0,0,79.000002,105,109,55.000001,1,27,4
84,1,0,0,0,0,0,0,0,79.000002,105,109,88.999999,0,26,4
85,0,0,0,0,0,1,0,0,97.000003,99.000001,125,64.999998,1,65,4
86,0,0,1,0,0,0,0,0,109,109,129,55.000001,0,44,4
87,1,0,0,0,0,0,0,0,58.999997,109,88.999999,77.999997,1,30,1
88,0,1,0,0,0,1,0,0,97.000003,109,115,64.999998,0,57,1
89,0,0,0,0,0,0,0,0,109,109,69,77.999997,1,25,1
90,0,1,0,0,0,0,0,0,88.999999,115,99.000001,64.999998,0,57,1
91,0,0,0,0,0,1,0,0,97.000003,99.000001,125,61.000001,1,34,1
92,0,0,0,0,0,0,0,0,99.000001,109,99.000001,79.000002,0,60,4
93,0,0,0,0,0,0,0,0,109,135,115,75.999999,1,65,1
94,0,0,0,0,0,0,0,0,109,109,119.00001,69,0,45,4
95,1,0,1,0,0,0,1,0,88.999999,102,88.999999,64.999998,1,49,1
96,0,0,0,0,0,0,0,0,98.000002,119.00001,99.000001,77.999997,0,40,1
97,0,1,0,0,0,0,0,0,93.000001,98.000002,98.000002,57.999998,1,44,1
98,0,0,0,0,0,0,0,0,98.000002,109,129,77.999997,0,31,1
99,1,0,0,0,0,0,0,0,79.000002,109,88.999999,55.000001,1,37,4
100,0,0,1,0,0,0,0,0,88,125,109,64.999998,0,31,1
101,1,0,1,0,0,0,0,0,79.000002,108,88.999999,68.000001,1,35,1
102,0,0,0,0,0,0,0,0,109,109,119.00001,88.999999,0,39,4
103,0,1,0,0,0,0,0,0,97.000003,109,115,50,1,55,4
104,0,0,0,0,0,0,0,0,98.000002,119.00001,99.000001,77.999997,0,56,1
105,0,0,0,0,0,0,0,0,98.000002,109,129,55.000001,1,36,4
106,0,0,1,0,0,0,0,0,79.000002,125,109,64.999998,0,28,2
107,0,0,1,0,0,0,1,0,88,125,109,64.999998,1,55,1
108,1,0,0,0,0,0,0,0,79.000002,105,109,55.000001,0,26,4
109,0,0,0,0,0,0,0,0,93.000001,88,88,58.999997,1,47,1
110,0,1,0,0,0,0,0,1,88.999999,115,99.000001,50,0,58,1
111,0,0,0,0,0,0,0,0,99.000001,119.00001,99.000001,55.000001,1,42,4
112,0,0,0,0,0,0,0,0,98.000002,109,88.999999,55.000001,0,64,4
113,0,0,0,0,0,0,0,0,99.000001,109,119.00001,79.000002,1,63,4
114,0,0,0,0,0,0,0,0,79.000002,121,119.00001,63.999999,0,26,1
115,0,1,0,0,0,1,0,0,97.000003,99.000001,125,61.000001,1,48,1
116,1,0,0,0,0,0,0,0,79.000002,105,99.000001,77.999997,0,27,1
117,0,0,0,0,0,0,0,0,99.000001,109,119.00001,77.999997,1,33,1
118,1,0,0,0,0,0,0,0,49.000001,109,109,88.999999,0,34,4
119,0,0,0,0,0,0,0,0,95.999998,119.00001,94.999999,68.000001,1,33,1
120,0,0,0,0,0,0,0,0,97.000003,99.000001,119.00001,61.000001,0,48,3
121,0,0,1,0,0,0,0,0,97.000003,115,119.00001,61.000001,1,51,1
122,1,0,0,0,0,0,0,0,79.000002,125,99.000001,69,0,36,1
123,1,0,0,0,0,0,0,0,88.999999,115,99.000001,60.000002,1,43,1
124,0,1,0,0,0,0,1,0,88.999999,115,99.000001,64.999998,0,55,2
125,0,0,0,0,0,0,0,0,97.000003,125,125,64.999998,1,47,1
126,1,1,0,0,1,0,0,0,69,107.00001,115,64.999998,0,58,1
127,0,0,0,0,0,0,0,0,98.000002,119.00001,99.000001,77.999997,1,56,1
128,0,0,0,0,0,0,0,0,98.000002,119.00001,99.000001,55.000001,0,29,4
129,0,1,0,0,0,0,0,0,88.999999,99.000001,115,64.999998,1,33,4
130,0,0,0,0,0,0,0,0,109,109,119.00001,77.999997,0,53,2
131,0,1,0,0,0,1,0,0,88.999999,99.000001,115,64.999998,1,32,2
132,0,0,0,1,0,0,0,0,88,125,125,64.999998,0,59,4
133,0,0,1,0,0,0,0,0,93.000001,99.000001,98.000002,57.999998,1,48,3
134,0,0,0,0,0,0,0,0,79.000002,115,99.000001,64.999998,0,65,1
135,0,0,1,0,1,1,0,0,79.000002,99.000001,115,60.000002,1,48,1
136,0,0,0,0,0,0,0,0,88.999999,109,119.00001,55.000001,0,60,4
1,0,0,1,0,0,0,0,0,109,121,109,77.999997,1,47,1
2,0,0,0,0,0,0,0,0,109,135,129,73.000002,0,31,2
3,0,0,0,0,0,1,0,0,97.000003,99.000001,125,61.000001,1,61,1
4,0,0,0,0,0,0,0,0,109,119.00001,99.000001,55.000001,0,29,4
5,0,0,0,0,0,1,1,0,104,109,109,68.000001,1,49,3
6,0,0,0,0,0,0,0,0,103,109,119.00001,55.000001,0,26,4
7,0,0,0,0,0,0,0,0,105,129,125,61.000001,1,37,1
8,0,0,0,0,0,0,0,0,103,109,119.00001,63.999999,0,33,1
9,1,0,1,0,1,0,0,0,79.000002,121,109,77.999997,1,25,2
10,1,0,0,0,0,0,0,0,79.000002,105,109,77.999997,0,51,1
11,0,0,1,0,0,0,0,0,88.999999,102,105,64.999998,1,49,1
12,0,0,0,0,0,0,0,0,103,109,119.00001,55.000001,0,37,4
13,0,0,0,0,0,0,0,0,88.999999,119.00001,99.000001,55.000001,1,27,4
14,0,0,0,0,0,0,0,0,88.999999,109,119.00001,83.999997,0,52,2
15,1,0,0,0,0,0,0,0,79.000002,125,99.000001,69,1,29,1
16,0,0,1,0,0,0,0,0,109,109,109,95.999998,0,51,1
17,0,0,0,0,0,0,0,0,79.000002,105,109,88.999999,1,45,4
18,0,0,1,0,0,0,0,0,97.000003,109,115,50,0,30,4
19,1,0,0,0,0,0,0,0,79.000002,105,109,77.999997,1,47,1
20,1,1,0,0,0,0,0,1,88.999999,115,99.000001,50,0,27,4
21,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,1,46,1
22,0,0,1,0,0,0,0,0,88,125,109,64.999998,0,41,1
23,0,0,0,0,0,0,0,0,98.000002,119.00001,99.000001,55.000001,1,28,4
24,0,0,0,0,1,0,0,0,79.000002,121,109,88.999999,0,31,4
25,0,0,1,0,0,0,0,0,79.000002,115,99.000001,64.999998,1,41,2
26,0,0,0,0,0,0,0,0,103,109,88.999999,55.000001,0,25,4
27,0,0,0,1,0,0,0,1,88,115,125,58.999997,1,59,4
28,1,1,0,0,0,1,0,0,88.999999,99.000001,115,64.999998,0,55,1
29,0,0,0,0,0,0,0,0,79.000002,121,119.00001,63.999999,1,33,1
30,0,0,0,0,0,0,0,0,98.000002,109,129,77.999997,0,43,1
31,0,0,0,0,0,0,1,0,99.000001,108,88.999999,68.000001,1,43,1
32,0,1,1,0,0,0,0,0,97.000003,129,74.000001,61.000001,0,64,1
33,0,0,0,0,0,0,0,0,99.000001,119.00001,99.000001,70.999998,1,30,1
34,1,1,0,0,0,0,0,0,88.999999,99.000001,115,60.000002,0,54,1
35,0,1,0,0,0,1,0,0,97.000003,99.000001,125,60.000002,1,55,1
36,0,0,0,0,0,0,0,0,98.000002,109,88.999999,55.000001,0,64,4
37,0,0,1,0,0,0,1,0,97.000003,125,109,64.999998,1,44,4
38,0,0,0,0,0,0,0,0,93.000001,88,88,58.999997,0,41,1
39,0,0,0,0,0,0,0,0,98.000002,109,88.999999,77.999997,1,30,1
40,0,0,0,0,0,0,0,0,79.000002,109,123,69,0,60,1
41,1,1,0,0,0,0,0,0,79.000002,107.00001,115,64.999998,1,50,2
42,1,0,0,1,0,0,0,0,79.000002,125,99.000001,69,0,54,1
43,0,0,0,1,0,0,0,0,97.000003,115,109,60.000002,1,47,1
44,1,0,0,0,0,0,0,0,88,109,105,57.999998,0,40,1
45,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,1,49,3
46,0,0,0,0,0,0,0,0,97.000003,125,109,64.999998,0,52,1
47,0,0,0,0,0,0,0,0,97.000003,109,115,51.999998,1,45,1
48,0,0,0,0,0,0,0,0,109,135,129,79.000002,0,61,2
49,0,0,0,0,0,0,0,0,79.000002,105,109,55.000001,1,34,4
50,0,0,1,0,0,0,0,0,88.999999,115,99.000001,60.000002,0,48,1
51,0,0,0,0,0,0,0,0,79.000002,105,109,77.999997,1,34,1
52,0,0,1,0,0,0,0,1,79.000002,125,105.99999,49.000001,0,58,2
53,0,0,0,0,0,0,0,0,109,109,119.00001,77.999997,1,41,1
54,1,0,0,0,0,0,0,0,88.999999,104,99.000001,64.999998,0,65,4
55,0,1,0,0,0,0,0,0,88.999999,115,115,64.999998,1,28,1
56,0,0,1,0,0,0,0,0,88,125,109,64.999998,0,47,1
57,0,0,0,0,0,0,1,0,109,121,119.00001,55.000001,1,39,4
