x1,x2,y
0.322944317,0.621253674,2.080436968
0.267887032,0.153492799,2.960901435
0.902195002,0.048708042,3.804778918
0.095716111,0.093500847,2.908714416
0.95779462,0.027345496,3.903103629
0.163527111,0.461944087,2.239638936
0.63277181,0.218523863,3.195724084
0.759391921,0.653621529,2.452148863
0.203440154,0.216138555,2.771163045
0.262608972,0.340757508,2.581093956
0.200666648,0.244340796,2.711985056
0.953561726,0.771320861,2.410920004
0.12525035,0.329851531,2.465547287
0.649384631,0.944962438,1.759459756
0.123860415,0.951351183,1.22115805
0.251739521,0.323696271,2.604346979
0.144309623,0.119704177,2.904901268
0.833758842,0.61865096,2.596456923
0.427055355,0.735044546,1.956966263
0.060759068,0.269410056,2.521938955
0.022227739,0.067122369,2.887983001
0.345063477,0.531689784,2.281683909
0.658937425,0.839326901,1.980283624
0.837756341,0.795324944,2.247106454
0.320895529,0.242171991,2.836551548
0.70650614,0.59082984,2.524846461
0.34685709,0.447545689,2.451765712
0.324266319,0.556319727,2.211626865
0.175975535,0.444718013,2.286539509
0.709358006,0.646360619,2.416636769
0.523356129,0.266994865,2.989366399
0.408860149,0.805632317,1.797595514
0.561783446,0.643709703,2.274364041
0.726886544,0.75414854,2.218589464
0.247270106,0.803854198,1.639561709
0.40693531,0.207036556,2.992862199
0.195126385,0.532339367,2.130447651
0.103109964,0.915507721,1.272094523
0.276628338,0.06434886,3.147930617
0.169498771,0.784012104,1.601474563
0.407052194,0.217069351,2.972913493
0.02591321,0.17395925,2.67799471
0.523972931,0.198113119,3.127746692
0.554521037,0.211618614,3.131283809
0.302215405,0.515866246,2.270482912
0.705870637,0.307402595,3.091065448
0.211574286,0.406805127,2.397964033
0.715338376,0.993845593,1.72764719
0.147300461,0.680760676,1.785779108
0.960056461,0.15089602,3.65826442
0.754693964,0.495720629,2.763252706
0.664929069,0.412057188,2.840814693
0.694601859,0.262306144,3.169989571
0.820363834,0.518942842,2.782478151
0.742612106,0.329483307,3.083645493
0.060770241,0.902674359,1.255421524
0.139066625,0.615196317,1.908673992
0.563539617,0.030162116,3.503215385
0.290582867,0.027605677,3.235371513
0.645596413,0.627103235,2.391389942
0.255101689,0.665671706,1.923758276
0.341877081,0.515900546,2.310075989
0.217266049,0.28630118,2.644663688
0.455575492,0.363090091,2.72939531
0.181504085,0.296913895,2.587676296
0.175866423,0.737588109,1.700690205
0.49275491,0.496304235,2.500146441
0.083644705,0.881193876,1.321256953
0.269571127,0.75601094,1.757549247
0.683046084,0.563998656,2.555048771
0.237814685,0.140640411,2.956533863
0.426731448,0.042880354,3.340970741
0.767415854,0.204423331,3.358569192
0.017222232,0.788913456,1.43939532
0.998818692,0.729666923,2.539484846
0.01660509,0.136365891,2.743873309
0.506747371,0.532329312,2.442088747
0.164938916,0.794349071,1.576240775
0.533902363,0.39623668,2.741429002
0.561041712,0.208071749,3.144898215
0.645910365,0.349284596,2.947341172
0.5963498,0.463852019,2.668645762
0.881951699,0.306891285,3.268169129
0.368452674,0.505411752,2.35762917
0.986177592,0.770761544,2.444654504
0.842117086,0.521545046,2.799026995
0.103115313,0.94403536,1.215044593
0.290008782,0.785877997,1.718252788
0.402546835,0.108031231,3.186484374
0.208534844,0.845710893,1.517113058
0.802647937,0.710434668,2.381778601
0.369721784,0.783736867,1.80224805
0.706801103,0.060917383,3.584966337
0.509058545,0.327220653,2.854617238
0.850787651,0.087841059,3.675105534
0.862732711,0.823723903,2.215284905
0.629785955,0.054540023,3.520705909
0.829791029,0.373120991,3.083549046
0.180995474,0.326678375,2.527638724
0.515184801,0.541608621,2.431967559
0.761080762,0.584502333,2.592076096
0.467010204,0.791760697,1.883488811
0.51118871,0.97642963,1.55832945
0.286331753,0.498119489,2.290092775
0.294866073,0.146755186,3.0013557
0.741703791,0.679369283,2.382965226
0.378579875,0.828101193,1.722377489
0.142648556,0.386835748,2.368977061
0.026918902,0.745167951,1.536583
0.06304525,0.705939212,1.651166826
0.602875206,0.797850784,2.007173639
0.14553005,0.217585991,2.710358069
0.540242118,0.799621156,1.940999805
0.941478987,0.200855692,3.539767603
0.26598209,0.047671464,3.170639163
0.530092355,0.727317141,2.075458072
0.443553484,0.504914419,2.433724646
0.726598389,0.638846766,2.448904857
0.45598281,0.262300877,2.931381056
0.607869603,0.834099045,1.939671513
0.509977941,0.771213682,1.967550577
0.855584583,0.611715683,2.632153217
0.261518509,0.498364967,2.264788575
0.815213806,0.668659146,2.477895513
0.779111541,0.538823027,2.701465487
0.200811526,0.954061532,1.292688461
0.241782695,0.965551444,1.310679808
0.877234641,0.313338353,3.250557936
0.179804388,0.848956454,1.48189148
0.696665955,0.044368419,3.607929118
0.46435961,0.68179722,2.10076517
0.532255393,0.118334221,3.295586951
0.136761604,0.034242404,3.068276796
0.911978103,0.566911398,2.778155307
0.470595842,0.091819401,3.28695704
0.873699682,0.849230676,2.17523833
0.803258245,0.118094163,3.567069919
0.609723582,0.915353813,1.779015957
0.063653864,0.798052489,1.467548886
0.1591228,0.041418696,3.076285407
0.571592391,0.62781533,2.315961732
0.765231503,0.59408027,2.577070963
0.095903259,0.264414691,2.567073877
0.58202172,0.324879205,2.93226331
0.297368099,0.474158442,2.349051216
0.325035979,0.563125324,2.19878533
0.603006442,0.797034648,2.008937146
0.400324155,0.769106078,1.862111999
0.110985503,0.759471079,1.592043344
0.808309749,0.135883871,3.536542008
0.489665084,0.949554852,1.59055538
0.47961927,0.249146946,2.981325378
0.576000867,0.618681843,2.33863718
0.657225224,0.369860227,2.91750477
0.250985334,0.367309868,2.516365598
0.79295785,0.050726381,3.691505088
0.669084683,0.810452358,2.048179967
0.046254539,0.506140295,2.03397395
0.655240288,0.027171988,3.600896313
0.38914328,0.883981893,1.621179495
0.358560776,0.471333907,2.415892962
0.302957441,0.311109244,2.680738952
0.887085582,0.043198514,3.800688554
0.011412276,0.130587837,2.750236602
0.928974888,0.22200934,3.484956207
0.890700982,0.158089417,3.574522148
0.200739709,0.250274918,2.700189873
0.010588725,0.357272281,2.296044163
0.954335294,0.367126689,3.220081916
0.812035385,0.560080982,2.691873421
0.878137675,0.618803147,2.640531382
0.895955903,0.240307406,3.415341091
0.292831129,0.122073378,3.048684373
0.232604307,0.818252675,1.596098957
0.497683388,0.994721456,1.508240477
0.931605642,0.561142469,2.809320705
0.37167142,0.092111349,3.187448722
0.386109158,0.04563817,3.294832818
0.299956937,0.54357452,2.212807897
0.06369657,0.297768679,2.468159212
0.747543092,0.193918059,3.359706974
0.363612932,0.881142469,1.601327995
0.983239524,0.789642113,2.403955298
0.106545301,0.727694842,1.651155617
0.388107697,0.267284308,2.853539081
0.328972479,0.240332095,2.84830829
0.012351175,0.134317351,2.743716472
0.062880272,0.007598266,3.047683739
0.543829875,0.957177413,1.629475048
0.460835504,0.671594961,2.117645582
0.186733585,0.725453804,1.735825977
0.463444728,0.475756006,2.511932717
0.577806474,0.454984786,2.667836901
0.539563467,0.842373348,1.85481677
0.486236436,0.099309777,3.287616882
0.422670637,0.273755072,2.875160492
0.129632061,0.506175665,2.11728073
0.214482884,0.062414836,3.089653213
0.511397338,0.213184531,3.085028276
0.658386647,0.493441525,2.671503598
0.615025037,0.102290849,3.410443339
0.436735089,0.492390784,2.45195352
0.179900639,0.933533214,1.312834211
0.082818736,0.513866026,2.055086684
0.322803673,0.845342478,1.632118717
0.247870561,0.626043516,1.99578353
0.235980061,0.920667914,1.394644233
0.326689001,0.491573063,2.343542875
0.633889253,0.822177351,1.98953455
0.455522525,0.636188774,2.183144976
0.767943812,0.435377854,2.897188104
0.317309743,0.745347465,1.826614813
0.737996363,0.885260729,1.967474904
0.402291147,0.363320832,2.675649483
0.996128532,0.491883957,3.012360619
0.120146247,0.447240768,2.225664712
0.632657732,0.843795667,1.945066397
0.23512271,0.929828759,1.375465191
0.709146986,0.885393421,1.938360143
0.189284509,0.617318224,1.954648062
0.06781454,0.051763446,2.964287647
0.418410502,0.893947147,1.630516209
0.570331911,0.805721556,1.958888799
0.739937358,0.403185609,2.933566139
