Date,Nickname,Movie_score,Title,Content,Is_spoiler,Helpful_vote_count,Not_helpful_vote_count,Total_vote_count
2020-1-30,NNNN-Reviews,8,Extrodinary Family in an Extreme World.,"Little I knew about this film before watching this family feud, A couple of family first we are introduced with below the average South Korean family ""Kim family"" with a lot of financial problem yet they are have sufficient street smart to go by in their lives. And a rich mainly just on money ""Park family"" but not so much on anything else. The ""parasite"" Kim family finds a great chance which takes the audience by surprise of how they form an interesting symbiotic relationship between them and the rich family. Yet once they think everything is going their way, a drastic twist happens by unexpected visitor who turns their lives upside down.

What starts out as a light comedy with a bit of slow drama soon turned into an interesting dramatic twists which later explodes into an angry social satire, not to mention the uncertainty of how this movie will end or where is it leading you.

The unique artistic part of the film is the plot recipe which consists of a ""full"" story which can be developed into a two separate ones with each one has its own satisfying ending with a realism ""squeeze"" that shows how most people around the world who live near or under poverty line manage their daily lives and last a ""pinch"" view of the shallow lives of the few rich elites with their complete lack of care to anyone but their superficial fancy needs.",X,37,19,56
2020-1-30,webex-72526,7,7/10 plot holes and more plot holes,"Movie isn't necessary a masterpiece if it is foreign movie! and certainly isn't a comedy genre. Movie is aesthetically attractive but it is mostly filmed indoors on two locations.Soundtrack is unnoticeable. I expected much of this movie but than reality kicked soon. After almost 90 minutes of pure boredom, movie suddenly transforms into typical Korean horror movie, which might be appealing to some teenagers but not to me. Weakest part of movie is unconvincing story.For example: parents are poor,badly educated and unemployed but suddenly,overnight, father becomes perfect personal driver of luxury Mercedes limousine and mother ideal housekeeper.Daughter on other hand has vast knowledge about art history. Nobody knows about house basement/panic room and perfect luxury villa doesn't have a single camera or video surveillance...yeah,right... That's how you make scenarios for typical B-grade horror movie,not for serious melodrama.",X,1,12,13
2020-1-30,knnylynne,9,Avoid Spoilers for maximum effect,I'll keep this brief. This film is best enjoyed sans spoilers. Stellar cast-not one weak performance in this film. Superbly done.,X,8,2,10
2020-1-30,durgudenitesh,10,Prolific Filmmaking,"Just watch the movie and experience the Masterpiece made by the director who is famous for his films like Memories of Murder, Mother, The Host, Snowpiercer, Okja and now this. This film in actual sense depicts the Thinking & Artistic vision director Bong Joon Ho has & his extreme passion & love about the cinema. There's no way anyone can hate Parasite.

Everything in this movie is outstanding; from acting to direction, from a hunch to screenplay. But the very important thing I felt about the movie is brilliant minds worked in Art direction & Lighting team. Cinematography is the thing which you can learn from this movie in the detailed and polished way.

At last, I think this film will be the milestone in not only the Korean film industry but also in the World Cinema.",X,8,2,10
2020-1-30,amarjaat-88279,9,amazing movie.,This movie shows desires of poor which is all same in any country of world. well acted and well made film.,X,7,1,8
2020-1-30,shansonpeter-79924,8,it's my own perspectives,"'parasite' A parasite is a living organism that receives nutrients from the host body And parasites are not good for the host body What if two parasite organisms come together in one host body? .this is what the 'Bong joon Ho' put forward to us .the main theme of film is Characteristics of Human Beings Changing their circumstances.

Reality is that after all, more than half the species on Earth are parasites, and most organisms are host to a number of them.

kim ki- taek is a poor man who lives in a basement home with 4 of his family members.the only family income is Proceeds from pizza cover making.One evening at dinner, a friend of Kim Ki-woo's (Kim Ki-woo is Ki Taek's son) came to visit ki-woo and he gifted his grandfather's a collection stone to them and forward a job opportunity to ki-woo. Ki-woo makes a fake certificate and looks forward to that job, and then he starts teaching Mr. and Mrs. Park's daughter in their home permanently. da hye fall in love with ki -woo

Mrs. Park's son da - song He is a child of disobedience but he is highly talented of drawing Ki-woo sees this as an opportunity and recommends his own sister as a drawing teacher and an art therapist, But really, she's not one of these and she also enters the house.

Kim ki - taek tells his family ""rich people are realy gullible"" The two Kims plan to dismantle Mr. Park's driver and appoint their father as the driver, and then the entire Kim family together plan to disband the hose keeper. Kim's wife comes to the house of the park's housekeeper, and they all continue to work It is here that the name of the film becomes a make sense

Kim's family life goes well in that house. One day Mr. Park's family goes on a camping trip because tomorrow is his son's birthday Kim's family gathers at Mr. Park's house that night, unbeknownst to Park Suddenly, the former house keeper gets there and changes the story of the entire course That night, everyone in the house changes their lives. If I say anything more about this movie, it will affect the enjoyment of the film.

Bong joon ho was able to make the screenplay of the film nuancly crafted Everything that comes out of this movie is interconnected, even a stone.

Kang ho song's performance as ki - taek is subtle.The acting of kang's physically and mentally embracing the mannerism of the character is commendable. The storyline, which goes on as usual, is as terrifying as it gets near the end of the story.

The director was able to intensify all the situations in the film, and he is worthy of applause. (example :Ki - taek tells to Mrs. park that your house keeper has TB. the housekeeper takes a coughing when Ki - taek and Mrs.park steps up the stairs then the camera focus toward Mrs.park's face The director edits those scenes into Slowmotion)",O,6,1,7
2020-1-30,liaoqi8,7,expected and unexpected,I realized that the family's plot to replace all employees of the rich family when they plan to replace the driver. So the rest of movie is expected. Then the basement secret is really a surprise. Wish the ending can be more touching. Parasite: is the poor family or the rich family?,O,0,2,2
2020-1-30,joesiegel,9,It's so metaphorical,"""It's so metaphorical"" is what Kevin says when they show him Da-Song's paint, he makes a statement without knowing absolutely nothing about what he is talking about, most critics of this movie say exactly that ""It's so metaphorical"" obviously Most know what you are talking about, when writing something about a movie I have to be 100% sure that I have understood.

""It's so metaphorical"" This comment on this movie is quite fair and precise; Parasite is built on the basis of visual symbolism that for some it will be an easy task to find them and for others a little more difficult because it also does not put this type of visual metaphors in the foreground, sometimes leaves it to the public's interpretation and in others simply play with the camera and film techniques to tell us the story, a clear example is the first time Kevin visits the Park house, the house is shown in a low-angle shot from the ground showing the superiority of the house and the environment over the character, the rain scene in the middle of the movie is simply wonderful: the family plummets to its miserable reality and the camera descends in a peculiar way, as there are many examples throughout the film; the fight over the cell phone in the Park house looks like an animal fight, the shots in the Kim's house are closed and in the immense Park house they are open and wide, a lot of voyeuristic Hitchcokian shots and provocateurs of vertigo, the symbolic use of the stairs throughout the film, something quite coherent since the film speaks especially about the socioeconomic classes and the social and race stairs, are some simply steps over others. Who are the real Parasites? the Kims or the Parks? the film plays with this question and leaves the answer to the interpretation, the Kim who represent the great majority of the poor class in Korea and in the world act as parasites that will gradually owe the class that is above them, taking advantage of the comforts that it offers them without any difficulty, living under the ground and in precarious conditions, but on the other hand the Park are practically useless beings, there is nothing they can do: their children are educated by others, their clothes are ironed and washed by others and their food is made by others.

Kim's family at least shows that Kevin is good at Languages, even better than many college students, his sister has great skills that lead her to create the perfect plan, even she manages to do what no sophisticated teacher did; control and support Da-Song, but due to their poverty their hopes that they can take advantage of this kind of talent are minimal. The final shot of the movie plays with us and gives the perfect blow to culminate this story: Kevin writes a letter to his dad that he probably won't be able to read, while he has a dream, after the dream the shot is the same that of the beginning, he It shows the exterior of the house from the basement this time without sun, showing that he it is where it began and that now its life is dark and empty of hopes.",X,8,2,10
2020-1-30,cruzjuanportales,8,Amazing!,"One of the best films! The way this movie takes you in the history is just the right way, everything connects perfectly. Well written and there is no notable mistakes. If you like thrillers and seen other things that American films this is the movie. One of the best movies in 2019",X,8,2,10
2020-1-29,phelectric,7,"It's a 7 star movie people, let's be honest here.","Let's make this quick. For a korean movie it's an absolute 10/10!! All day baby.

Now comparing it to all movies ever made.....it's a 7. And I'll say a very solid 7.

I'm glad people are loving on it so the Korean film industry gets more recognition. I think they are doing great things and soon some truly wonder greatness will pop its little head up out of there.",X,2,15,17
2020-1-29,mariana-isabel,9,Great movie!,Great movie! I didn't expect that. I actually just watch it because it was nominated to the oscars but ended really enjoying it. It's definitely going to win best foreign movie,X,10,3,13
2020-1-29,brightest-fairy,10,Superb casting and direction,"All the actors were convincing, intense performances by all of them. Great directing, art and photography. Some of the most beautiful shots I have seen , specially considering the places they were showing.",X,8,3,11
2020-1-29,director-goddess,5,completely overrated,"The high reviews for this movie say everything about the maturity of the critics and nothing about the so-called quality of this film. It's an average film. The story is mediocre and unoriginal. The humour is juvenile (exploding toilets tells you everything). The gore you'e definitely seen before. It is beautifully shot, and with a decent script the director could make a solid film but this certainly isn't it.",X,9,13,22
2020-1-29,drqshadow-reviews,9,"As Stakes Rapidly Rise, a Clever Family of Con Artists Slips Underwater","A relatively simple, low-key racket spirals way out of control as an impoverished lower class Korean family smoothly weasels their way into the lives of a wealthy, naive, white collar household.

Unpredictably composed, Parasite effortlessly shifts between several genres, evenly mixing comedy with tragedy and several stops in between. Of the versatile tools in that particular box, the film's at its best on the frequent occasions that it ratchets up the tension. I constantly caught myself holding in a deep breath, completely immersed in the moment and conflicted about the best possible outcome. Not all of those nail-biters lead to fireworks, and the film is careful not to overplay its hand, so that, when the time is right, those inevitable explosions land like a flurry of unexpected body blows.

The first hour is captivating, as the leeches' shady plot comes together and their long con gains momentum, but the home stretch, with its string of sharp curves and grim consequences, is unrestrained chaos in the best of ways. One helluva ride.",X,8,2,10
2020-1-29,abasu0819,10,A little fantastical journey that refleuon the harsh reality.,"The dark satirical thriller, directed by Bong Joon-ho, began in a very scampering fashion with the mention of the word ""metaphor"" for countless amount of time. And as you'd usually expect from a Bong film, the metaphor then played a key role throughout yhe film as the name - ""Parasite"" - suggests. Though, it depends on how you take it & what you'd like to call it because ""stairway"" remains as another option as well. How? That's the beauty of this two hour long flick. Why? Let's discuss!

And to begin with, there's the plot that on paper didn't particularly make a lot of sense as it's expected from a satire in general. But the layers beneath and the sui generis usage of the metaphor illustrated the beauty, giving the film a base to build upon. No matter how unrealistic and chaotic the occuring events were, the joyousness kept emanating throughout while keeping a lot of space for sympathy and questions in a sublime pace and lighthearted tone initially. Supported by a colourful yet limited and very important cast with a lot of depth. Each and every actors, in their respective roles, probably have outdone themselves in that regard.

On a technical note, the cinematography in particular, deserves a lot of credits. Hong Kyung-pyo managed to capture the essence of two types of Korea, something which was extremely important for the film in itself, while keeping everything so simplistic and relatable. The entire set-up of the film, that provided the innocence and realistic touch, deserves a lot of extolling. At the end, the editing acted as needle that knitted everything together. Supervised by CJ Productions (and of course, Bong) with a tight budget, it'd be totally unfair not to mention how impressed I've been by their mind-blowing piece of work.

But everything aside, what packs the ultimate punch? The theme of differences of classes and how it's showcased through the ""stairways."" Call it pessimistic as you may like, or realistic for the sake of argument, the harsh reality doesn't change. That said, do you stop dreaming? No. But sometimes you get carried away in the sea of hopes, which may be ""greed"" for many. The dependency on lower classes & prison of wealth is something the film depicts so very uniquely. And the ending eventually solidified whatever, pessimistic for some and realistic for many, Bong wanted to claim; or rather ask you. With a lot of differences of opinions on its simplistic yet so complicated ending scene, one thing remains certain - you're bound to fall in love with this masterpiece, that sure does have the potential to snatch the ""Best Picture"" award at the gala night of Academy Awards 2020!",X,8,1,9
2020-1-29,i-04165,8,"Brilliant,but not my type","Well,this is a pretty decent movie.It is well written and its cinematography and background music is brilliant.I enjoy the tension it brings me everytime the Ki family was almost be caught.It is woefully that there are still gap between the rich and the poor.Like other good movies,there are no certan villian or hero in this movie.Despite this,I still can't get into this film.It is just not my type.",O,0,0,0
2020-1-29,fabriziohuamantica,5,Nice movie in the beggining then awful,"The history is fine, but why does it have an disaster ending?",X,2,14,16
2020-1-29,VallejoDiego,10,Oscar Season is here,I'm on an Oscar binge right now. And WOW this movie suprised me. Not a huge fan or foreign films and having to read a lot of the subtitles but I couldn't miss this with all the hype around it. Such a crazy thriller and a lot of funny moments with it as well. Not gonna give anything away because I feel everyone who sees this should go in it blind. By far one of the best movies of the year.,X,7,2,9
2020-1-29,moladdy,10,Amazing piece of art,"Now THAT's how you make a movie! Kudos to the writer/director, cast and crew for making such a neo-classic work of art! If this movie doesn't win some Oscars, it'll be a crime against humanity!",X,8,3,11
2020-1-29,b-33617,4,"Excessive force, not all",It's not interesting. The director's excessive force has some emotions that cannot be expressed.,X,2,14,16
2020-1-28,ahmadasliahloo,10,Its just a masterpiece,This film will take you throw comedy and sad and madness times...its just a good one that any one can see all of it on the edge of his chair...the movie has a great story with unexpacted events....from the best in this yeare 2019,X,14,4,18
2020-1-28,the-original-of-laura,6,Too ridiculous to be good,"Highly overrated film. Though performances are pretty good, the whole plot and most of the main scenes are so crazy that they take away credibility. Sometimes less is more.",X,1,8,9
2020-1-28,nivethanin,10,Greatest movie of 2019 EASILY!,I watched this right after I was blown away by joker and didn't think anything that year could get better.,X,8,2,10
2020-1-28,pongup,6,Don't believe the hype.,"I appreciate the effort of the Parasite team, the director Joon-Ho Bong in particular. He tried hard to get recognized from the international audience by creating a non-typical Korea film. Unfortunately, this is overdoing. The movie is too long and quite boring. Many scenes are unnecessary. Yes, there are times that the movie are fun and entertaining, but to say it is the best film of the year, I don't think it is the case at all. I will be shocked if this movie wins any Oscar award.",X,5,12,17
2020-1-27,stefstars,9,Fantastic !,"This film is really good and makes you think deeply about the situations it shows. The duality between the protagonist family and the rich Park's is shown in such a wonderful, realistic manner. This type of storytelling has been long missing and I hope more movie makers follow in this trend - in their own original way of course.

My one complaint was that the film is slow in some middle parts; some scenes last longer than they should. This could be a cultural difference in film-making, as another South Korean film I watched had these instances as well. Still, it's not enough for me to completely give up on it. It's a proper thriller, American films have tried to pull this off throughout the whole of last decade, but failed (with the exception of ""Get Out."") You laugh, you're sent to the edge of your seat, you get angry, and finally you feel sad. You know a movie is great when it's able to awaken so many emotions and leave you talking about different interpretations of the film long after you've watched it.

I'm glad South Korean films are getting the attention they deserve. I've watched other South Korean films in the past and they are excellent storytellers. Congratulations to everyone involved with this film, you all did an amazing job and I'm happy your hard work has been recognized on an international level.

Highly recommend this film and if you're avoiding it due to subtitles or the non-sensible bad reviews, you're sorely missing out.",X,11,3,14
2020-1-27,tchitouniaram,7,"Kept my interest till the end,pretty good film.","Kept my interest till the end,pretty good film. Definitely not 1 or 2 stars,but not 9 or 10 either. Very strong artistic performances,amazing directing! Story itself is a bit confusing,changing directions all the time.Nevertheless ,very decent watchable movie,even if just for art qualities.",X,2,3,5
2020-1-27,milanp-38481,7,It could happen to YOU,Great story and wonderful genre mix-up...well described thin line between rich and poor society in a constant threat above their heads.,X,1,2,3
2020-1-27,biacarneirodf,1,It's not a korean movie.,"Horrible movie. There's no script at all. All the humble people - ALL - are portrayed like animals, with no principles. The director way of filming is disrespectful to the actors, which is not common in Korea. Korean movies are more elaborated, respectfull, and deep. This movie is empty.",X,20,41,61
2020-1-27,ethanrfc,10,Pleasant Surprise and my Movie of the Year!,This movie surprised me by being near perfect. Struggle to place this movie in a genre as it is diverse and bring in a lot of themes. they nail the humour aswell as some of the deeper moments.,X,10,5,15
2020-1-27,cinish,10,Overwhelming as hell,"Movie starts off with a very intimate portrayal of the poverty and the vigor of the first family. Mastery is very evident.

The rich family is portrayed next with just as much intimacy and depth.

The story starts unfolding, the deviousness is a bit disturbing when it begins. Intimate portrayal is about showing everything, not just the stuff that gets the audience to like the protagonists. Bong Joon Ho is ruthless in his script and making.

The excesses of the rich is contrasted sharply with the abysses of the poor.

There is so much to this movie that the various departments of the movie like cinematography, music etc don't make it to the plane of consideration on the review table. Shocking movie. Must watch. Amazing content, amazing execution!",X,13,6,19
2020-1-27,TheTopDawgCritic,6,"Started off great, then tanked - and I get the message","This film is either a love or hate review. I get that most that hate it maybe didn't understand the message - I did, but it was written in a mind-boggling illogical plot-hole ridden way. What makes it even worse, is how great it was from the start, that when the ridiculousness kicked in, you become extremely disappointed. There are so many ways this could've been written much better - and still get the message across, and maintain the initial theme without tanking. Directing and cinematography were excellent, and the casting on point. And the 132 min runtime was flying by, until the plot started to tank. Clearly over-hyped and not worth anything more than my 6/10",X,17,17,34
2020-1-26,elephantus-13015,10,Best film I've ever seen,"Had a free screening at our campus. What I like is that it could have been mean spirited at any point, but it seems to have compassion for every party involved, no matter their transgression you understand and sympathize with them. This is way different than current day films, such as Knives Out or the other nominees where the social critique involves mockery and derision of the 'villains'. I wonder if it's the difference between hollywood white privilege vs korean cinema coming from an entirely different position of the socio economic hierarchy.",X,12,6,18
2020-1-26,nancyldraper,9,A Tour de Force,"This is quite a tour de force, scooping up all the prizes in this award season (so far). It begins as a comedy of circumstance but takes a decided turn into some unexpected genres. The story is surprising and multi-layered. Your allegiances will shift throughout. The acting is superb. I give this film a 9 (superb) out of 10. {Comedy, Thriller, Drama}",X,11,3,14
2020-1-26,hosackl-1,3,I have sleep apnea,"This movie was so boring. So overrated. I admit it - this is not my genre - but even so I do not see why this movie was almost universally critically acclaimed. One good thing about watching this movie - I fell asleep and apparently have sleep apnea so I'm gonna go get that checked and treated. So, there's that. If you like interminable movies with an absurd plot and no movement, then this movie is great. Me personally? I'd rather have a colonoscopy than sit through this movie again.",X,5,8,13
2020-1-26,jethronom,3,Extremely over-rated movie,"After watching the movie I checked IMDB score.

There should be some kind of Korean Film Maffia or IMDB Trolls who voted with high score.

A complete nonsense.

After a hour, you start to look at the screen and say ""WHY?"".

All nonsense movies gets some award from the festival juries. I think they may wanna show off something like ""we understood the sarcasm but you don't"".",X,14,14,28
2020-1-26,classicsoncall,8,"""If you make a plan, life never works out that way.""","This film's ranking here on IMDb is somewhat of an anomaly. Usually, when a hot new release makes it's way into the Top 250, it manages to remain in it's general range for a while and then slowly decline as more and more reviewers add their vote. ""Parasite"" entered the list in the mid Fifties if I correctly recall, and since then has managed to improve it's position to #26 as I write this. No one knows if that will hold obviously, so I'm curious to see how the movie rates over time.

Having stated that, I thought the film was brilliant in the way it opened and had the Kim family maneuver it's way into the life and home of the Park family. What was questionable to me was why the Kim's weren't able to improve their condition in life prior to the break they received when Min (Seo-joon Park) suggested the tutoring job to Ki-woo (Woo-sik Choi). Each of the Kim's demonstrated a cleverness and facility at their respective talent in such a way that none of them should have remained unemployed for very long. It's not sufficient or accurate to say that they were lazy or lacked ambition, because once that ambition kicked into gear, there was no stopping them from infiltrating into the lives of the Park's. Not that it wasn't done by underhanded or devious means, but with those kinds of street smarts, they should never have been living in a ghetto neighborhood. But that was the set up, so you have to go with it.

Where the story begins to go off the rails is when the Kim's luxuriate in their new surroundings and throw caution to the wind so to speak. Personally, I would never have allowed the former housekeeper Moon-gwang (Jeong-eun Lee) unescorted access to the Park home when she came calling to rescue her husband. Though it revealed the hidden areas of the Park home, they would have been discovered by the Kim's had they followed and observed Moon-gwang to begin with. Instead, the lapse in judgment allowed for a potential escape and as it turned out, a blackmail attempt that would have fired all the Kim's from their lucrative positions.

I have to admit, I was somewhat baffled by Mr. Kim's (Kang-ho Song) stabbing of Park Dong-ik (Sun-kyun Lee), but reading some of the more thoughtful reviews here helped put that into perspective. I can't say that I agree wholeheartedly, but at least the reasons offer some semblance of a motive, all revolving around the idea of 'crossing the line' that the Kim's were guilty of. Even so, by giving the story a Tarantino-esque spin for it's denouement was going more than a bit over the top. And to venture even further into the realm of unreality, Ki-woo's survival after getting smacked in the head by a twenty pound landscape stone, not once but twice!, was entirely incomprehensible to this viewer.

As for the ultimate finale, who's to say that Kim-woo's plan to rescue his dad wasn't a viable one - grow up, get rich and buy the house! Good luck with that idea, because in the very words of Mr. Kim himself - """"If you make a plan, life never works out that way"". And on top of that, it would be a decade long mission at the very least. In the final analysis, if the story had kept on track with the devious infiltration into the lives of the Park's, I could envision a scenario in which the parasites might have eventually dominated their hosts in their own home. But it didn't turn out that way, and as a result, I think it misses the mark as the year's Best Picture at the Oscars.

Addendum**** 2-10-2020 - Well, I'm not embarrassed to admit I was wrong about the picture's chances at the Oscars. It won 'Best Picture' last night in a pretty competitive field. Congratulations!",O,27,13,40
2020-1-26,victorson-1,4,Extremely overrated,"You have seen the ludicrous reviews claiming that this is the best film of the year and that it will be remembered for years. It won't. It's a nonsensical movie about a bunch of weirdos. It's well shot, but if you expect a movie to give you some positive feelings, some lesson, or an inspiration, well prepare to leave the movie theater empty-handed.",X,8,22,30
2020-1-26,ronakkotian,10,Bong Joon-Ho is a genius!,"Bong Joon-Ho is a director that I'll definitely check out more. I loved Snowpiercer but have left to see the rest of his Korean films which have been unanimously praised by everyone. Parasite is nothing short of genius.

It's best to go in not knowing anything about the movie as that makes the experience all the more enjoyable but what I can say is that Parasite combines many different genres at once which is executed in the best way possible. This film will take you on a rollercoaster of emotions. There are some extremely funny moments then there are moments of tragedy and despair and then there are times which are incredibly intense yet none of it feels inconsistent. Bong Joon-Ho managed to find the perfect blend of funny and serious tones whilst making the film feel as smooth as possible.

The story of Parasite is extremely well thought and manages to stay subtle throughout its entirety. Bong Joon-Ho crafted characters that are really clever and interesting to watch. Their motivations and state make them believable to the audience. The events that unfold don't come across as unrealistic but rather plausible due to the excellent writing.

Aside from the story, this is one of the most beautiful films of 2019. The colours and lighting are really well utilised making the cinematography look downright gorgeous. There is one scene involving a lot of water which looks fantastic. The editing is fantastic as the film's pacing is quite fast so there is no dull moment whatsoever. The aesthetics on the whole is top notch.

I thought Knives Out had a stellar cast but the ensemble cast of Parasite is extraordinary. Everyone did a phenomenal job playing their roles.

I really tried to think of flaws but as of now I could not find any. Everything is addressed properly and what takes place all makes sense. Whilst delivering a fun film, there are some great themes and messages this film explores and Bong Joon-Ho sheds light on them visually rather than using exposition which I commend. I love how he respects the audience by not thinking they're dumb.

2019 has been one of the best years for film and Parasite is one of the best without a doubt. A lot of people have already seen this movie but if you haven't then go watch it immediately. This is a film you should not miss.",X,11,5,16
2020-1-26,Pairic,9,Brilliant Dark Satire,"Parasite: A con-artist family preys on an upper-class couple and their children. That's the bare bones of this film but it is a multi-layered black comedy thriller which heaps the satire on with a trowel but never falters as the brilliant script and direction by Bong Joon-ho keeps things going at a brisk canter. A tale of class war as the condescension shown to the servants is all too obvious, there is a line which must never be crossed by the hired help. The way the Kim family inveigle their way into the wealthy Park's home is a joy to observe. First the son as an English tutor then the daughter as an art therapist followed by the father and mother as chauffeur and housekeeper, the existing servants just cast aside. Something odd then happens which would be a spoiler if revealed but it alters the tone of the film. Things proceed towards a dark climax which ventures into the area of quotidian horror. Another masterpiece by Bong Joon-ho which he (partially) based on his own experiences as a maths tutor to the son of a well off family. 9/10.",X,12,4,16
2020-1-26,vishnuashokknightz,10,Extra Ordinary Drama Movie,"Never Expected this kind of Movie...This movie literally contains all elements.... Brilliant Direction,Music,and acting....Must watch movie",X,11,5,16
2020-1-26,Jo_Blo_Movie_Critic,10,Parasite (Gisaengchung),10/10 - undoubtedly original and captivating...this is why we go to the cinema,X,13,5,18
2020-1-26,Djload,7,Something is wrong...,"I don't understand why this movie have 8.6, what in hell.... the story was good, nice story elements, acting, but the rest is blank! In middle of the movie it become a little boring, too long, and the end is awkward! A good message but bad conclusion , 7/10 top!",X,3,12,15
2020-1-26,ross-fayers,10,The merits of a metaphorical meritocracy,"I want to say so much about this powerful movie but it is clear from the scores and reviews it is compelling, thought-provoking and subtly absorbing.

Suffice to say it's a must watch for anyone who is intreagued by the class decides and struggles of society perfectly framed in a culture of academically hungry people.

This beautiful movie crosses many genres and does a fantabulous job of letting you be thoroughly taken into the lives of each character without any judgement to their respective plights.

I am left with a silent revilaey that hard work can be a poisoned chalis if it has no real meaning, as much as luck and wealth can leave you unfulfilled if you don't look down with compassion.

Or was it all just a metaphor? If so, what for? I, for one, don't care.",X,12,5,17
2020-1-25,elenakamili13,5,Really?,"Oversimplified nonsense, can't believe people are rating so high, it's just another film pretending to outsmart it's audience.",X,10,15,25
2020-1-25,ii13,9,piece of art,"One of my best films, rarely comes across such a fascinating work that satisfies the soul's need to receive and taste creativity and art. According to Hegel, the soul also has its needs, the parasite is fulfilled it.",X,9,2,11
2020-1-25,moghadasimobin,8,Masterpiece,"It's great movie with good story and you should watch it one time in your life and it's a best movie I ever watched in my life that explain you the feel of poor life and rich life but its have some unclear things for example why the children didn't tell his parents about the man s massage

But finally its deserve good ranking on IMDb",O,6,1,7
2020-1-25,ruwimalpathiraja,7,A moving though contrived dark satire,"The aptly named Parasite is a movie with a message, one that permeates through every frame and colors the interactions between characters. The class struggle between the upper and lower echelons of society (in this case the rich and their servants), is a common concept in most Asian societies and placing this dilemma at the heart of the plot is, in my opinion, its undoing. Although the idea itself is worth exploring through a work of art, it lacks the striking, bizarre and mystifying elements that make other thriller flicks appealing.

Perhaps my misgivings about the movie are mainly a consequence of my expectation that the plot would contain some major twist and supply a mind-blowing climax in the tradition of the classic thriller. Although the tale does end on a violent note, it is far from being unpredictable and even a fairly attentive viewer could foresee a similar denouement halfway through the film.

More of a satirical drama than a wild ride, Parasite moves at a rather sedate pace, and the clever con tricks that prompt a chuckle in the first act turn predictable and even lose credibility, with most supporting details seeming artificial and contrived.

The characters, though well portrayed by a talented cast, suffer the ubiquitous flaw of being agonizingly one dimensional, merely tools in the hands of the director, designed specifically to bring about certain sequences of events. Barring a single incident in the climax of the film, the characters seem to lack a will of their own, the overarching concept of class inequality embodied so perfectly in each person that they appear more like an ensemble of caricatures.

Yet praise should be doled out where it is due, and no element of the film deserves more praise than its cinematography. Despite the shortcomings of the plot, the wonderfully filmed scenes make up for them to a certain extent, the symbolic staircases, architectural secrets (wink wink) , floods and lavish garden parties yielding a veritable visual extravaganza. The score ebbs and flows beautifully with the pace of the film and complements each scene powerfully.

In summary, despite deserving some credit as a timely black satire, if a good old crime thriller is what you're looking for, Parasite is certainly not up your alley.",X,2,4,6
2020-1-25,djurrepower,6,this aint it chief,"I dont see it. i dont see why this would be the great film everybody's talking about. the story isnt all that grand, the acting is fine, camerawork is sometimes good but mostly kept simple and the ending is also fine.

6/10: good, but not great. imo overhyped",X,4,12,16
2020-1-25,sbweightman,8,Great and different,"A great film that really has a bit of everything in it. It starts off funny as they infiltrate the household before turning into a thoughtful look at the gap between the richest and poorest in society, and ultimately ends up as a bloodbath and rather sad. The social commentary is topical, the plot has some good surprises along the way, and the arty style and use of music makes it a very interesting film to watch.",O,9,2,11
2020-1-25,martimusross,7,A Black Comedy That Takes a Sinister Turn,"Parasite

Overall a very enjoyable movie.

This started out a black comedy and by the end morphed into something more sinister. We were shown a close knit nuclear family scraping by to survive in a slum-type basement dwelling. They were all universally hard working, inventive and inspired to get on in life, however it was inferred by the script that these attributes were not enough for any social mobility and that any advancement within Korean society was wholly dependent on the possession of family money from the outset.

The Director introduced several themes and ideas that he tossed around, never quite landing on any definitive conclusion. We, the viewers were the mouse and the Director the cat. It did strangely have the feel of an Almodovar movie, perhaps this style was an influence.

Lastly the obvious intention by the Director to infer wealthy people are parasites due to wealthy inequality was handled badly as it is these very wealthy people that provide currently any wages or opportunity for the poor. The real parasite is the Korean government who collect the taxes and make the laws and have clearly failed to create welfare structures or free education to promote a better society and social mobility. What would happen if all the wealthy people left and there was no tax receipts and communism has certainly not proved the answer.

What was good

The family bonds were well established, they were all in this together. This very much held the movie together.

This was very much a simple linear story and most refreshing in its delivery.

There was, for the first two thirds of the movie great dramatic impetus, we were all gripped, and I could certainly feel quite an atmosphere in the picture house.

The acting seemed competent from the entire ensemble but it was difficult to judge due to the barrier of the subtitles.

The subtitles were nuanced and comprehensive and seemed entirely natural.

The cinematography was great and the camera made us feel very much the fly on the wall, and very in keeping with this kind of story.

The musical score was great.

What was problematic

The Director inferred that wealth and opportunity were the way forward and a wholesome aspiration for advancement for the family, but then went onto infer wealth corrupts and perhaps the mere possession of wealth was obscene, this is muddled thinking as it cannot be both as the same time.

It was inferred that wealth isolates and anaesthetises you from the realities of other people lives, but the script so over simplified this observation it became irrelevant.

We had insufficient character separation they are were just voices of the Director.

It was inferred that oppression leads to revolution, I agree, but the family were not oppressed at the moment or indeed previously they were on the way up, so revolution, and this instigation for a bloodbath was flimsy.

I enjoyed this movie, it lost its way in the last half hour and arrived at little redemption or conclusion. It really had little to say on the human condition, however it's great strength lay in its inventive comedy.

With regard to awards, I would nominate it for best foreign language movie and give the award to Pain & Glory by Almodovar.",X,0,0,0
2020-1-25,rohanpatel-43053,7,Wonderful movie but ain't no exception,"Wonderful movie and immaculately written. Shows satire perfectly and both the acting and storytelling is exquisite. But ain't no Moreno than this, shows the satire, the world we living in.",X,1,10,11
