house_id,rent,size_sqft,floor,bathrooms,min_to_subway,age_yrs
978,6300,1207,47,2,2,9
979,4500,850,3,1,1,13
980,3395,474,15,1,4,11
982,6900,1800,43,2,10,41
983,3505,754,4,1,5,17
984,2975,587,3,1,3,52
985,2100,500,3,1,11,106
986,9000,1578,10,2,2,10
987,8500,1459,4,2,3,1
988,5995,970,2,2,2,124
989,3700,655,8,1,5,29
990,6000,945,7,1,5,84
992,2050,900,2,1,3,106
993,3150,575,11,1,2,86
994,5018,737,3,1,1,6
995,5900,811,31,1,6,5
996,3025,515,10,1,6,14
997,3600,1050,4,1,3,101
998,4585,900,5,1,3,52
999,3500,850,18,1,3,54
1000,2500,400,2,1,2,90
1001,3500,710,10,1,6,37
1002,2950,700,2,1,5,6
1003,6200,1002,19,2,1,14
1004,7700,1546,43,2,10,27
1005,6000,1280,11,2,3,29
1006,2300,500,2,1,9,116
1007,5200,823,4,1,5,3
1009,7243,1231,18,2,2,16
1010,3100,700,4,1,6,115
1011,2450,900,2,1,9,96
1012,3500,600,81,1,2,114
1013,5600,800,4,1,5,86
1014,3000,526,4,0,4,45
1015,2250,400,2,1,5,54
1016,3853,464,30,1,2,13
1017,5250,850,11,1,4,93
1018,2925,650,6,1,5,31
1019,3500,700,23,1,13,9
1020,3900,719,23,1,3,15
1021,2700,466,7,1,5,10
1022,2299,700,3,1,3,86
1023,3495,708,11,1,14,30
1024,5995,1417,9,2,4,6
1026,5200,691,29,1,3,7
1027,6000,802,48,1,2,6
1028,1899,350,2,1,7,96
1029,3575,735,5,1,4,85
1030,2495,800,2,1,4,116
1031,6400,1024,2,2,10,0
1032,3395,700,33,1,12,27
1033,3500,550,7,1,2,1
1035,7300,1167,2,2,1,3
1036,3325,607,9,1,3,15
1037,3995,602,2,1,6,2
1038,3000,650,7,1,11,50
1039,3050,484,7,1,6,33
1040,3392,769,6,1,2,47
1041,4865,697,19,1,2,13
1042,5890,752,28,1,3,6
1043,3555,600,5,1,2,99
1044,7800,1900,9,2,5,91
1045,3645,811,1,1,14,55
1047,3200,462,5,1,2,28
1048,8350,1436,12,3,4,27
1049,2350,367,2,1,2,112
1050,8800,1612,17,2,9,15
1051,3543,523,12,1,1,29
1053,4200,567,6,1,12,7
1054,3995,938,6,1,1,180
1055,8500,1807,23,2,1,88
1057,4000,764,12,1,7,39
1058,2750,800,4,1,3,75
1060,3750,817,32,1,5,13
1061,4950,850,3,1,6,86
1062,4968,948,21,2,14,30
1063,4000,874,9,1,7,12
1064,2100,350,4,1,7,116
1065,2495,400,33,1,1,37
1066,4100,1100,6,1,3,52
1067,6750,1589,10,2,9,15
1068,2600,441,8,1,7,60
1069,9850,2100,17,3,2,87
1070,4100,690,9,1,5,1
1071,5795,626,8,1,3,2
1072,7000,1500,11,2,9,30
1073,7600,1325,42,2,2,8
1075,3181,581,16,1,3,44
1076,8000,1250,15,2,2,13
1078,3650,520,8,1,2,17
1079,6000,1700,5,2,6,96
1080,4450,985,10,1,5,37
1081,2295,700,6,1,7,86
1082,4055,818,7,1,4,47
1083,3795,900,8,1,2,102
1084,3750,500,4,1,4,156
1085,4000,500,8,1,1,76
1086,3900,640,8,1,4,7
1087,6000,962,9,1,2,10
1088,2595,500,4,1,3,106
1090,3350,585,6,1,2,85
1091,2650,500,10,1,2,13
1092,3000,525,11,1,3,9
1093,4500,700,27,1,7,34
1094,3500,650,29,1,2,29
1095,9995,1900,4,3,2,89
1097,3100,654,18,1,4,42
1098,4200,1400,2,2,2,106
1101,2999,560,9,1,4,9
1103,4850,706,8,1,4,9
1104,5800,811,29,1,6,5
1105,2195,500,2,1,6,106
1106,3060,515,9,1,6,14
1107,2125,475,1,1,2,115
1108,1750,600,2,1,10,106
1109,4200,625,4,1,2,106
1110,3600,800,6,1,1,96
1111,6900,1300,23,2,1,88
1112,6000,1100,11,1,8,35
1113,3195,700,1,1,3,41
1114,3690,802,15,1,7,33
1115,2775,342,15,1,2,89
1116,4395,692,14,1,4,19
1117,6815,1100,30,2,14,30
1118,2150,450,1,1,3,106
1119,3800,718,16,1,10,9
1120,3000,667,1,1,4,88
1121,3550,500,4,1,1,30
1122,6400,1226,15,3,3,15
1123,2370,600,2,1,5,106
1124,2550,409,2,1,5,66
1125,5500,765,25,1,2,38
1126,4695,754,5,1,3,11
1127,5200,800,6,1,2,10
1128,2900,530,11,1,2,52
1129,3100,550,3,1,2,106
1130,3130,594,15,1,4,18
1131,8750,1472,6,2,7,12
1132,5500,1000,3,1,3,116
1133,3200,900,5,1,3,116
1134,4050,826,21,1,3,29
1136,6900,1049,2,2,4,4
1137,2325,500,2,1,6,96
1138,3900,850,21,1,5,30
1139,5200,1141,14,2,1,30
1140,2300,475,4,1,9,54
1141,4363,620,2,1,1,29
1142,6500,1100,14,2,3,29
1143,4362,982,20,1,3,85
1144,2895,650,19,1,9,36
1145,4000,700,23,1,1,31
1146,5500,1180,20,1,9,15
1147,4350,723,3,1,2,92
1148,3960,640,9,1,3,52
1150,5995,1206,19,2,2,120
1151,3557,621,5,1,12,4
1152,1832,800,4,1,5,96
1153,5300,776,42,1,7,6
1154,3140,525,8,1,4,16
1156,3710,577,20,1,4,16
1157,3375,850,2,1,8,90
1158,3500,700,2,1,6,96
1159,2650,459,5,1,4,18
1160,3995,704,8,1,2,28
1161,9995,1132,7,2,3,2
1162,4895,876,11,1,1,51
1163,6800,1200,36,2,43,41
1164,9200,1434,55,2,2,38
1165,3930,710,17,1,3,15
1166,5495,966,25,2,2,10
1167,9000,1521,4,1,9,1
1168,2855,482,9,1,5,17
1169,2595,600,5,1,1,116
1170,9500,1026,11,1,2,101
1171,4895,1000,21,2,4,42
1172,3995,930,21,1,2,34
1173,4500,715,9,1,4,16
1175,2875,512,10,1,7,52
1176,3150,875,3,1,4,86
1178,1950,594,5,1,10,106
1179,2695,355,3,1,9,0
1180,3500,712,6,1,8,12
1182,8375,1735,20,3,5,52
1183,2000,350,2,1,3,86
1184,3600,1164,4,2,4,12
1185,4885,880,11,1,6,16
1186,7800,1186,8,2,6,5
1187,8975,1750,44,3,3,15
1189,4000,1000,3,1,4,48
1190,1999,450,4,1,4,96
1191,4090,710,29,1,3,15
1192,4500,800,3,1,2,96
1193,2750,485,5,1,2,28
1194,2200,750,5,1,2,96
1195,2628,425,12,1,8,41
1196,4200,1000,4,1,5,106
1197,3700,765,10,1,2,30
1198,3500,670,15,1,2,9
1199,4480,642,2,1,7,5
1200,5995,1200,13,2,0,87
1201,2195,450,5,1,3,81
1202,3500,765,14,1,4,19
1203,5000,915,11,2,3,15
1204,1525,305,9,1,6,55
1205,7500,1400,2,2,1,96
1206,8250,1157,5,2,9,19
1207,3000,500,43,1,3,86
1208,4950,899,39,1,2,30
1209,2570,265,7,1,9,0
1210,3850,575,5,1,3,106
1211,2650,386,29,1,10,29
1212,5750,1280,5,2,6,31
1213,4100,789,12,1,7,9
1214,3712,1201,3,2,11,108
1215,6495,1152,52,2,2,6
1216,2300,417,5,1,2,30
1217,2650,430,11,1,4,85
1218,6400,1500,7,2,3,29
1219,3700,732,10,1,0,87
1220,4750,679,8,1,4,10
1221,3825,800,7,1,7,9
1222,3195,482,28,1,4,85
1223,7995,1300,15,2,2,56
1224,3850,667,4,1,6,8
1225,3200,600,6,1,9,106
1226,5000,1800,4,3,2,87
1227,8900,1547,10,2,2,86
1228,4650,705,4,1,6,116
1229,3090,494,3,1,3,54
1230,9900,1690,37,2,3,13
1231,1795,800,4,1,3,79
1232,4620,829,16,2,3,15
1233,4705,635,16,1,2,0
1234,3500,700,2,1,2,86
1235,3600,1100,5,2,6,8
1236,3500,530,5,1,2,55
1237,4450,666,2,1,2,89
1238,3850,800,3,1,3,53
1239,3600,663,8,1,5,37
1240,4637,633,3,1,3,16
1241,1995,600,3,1,8,116
1242,2995,750,13,1,9,42
1243,2500,400,7,1,2,86
1244,2150,700,2,1,7,102
1245,6700,1292,15,3,3,15
1246,4100,900,15,1,4,91
1247,3810,708,11,1,3,71
1248,8550,1318,7,2,9,11
1249,3850,840,3,1,7,52
1250,2750,650,2,1,4,76
1251,1995,825,5,1,3,91
1252,3800,900,9,1,9,87
1253,4300,766,14,1,4,9
1254,3095,1100,5,2,4,3
1255,5500,1100,5,2,2,116
1256,4000,673,8,1,4,19
1257,5000,785,18,1,12,4
1259,3195,785,11,1,1,28
1260,4600,900,17,1,3,78
1261,1850,560,4,1,8,121
1262,3300,642,8,1,10,29
1263,5995,855,26,1,1,8
1264,7100,1200,16,2,7,14
1265,6950,1150,5,2,6,11
1266,3195,600,10,1,1,29
1267,8750,1875,15,2,3,88
1268,1995,625,1,1,5,96
1269,5300,1200,5,2,11,43
1270,4400,1070,8,1,6,51
1271,1975,595,14,1,6,55
1272,5000,1013,30,2,15,43
1273,7995,1279,3,2,6,13
1274,3400,760,4,1,6,31
1275,6995,1677,7,2,2,116
1276,6850,3000,2,2,3,106
1278,3675,702,12,1,2,85
1279,9075,1800,6,2,3,116
1280,4370,822,9,1,3,31
1281,4000,766,14,1,1,25
1282,6200,1325,15,2,2,8
1283,3490,610,10,1,8,41
1284,3885,837,4,1,5,17
1285,3260,576,9,1,1,19
1286,6750,1267,9,2,5,11
1288,2995,500,3,1,2,53
1289,3910,709,19,1,8,16
1290,3800,1100,3,1,6,96
1292,6800,1100,14,2,11,31
1293,7350,1100,8,2,2,92
1294,5250,915,3,1,6,2
1295,2700,700,2,1,1,116
1296,2495,650,3,1,2,106
1297,5400,1000,6,1,6,116
1298,8000,1152,51,2,2,6
1299,7900,1286,3,2,5,2
1300,3625,650,14,1,1,51
1301,5500,835,21,1,3,52
1302,7500,1025,4,2,6,2
1303,6495,1500,23,2,2,90
1304,5972,1420,16,2,14,52
1306,3120,574,9,1,2,99
1307,4595,902,6,1,4,7
1308,3475,574,9,1,7,39
1309,6495,1309,10,2,3,92
1310,3480,620,28,1,7,39
1311,2250,500,3,1,9,87
1312,2000,580,1,1,3,76
1313,7995,1000,5,2,3,116
1314,4800,1450,3,2,3,116
1315,3595,650,17,1,43,14
1316,8500,1300,3,1,3,101
1317,1750,400,3,1,7,106
1318,5500,1180,6,1,9,15
1319,3800,800,11,1,5,104
1320,5395,747,27,1,3,6
1321,6150,2000,5,2,6,96
1323,7895,1629,25,2,1,11
1324,3695,671,7,1,1,19
1325,4116,586,20,1,2,16
1326,3545,650,15,1,3,30
1327,4700,800,32,1,2,11
1328,4200,768,43,1,2,9
1329,2795,1100,5,2,8,77
1330,4150,1000,3,2,11,106
1331,3400,750,4,1,6,106
1332,3200,600,6,1,3,106
1333,3287,470,15,1,4,19
1334,1600,850,4,1,2,105
1335,2500,600,18,1,3,26
1336,6900,1250,44,2,2,9
1337,4935,685,2,1,7,5
1338,3700,666,10,1,1,19
1340,3100,500,4,1,2,106
1341,6350,947,40,1,4,47
1342,4600,1101,7,1,1,88
1343,3500,589,40,1,43,43
1344,2400,444,26,1,8,29
1345,3553,668,38,1,4,16
1346,7995,1200,5,1,2,116
1347,2600,550,3,1,5,30
1348,3342,618,9,1,4,47
1350,5875,744,52,1,3,6
1352,3495,450,21,1,2,17
1353,6200,1500,7,2,3,29
1354,9000,1616,8,2,5,8
1355,5220,1085,18,2,5,17
1356,4006,573,36,1,2,16
1357,2945,532,32,1,5,44
1358,2250,600,5,1,9,111
1359,2100,400,3,1,3,96
1360,2670,668,4,1,5,1
1361,4748,693,29,1,2,16
1362,3395,626,6,1,6,14
1363,7500,1200,8,1,3,31
1364,3750,666,3,1,3,88
1365,7295,1202,21,2,2,28
1366,3940,490,39,1,3,6
1367,8500,1465,7,3,7,7
1368,5995,1200,1,2,2,56
1369,2745,342,10,2,2,89
1370,7000,1753,31,2,1,102
1371,4170,950,20,1,12,22
1372,2400,450,3,1,2,96
1373,5150,1050,2,2,4,11
1374,2495,550,3,1,3,89
1375,3405,532,34,1,5,44
1376,5400,793,10,1,2,10
1377,6995,1700,7,2,3,51
1378,5850,1150,10,2,43,10
1379,4147,710,3,2,4,45
1380,3500,701,39,1,3,11
1381,5315,1065,10,2,4,28
1382,5250,888,20,1,2,11
1383,5000,950,6,2,7,84
1384,5900,1650,3,2,6,51
1385,7150,1295,2,2,4,92
1386,2900,520,10,1,1,8
1387,7500,1235,9,2,2,13
1388,7500,1092,62,1,4,33
1389,4300,850,54,1,2,9
1390,3700,511,9,1,2,9
1391,2795,900,3,1,11,86
1392,2300,550,15,1,7,12
1393,3750,699,15,1,3,15
1394,3000,450,4,1,1,29
1395,2562,273,8,1,9,0
1396,3500,766,15,1,8,29
1397,9500,2000,8,3,3,100
1398,3150,590,5,1,2,113
1399,1550,450,5,1,6,102
1400,2900,488,18,1,1,103
1401,6900,1270,25,2,4,33
1402,9500,1722,20,3,4,19
1404,8595,1293,11,2,4,19
1405,6750,1500,7,2,4,91
1406,9000,2000,6,2,0,94
1408,2800,518,8,1,6,60
1409,4895,925,10,1,6,53
1410,6245,1080,29,2,3,13
1411,6200,1012,4,2,2,8
1412,3103,557,7,1,4,47
1413,5800,1500,15,2,3,96
1414,3300,1100,2,2,2,96
1415,5300,997,30,2,15,43
1416,4575,728,22,1,2,35
1417,9950,1316,11,2,3,115
1418,4000,847,6,2,2,86
1419,3600,650,5,1,2,55
1420,4050,887,2,1,5,86
1421,3600,940,5,1,2,116
1422,3635,732,4,1,10,16
1423,9000,1736,3,2,3,101
1424,2600,650,15,1,7,106
1425,4995,1100,15,1,7,49
1426,2400,508,5,1,9,30
1427,5995,947,8,1,5,2
1428,5495,1000,5,2,4,88
1429,4850,1100,2,2,3,60
1430,7000,708,56,1,2,6
1431,2500,550,8,1,3,55
1432,3500,936,5,1,3,116
1433,4500,900,5,1,4,89
1434,9500,1815,4,3,5,2
1435,9000,1500,2,2,3,96
1436,3800,700,6,1,5,96
1438,2395,650,2,1,9,116
1439,5225,767,21,1,2,8
1440,5700,1200,2,1,8,116
1441,5500,1100,8,1,7,34
1442,2850,432,7,1,6,66
1443,3395,800,12,0,2,89
1444,3795,733,22,1,3,15
1445,2950,600,2,1,1,101
1446,2650,610,2,1,9,57
1447,2700,400,22,1,2,26
1448,5995,900,16,1,2,55
1449,5950,1200,2,2,2,92
1450,6200,1200,42,2,9,28
1451,5800,1160,7,2,6,37
1452,2775,599,10,1,2,13
1453,3950,700,4,1,1,43
1456,5310,1157,25,2,6,33
1457,4915,753,18,1,5,44
1458,2995,800,5,1,2,86
1460,5500,1300,5,2,4,75
1461,3200,650,4,1,2,106
1462,3725,629,16,2,4,18
1463,5461,1075,17,1,4,47
1464,4355,710,5,1,3,15
1465,2950,540,5,1,5,30
1466,2390,490,4,1,4,86
1467,2850,600,3,1,6,89
1468,4850,950,4,2,3,96
1469,4275,1063,1,2,5,18
1470,2100,550,9,1,4,55
1471,3500,780,17,1,2,54
1472,3220,585,20,1,5,17
1473,2500,800,4,1,2,106
1474,2650,500,5,1,3,59
1475,3100,520,23,1,2,14
1476,4400,606,53,1,2,6
1477,2100,575,1,1,3,116
1478,4200,809,14,1,5,91
1479,3350,1086,5,1,11,108
1480,3995,870,3,1,4,52
1481,4250,721,44,1,3,15
1482,3750,599,19,1,5,15
1483,3400,669,22,1,3,29
1484,3350,620,9,1,3,29
1485,2750,600,6,1,9,57
1486,4100,763,11,1,3,31
1487,5750,1300,3,2,1,57
1488,8995,1684,5,2,4,11
1489,2950,567,5,1,12,7
1491,6900,1600,9,2,4,33
1492,2695,650,1,1,2,56
1493,8900,1292,15,2,2,38
1494,3497,471,19,1,12,4
1495,5995,1069,6,1,7,116
1496,10000,1448,5,2,1,9
1497,2712,900,4,1,0,115
1498,2250,370,10,1,2,112
1499,1995,600,1,1,10,91
1500,3250,700,9,1,2,93
1501,3295,620,18,1,0,87
1503,3200,700,1,1,3,85
1504,8500,1394,8,3,3,96
1505,3250,770,16,1,10,53
1506,2450,550,2,1,2,116
1507,3300,800,2,1,6,116
1508,5995,1226,16,2,0,10
1509,4350,750,2,1,2,106
1510,1795,750,5,1,2,67
1511,7550,1404,23,2,43,10
1513,2450,500,1,1,5,96
1514,3490,850,4,1,1,91
1515,3250,900,6,1,2,106
1516,2850,580,7,1,1,76
1517,4200,650,8,1,5,29
1518,5200,733,14,1,2,86
1519,3175,497,13,1,4,85
1520,3960,652,9,1,6,6
1521,3275,450,12,1,7,7
1522,6500,1700,5,1,4,116
1523,5999,1064,19,2,1,47
1525,3695,650,2,1,3,29
1526,7895,1191,22,2,4,7
1527,4900,1068,4,1,1,104
1530,2995,591,3,1,2,120
1531,3395,825,10,1,9,54
1532,8657,1740,4,3,6,2
1533,6100,991,36,2,3,11
1534,3800,713,22,1,2,9
1535,4500,900,13,0,5,80
1536,4999,1050,4,2,10,18
1537,2689,453,6,1,4,47
1538,6000,1094,49,1,2,30
1539,7300,1221,32,2,3,11
1540,8200,1565,22,2,5,37
1541,3150,700,6,1,3,92
1542,2795,550,9,1,3,90
1543,4250,788,4,1,3,10
1544,3400,831,23,1,0,87
1545,5200,1100,19,2,10,17
1546,4900,850,9,1,2,86
1547,9500,1650,2,2,3,65
1548,2995,900,3,1,7,106
1549,4500,653,9,1,2,86
1550,3200,650,7,1,2,107
1551,2200,500,6,1,10,106
1552,3850,800,15,1,2,8
1553,2700,466,3,1,5,10
1554,3895,760,5,1,2,55
1556,2150,500,1,1,6,96
1557,2099,800,2,1,5,106
1558,4995,600,5,1,5,96
1559,4695,900,23,2,1,33
1561,7600,1256,12,2,1,6
1562,3800,600,3,1,4,116
1563,3450,619,28,1,10,29
1564,4900,1005,17,2,8,25
1565,4495,1400,5,2,2,116
1567,2600,400,14,1,12,31
1568,2600,600,3,1,4,116
1569,4550,900,25,1,12,36
1570,2695,650,6,1,1,116
1573,3400,693,6,1,3,15
1574,3000,600,4,1,2,96
1575,2700,586,18,1,7,28
1576,5400,925,2,1,2,30
1577,2750,280,5,1,3,115
1578,2500,605,6,1,11,50
1579,3400,800,9,1,3,87
1580,3350,700,38,1,2,34
1581,1700,500,4,1,2,76
1582,2895,650,2,1,1,88
1584,4600,960,6,1,4,33
1585,3800,700,17,1,1,52
1586,1997,707,15,1,6,55
1587,7499,1256,8,2,1,6
1588,3450,632,21,1,2,41
1590,6000,1264,10,1,2,13
1591,3000,707,14,1,6,28
1593,7750,1461,4,3,43,8
1594,6403,1126,5,2,1,29
1595,3500,784,15,1,1,104
1596,3545,720,15,1,5,17
1597,2100,300,10,1,8,86
1599,5500,1100,21,2,4,9
1600,4000,750,19,1,13,9
1601,8000,2200,2,2,2,101
1602,3900,722,9,1,8,16
1604,3000,782,5,1,1,27
1605,3420,645,12,1,4,18
1606,2854,594,3,1,3,44
1607,2900,520,10,1,1,8
1608,9695,1237,7,2,2,3
1610,3905,681,18,1,1,19
1611,2450,650,2,1,1,106
1612,2000,597,1,1,5,96
1613,4177,586,31,1,2,16
1614,4800,734,8,1,43,8
1615,8100,1353,7,2,5,2
1616,4000,700,8,1,5,96
1618,7495,1325,8,3,3,38
1619,6000,750,8,1,2,8
1620,3000,500,8,1,6,59
1621,8200,1600,12,2,3,11
1622,2750,560,16,1,2,34
1623,5995,1440,39,2,2,29
1624,3900,765,2,1,12,7
1625,3636,846,23,1,5,13
1627,10000,1534,6,2,3,11
1628,2895,506,18,1,2,41
1629,4000,670,28,1,2,9
1630,3759,745,5,1,7,7
1631,4550,747,9,1,3,52
1632,6595,1488,9,2,4,89
1633,4600,950,16,1,9,86
1634,3465,650,5,1,3,30
1635,3050,620,6,1,4,31
1638,8800,1494,5,2,4,10
1639,3200,600,4,1,3,101
1640,5395,1200,15,1,7,116
1641,7800,1700,5,2,6,106
1643,4500,643,28,1,4,2
1644,4500,875,2,1,6,36
1645,2250,400,1,1,2,86
1646,2700,725,4,1,4,96
1647,5675,1100,27,2,3,30
1648,3500,594,17,1,4,18
1649,2800,1008,2,1,5,96
1650,2000,500,3,1,6,28
1651,4000,807,5,1,2,116
1652,3895,693,2,1,2,106
1653,3395,530,22,1,4,16
1655,1995,400,4,1,5,116
1656,4100,789,9,1,7,9
1657,3300,730,9,1,9,57
1658,3800,600,7,1,4,2
1659,2950,600,6,1,2,98
1660,2895,555,3,1,6,60
1661,7495,642,6,1,3,106
1662,3900,815,17,1,2,38
1663,5650,1100,12,2,4,92
1664,4200,787,11,1,1,30
1665,3725,647,22,1,1,116
1666,3600,759,11,1,13,9
1667,6995,1236,11,2,5,86
1668,2325,425,4,1,5,59
1669,3550,751,8,1,5,1
1670,3460,692,15,1,3,85
1671,2880,472,43,1,2,29
1672,4995,999,27,1,5,9
1673,1662,300,3,1,4,86
1674,2450,450,8,1,2,104
1675,3365,536,9,1,2,99
1676,2300,511,4,1,15,65
1677,10000,2000,5,3,3,96
1678,4500,877,40,1,43,43
1680,10000,1721,3,3,1,90
1681,3600,825,5,1,7,116
1682,2550,459,12,1,1,104
1683,6000,1156,22,2,6,10
1684,4250,684,3,1,2,32
1685,7995,1031,21,2,5,37
1686,1950,400,3,1,14,116
1687,2900,450,10,1,4,51
1688,2595,650,5,1,5,101
1690,6100,1100,15,2,4,19
1691,2850,800,2,1,10,86
1692,2853,700,12,1,10,4
1693,3500,710,4,1,1,53
1694,3700,805,17,1,7,9
1695,3595,650,11,1,9,52
1696,5995,1270,22,1,2,41
1697,4510,641,27,1,4,16
1698,3150,1000,5,1,2,109
1699,2600,450,5,1,1,16
1700,6000,1050,16,2,1,12
1701,6000,1152,12,2,8,12
1702,2550,716,0,1,5,96
1703,3360,710,5,1,3,15
1704,7895,1800,2,2,1,81
1705,2975,570,5,1,6,42
1706,3250,833,25,1,7,41
1707,3500,770,12,1,10,27
1708,3500,824,6,1,3,55
1709,3610,564,15,1,2,99
1710,5500,1500,2,2,3,91
1712,3200,730,9,1,9,57
1713,2100,600,3,1,3,107
1714,3650,650,13,1,2,53
1715,2550,400,15,1,2,99
1716,3250,662,31,1,2,29
1717,8900,1589,22,2,9,15
1718,2845,493,6,1,10,16
1719,5000,850,6,1,5,112
1720,3550,735,19,1,7,39
1721,4110,722,8,1,8,16
1723,5295,892,10,2,10,29
1724,3950,1000,3,1,3,76
1725,9500,1305,11,2,8,10
1726,5000,1065,11,2,2,25
1727,4680,896,20,1,5,17
1728,3995,1350,2,1,6,116
1729,4000,500,1,1,5,106
1730,3550,536,9,1,1,8
1731,7600,1168,47,2,7,6
1732,5600,1100,20,2,8,32
1733,5995,796,24,1,0,2
1734,3100,700,24,1,1,88
1735,6949,1160,3,2,1,9
1736,6000,750,4,1,5,106
1737,9000,1000,6,2,5,3
1738,3195,525,2,1,8,106
1739,3400,750,23,1,9,87
1740,2650,470,15,1,2,25
1741,2900,475,10,1,1,103
1742,3500,745,2,1,1,96
1743,4490,675,3,1,7,116
1744,2600,404,20,1,2,86
1745,5900,1400,7,1,3,100
1746,2500,468,22,1,8,18
1747,5500,1000,3,1,3,116
1748,4095,1000,9,1,2,91
1749,3590,626,27,1,7,39
1750,6295,1200,1,2,7,13
1751,7650,1023,49,2,2,6
1752,5035,972,4,2,4,28
1753,7600,1380,25,2,7,9
1754,3300,885,3,1,5,31
1755,2400,695,2,1,6,9
1756,2385,800,5,1,9,106
1757,3100,800,1,1,5,106
1758,6995,1266,3,1,5,41
1759,7975,1182,7,2,2,3
1760,1525,415,2,1,2,96
1761,4725,865,35,1,2,29
1762,2750,600,14,1,9,57
1763,4400,812,40,1,43,43
1764,4000,788,23,1,2,26
1765,3500,550,6,1,2,1
1766,4100,1312,5,2,11,108
1767,1895,700,3,1,3,106
1768,2550,420,1,1,3,116
1769,2750,600,1,1,7,106
1770,3800,632,4,1,6,14
1771,2500,1000,2,1,2,106
1772,3350,722,3,1,7,12
1773,3800,1100,1,2,11,108
1774,4500,1200,1,2,1,106
1775,2500,400,10,1,2,86
1776,3230,583,17,1,4,47
1777,4200,650,10,1,2,89
1778,3995,1200,3,2,11,76
1780,2975,700,2,1,1,75
1781,4300,777,8,1,5,31
1782,2245,450,2,1,4,96
1783,2895,700,6,1,3,106
1784,5195,1029,11,2,1,116
1785,5000,1500,3,2,5,106
1786,4700,800,4,1,9,88
1787,3195,529,8,1,4,19
1788,4175,713,9,1,4,19
1789,6125,975,3,2,5,9
1790,4020,601,12,1,4,51
1791,4500,974,4,2,5,18
1792,4800,827,1,1,4,78
1793,5995,975,4,1,2,116
1794,4300,950,18,1,6,60
1795,2499,600,21,1,6,87
1796,2600,554,8,1,2,13
1797,1550,700,4,1,2,93
1798,4300,965,3,1,1,107
1799,3695,674,5,1,4,28
1800,2775,550,10,1,2,13
1801,2595,650,3,1,13,13
1802,3050,537,15,1,1,116
1803,2750,500,5,1,1,25
1804,3300,713,5,1,1,76
1805,7950,2000,5,2,6,113
1806,4120,722,12,1,8,16
1807,3800,720,20,1,1,29
1808,2950,966,4,2,2,4
1809,2835,493,12,1,10,16
1811,3250,775,5,1,4,106
1812,7500,1051,26,2,4,47
1813,2845,446,4,1,4,18
1814,5800,1100,19,1,5,57
1815,4855,941,25,1,7,39
1816,3805,634,24,1,7,39
1817,3150,900,3,1,5,106
1818,6900,1413,19,2,5,17
1819,4850,845,20,2,3,38
1820,2450,575,2,1,5,116
1821,4875,796,20,1,2,38
1822,9000,1599,29,2,2,38
1823,3500,940,5,1,2,116
1824,3400,709,3,1,4,116
1825,3600,900,6,1,1,87
1826,3200,610,6,1,1,103
1827,4000,830,8,1,1,88
1828,3060,404,20,1,12,4
1829,2650,435,18,1,2,25
1830,3500,1800,5,2,5,101
1831,3577,587,3,1,3,96
1832,2755,415,14,1,4,18
1833,3525,950,4,0,5,81
1834,8500,2100,6,2,1,104
1835,3400,625,2,1,5,57
1837,2934,560,5,1,3,44
1838,2925,461,12,1,5,17
1839,6500,1005,3,1,4,115
1840,5400,1095,15,2,9,15
1841,3500,675,1,1,6,92
1842,4600,800,2,1,1,108
1843,3500,785,6,1,10,6
1844,2500,700,4,1,5,106
1845,1850,650,1,1,3,89
1846,2595,650,2,1,4,76
1847,3900,575,14,1,3,27
1848,3850,748,17,1,5,9
1849,3325,640,6,2,2,120
1851,2585,400,2,1,6,115
1852,7000,1675,10,2,4,56
1853,2995,653,6,1,0,75
1854,2895,506,18,1,2,41
1855,10000,1548,5,2,3,106
1856,3450,800,12,1,3,89
1858,3500,673,6,1,3,28
1859,8000,1260,14,2,3,11
1860,6200,1033,6,2,1,9
1861,3196,500,6,1,9,76
1862,5758,1085,12,2,13,1
1863,3150,730,9,1,9,57
1864,9500,1856,10,2,1,107
1865,5500,890,23,1,2,11
1866,8500,1287,32,2,2,43
1867,2700,521,8,1,3,15
1868,2300,600,5,1,3,77
1869,4250,875,14,1,1,59
1870,5882,1079,15,2,4,47
1871,5500,850,7,2,0,56
1872,3350,730,14,1,8,32
1873,6000,1100,14,1,4,43
1874,5750,1070,41,2,2,9
1875,2300,500,4,1,2,116
1876,3898,1201,5,2,11,108
1877,3250,600,10,1,2,89
1878,6200,1050,3,2,2,25
1879,3700,700,37,1,10,13
1881,3200,1001,4,2,2,4
1882,5000,706,9,1,3,116
1883,1799,300,5,1,2,96
1884,5600,3000,1,2,1,106
1885,3800,585,32,1,2,38
1886,3250,650,4,1,6,53
1887,4500,757,37,1,2,38
1888,3850,650,22,1,3,86
1889,6800,1200,36,2,43,41
1890,2650,650,26,1,7,49
1891,3200,603,4,1,3,15
1892,5792,935,18,1,2,42
1893,6495,1031,3,2,5,37
1894,1699,600,2,1,2,87
1895,5000,1041,14,2,10,27
1896,3795,750,6,1,2,116
1897,3700,741,25,1,2,9
1898,3400,535,8,1,4,43
1899,5250,827,35,1,2,42
1900,4040,825,8,1,5,17
1901,3700,700,9,1,4,31
1902,5350,917,10,1,3,103
1903,2695,650,1,1,2,56
1904,3150,618,28,1,14,30
1905,7795,642,6,1,3,106
1906,3600,672,5,1,7,7
