house_id,rent,size_sqft,floor,bathrooms,min_to_subway,age_yrs
460,3250.0 ,650.0 ,15 ,1 ,4 ,85 
461,4000.0 ,900.0 ,12 ,1 ,16 ,65 
462,2000.0 ,400.0 ,5 ,1 ,5 ,53 
463,3950.0 ,860.0 ,33 ,1 ,2 ,29 
464,2099.0 ,300.0 ,3 ,1 ,1 ,116 
465,10000.0 ,1849.0 ,4 ,2 ,2 ,89 
466,3195.0 ,620.0 ,3 ,1 ,10 ,18 
467,2750.0 ,428.0 ,12 ,1 ,3 ,15 
468,2950.0 ,525.0 ,20 ,1 ,5 ,30 
469,5400.0 ,855.0 ,14 ,1 ,1 ,8 
470,5100.0 ,767.0 ,10 ,1 ,2 ,9 
471,2150.0 ,615.0 ,5 ,1 ,4 ,12 
472,4800.0 ,1150.0 ,6 ,2 ,3 ,30 
473,3415.0 ,592.0 ,7 ,1 ,1 ,116 
474,5995.0 ,950.0 ,5 ,1 ,3 ,116 
475,3695.0 ,1000.0 ,14 ,1 ,4 ,89 
476,2650.0 ,547.0 ,2 ,1 ,2 ,86 
477,4600.0 ,750.0 ,3 ,1 ,6 ,106 
478,2790.0 ,472.0 ,4 ,1 ,4 ,47 
479,3700.0 ,800.0 ,4 ,1 ,1 ,25 
480,4500.0 ,864.0 ,30 ,1 ,5 ,30 
481,14500.0 ,1800.0 ,31 ,3 ,2 ,22 
482,3550.0 ,642.0 ,29 ,1 ,10 ,29 
483,3535.0 ,702.0 ,10 ,1 ,5 ,17 
484,9000.0 ,1800.0 ,5 ,2 ,2 ,116 
485,4000.0 ,639.0 ,8 ,1 ,5 ,37 
486,3323.0 ,431.0 ,21 ,1 ,2 ,16 
487,6495.0 ,1195.0 ,28 ,2 ,3 ,37 
488,2400.0 ,400.0 ,2 ,1 ,5 ,76 
489,4600.0 ,1100.0 ,12 ,2 ,10 ,57 
490,8000.0 ,1436.0 ,7 ,2 ,1 ,47 
491,4495.0 ,801.0 ,21 ,1 ,6 ,31 
492,2900.0 ,700.0 ,4 ,1 ,3 ,30 
493,6080.0 ,1211.0 ,31 ,2 ,5 ,17 
494,5100.0 ,1200.0 ,5 ,1 ,7 ,41 
495,3453.0 ,514.0 ,6 ,1 ,12 ,4 
496,9000.0 ,1611.0 ,9 ,2 ,1 ,8 
497,9350.0 ,1700.0 ,14 ,2 ,2 ,85 
498,3510.0 ,788.0 ,4 ,1 ,7 ,29 
499,4506.0 ,1134.0 ,20 ,1 ,2 ,85 
500,4000.0 ,550.0 ,9 ,1 ,2 ,89 
501,3000.0 ,620.0 ,17 ,1 ,9 ,46 
502,3370.0 ,583.0 ,12 ,1 ,10 ,16 
503,6310.0 ,988.0 ,3 ,2 ,5 ,9 
504,4995.0 ,908.0 ,15 ,2 ,7 ,29 
505,3495.0 ,773.0 ,30 ,1 ,3 ,29 
506,3823.0 ,924.0 ,15 ,1 ,3 ,44 
507,12500.0 ,2150.0 ,25 ,3 ,2 ,38 
508,12000.0 ,3425.0 ,8 ,3 ,2 ,111 
509,7995.0 ,1317.0 ,9 ,2 ,4 ,7 
510,3100.0 ,683.0 ,4 ,1 ,1 ,30 
511,4610.0 ,602.0 ,8 ,1 ,3 ,16 
512,4768.0 ,600.0 ,39 ,1 ,2 ,16 
513,3650.0 ,709.0 ,3 ,1 ,4 ,116 
514,2750.0 ,500.0 ,4 ,1 ,3 ,28 
515,3900.0 ,1100.0 ,6 ,1 ,1 ,96 
516,4000.0 ,768.0 ,37 ,1 ,2 ,9 
517,5500.0 ,900.0 ,5 ,1 ,4 ,96 
518,1850.0 ,550.0 ,2 ,1 ,2 ,116 
519,3150.0 ,770.0 ,7 ,1 ,8 ,55 
520,2400.0 ,775.0 ,2 ,1 ,2 ,95 
521,11500.0 ,1644.0 ,5 ,2 ,1 ,89 
522,2700.0 ,560.0 ,15 ,1 ,6 ,44 
523,9950.0 ,1900.0 ,16 ,2 ,16 ,28 
524,3200.0 ,670.0 ,7 ,1 ,1 ,29 
525,4495.0 ,778.0 ,34 ,1 ,3 ,13 
526,3150.0 ,700.0 ,8 ,1 ,12 ,32 
527,5500.0 ,1200.0 ,9 ,1 ,4 ,109 
528,3950.0 ,737.0 ,9 ,1 ,1 ,19 
529,4200.0 ,2000.0 ,5 ,2 ,7 ,90 
530,3195.0 ,850.0 ,4 ,1 ,3 ,106 
531,4000.0 ,850.0 ,12 ,1 ,7 ,34 
532,9995.0 ,1809.0 ,11 ,2 ,5 ,86 
533,5125.0 ,1034.0 ,10 ,2 ,2 ,90 
534,2625.0 ,565.0 ,2 ,1 ,1 ,12 
535,3225.0 ,520.0 ,30 ,1 ,2 ,14 
536,5950.0 ,732.0 ,16 ,1 ,8 ,10 
537,2650.0 ,500.0 ,7 ,1 ,2 ,53 
538,7500.0 ,992.0 ,14 ,1 ,5 ,86 
539,5200.0 ,1500.0 ,1 ,2 ,1 ,91 
540,6650.0 ,1171.0 ,6 ,2 ,3 ,61 
541,2450.0 ,435.0 ,20 ,1 ,8 ,28 
542,6700.0 ,1000.0 ,29 ,1 ,1 ,51 
543,7195.0 ,1450.0 ,7 ,2 ,2 ,10 
544,3350.0 ,428.0 ,4 ,1 ,10 ,0 
545,4686.0 ,759.0 ,7 ,1 ,43 ,8 
546,4500.0 ,938.0 ,7 ,1 ,1 ,180 
547,2600.0 ,452.0 ,32 ,1 ,3 ,29 
548,3000.0 ,703.0 ,5 ,1 ,4 ,27 
549,6950.0 ,1150.0 ,15 ,2 ,2 ,6 
550,4650.0 ,670.0 ,20 ,1 ,2 ,17 
551,3350.0 ,714.0 ,16 ,1 ,5 ,26 
552,6854.0 ,2200.0 ,8 ,2 ,7 ,96 
553,3800.0 ,1500.0 ,1 ,2 ,5 ,96 
554,8500.0 ,1409.0 ,15 ,2 ,43 ,8 
555,2950.0 ,819.0 ,4 ,1 ,11 ,108 
556,6250.0 ,987.0 ,6 ,1 ,2 ,8 
557,7350.0 ,1380.0 ,20 ,2 ,10 ,30 
558,4750.0 ,851.0 ,9 ,1 ,7 ,12 
559,2720.0 ,265.0 ,5 ,1 ,9 ,0 
560,2495.0 ,600.0 ,6 ,1 ,3 ,76 
561,2150.0 ,600.0 ,2 ,1 ,5 ,126 
562,2950.0 ,600.0 ,9 ,1 ,2 ,90 
563,2700.0 ,450.0 ,4 ,1 ,7 ,115 
564,3341.0 ,623.0 ,12 ,1 ,4 ,47 
565,5300.0 ,1050.0 ,7 ,2 ,7 ,30 
566,3400.0 ,623.0 ,11 ,1 ,2 ,89 
567,6900.0 ,2200.0 ,4 ,1 ,1 ,116 
568,2690.0 ,600.0 ,9 ,1 ,1 ,87 
569,2000.0 ,600.0 ,2 ,1 ,8 ,106 
570,3950.0 ,929.0 ,19 ,1 ,1 ,102 
571,2600.0 ,428.0 ,4 ,1 ,12 ,8 
572,15000.0 ,1700.0 ,18 ,2 ,2 ,80 
573,13900.0 ,2000.0 ,5 ,3 ,5 ,2 
574,2990.0 ,504.0 ,4 ,1 ,6 ,113 
575,4795.0 ,1015.0 ,18 ,2 ,8 ,29 
576,2850.0 ,750.0 ,5 ,1 ,7 ,106 
577,3500.0 ,1000.0 ,19 ,1 ,6 ,57 
578,6995.0 ,800.0 ,30 ,1 ,2 ,86 
579,6500.0 ,1218.0 ,5 ,1 ,2 ,101 
580,2700.0 ,450.0 ,2 ,1 ,3 ,15 
581,7500.0 ,1500.0 ,4 ,2 ,3 ,55 
582,5700.0 ,940.0 ,14 ,1 ,2 ,13 
583,3900.0 ,560.0 ,1 ,1 ,2 ,106 
584,4195.0 ,700.0 ,8 ,1 ,7 ,6 
585,7290.0 ,1164.0 ,15 ,2 ,2 ,0 
586,3800.0 ,900.0 ,3 ,1 ,2 ,52 
587,3410.0 ,850.0 ,6 ,1 ,3 ,66 
588,2900.0 ,525.0 ,23 ,1 ,3 ,11 
589,9250.0 ,1653.0 ,3 ,2 ,11 ,8 
590,13000.0 ,1973.0 ,9 ,3 ,5 ,2 
591,10000.0 ,1840.0 ,6 ,3 ,1 ,54 
592,4500.0 ,927.0 ,14 ,2 ,12 ,27 
593,3000.0 ,600.0 ,10 ,1 ,5 ,30 
594,2400.0 ,600.0 ,3 ,1 ,3 ,96 
595,3000.0 ,615.0 ,4 ,1 ,12 ,8 
596,6861.0 ,1231.0 ,17 ,2 ,2 ,16 
597,6917.0 ,812.0 ,16 ,1 ,12 ,4 
598,3800.0 ,850.0 ,6 ,1 ,4 ,85 
599,3800.0 ,800.0 ,6 ,1 ,5 ,104 
600,9250.0 ,1266.0 ,9 ,2 ,1 ,89 
601,9995.0 ,1554.0 ,11 ,2 ,3 ,89 
602,5995.0 ,1200.0 ,12 ,1 ,4 ,90 
603,4280.0 ,875.0 ,27 ,1 ,43 ,10 
604,4000.0 ,774.0 ,56 ,1 ,10 ,27 
605,4275.0 ,735.0 ,36 ,1 ,4 ,47 
606,3700.0 ,615.0 ,38 ,1 ,2 ,38 
607,2395.0 ,550.0 ,2 ,1 ,8 ,32 
608,9995.0 ,2100.0 ,13 ,3 ,6 ,33 
609,6000.0 ,968.0 ,18 ,2 ,3 ,31 
610,2050.0 ,450.0 ,1 ,1 ,6 ,106 
611,3000.0 ,450.0 ,11 ,1 ,2 ,87 
612,4565.0 ,642.0 ,6 ,1 ,7 ,5 
613,3800.0 ,840.0 ,12 ,1 ,4 ,55 
614,2900.0 ,1240.0 ,5 ,2 ,2 ,8 
615,13500.0 ,2011.0 ,83 ,2 ,9 ,15 
616,1999.0 ,500.0 ,5 ,1 ,2 ,51 
617,3100.0 ,849.0 ,3 ,1 ,7 ,12 
618,9750.0 ,1300.0 ,3 ,1 ,2 ,116 
619,2500.0 ,470.0 ,3 ,1 ,3 ,59 
620,11500.0 ,1700.0 ,66 ,2 ,2 ,9 
621,3900.0 ,1100.0 ,4 ,2 ,4 ,106 
622,5400.0 ,1800.0 ,4 ,1 ,4 ,30 
623,2425.0 ,518.0 ,2 ,1 ,7 ,116 
624,5940.0 ,709.0 ,30 ,1 ,3 ,6 
625,10495.0 ,1549.0 ,7 ,2 ,4 ,115 
626,3500.0 ,700.0 ,12 ,1 ,3 ,29 
627,6055.0 ,962.0 ,12 ,2 ,12 ,4 
628,11538.0 ,1540.0 ,6 ,2 ,1 ,89 
629,5900.0 ,1450.0 ,16 ,2 ,4 ,39 
630,4140.0 ,825.0 ,11 ,1 ,5 ,17 
631,3876.0 ,529.0 ,8 ,1 ,1 ,29 
632,2879.0 ,594.0 ,2 ,1 ,3 ,44 
633,13000.0 ,1300.0 ,4 ,2 ,3 ,115 
634,5995.0 ,1321.0 ,11 ,2 ,8 ,32 
635,8250.0 ,1250.0 ,3 ,2 ,2 ,41 
636,3595.0 ,773.0 ,23 ,1 ,4 ,18 
637,6500.0 ,1100.0 ,17 ,2 ,2 ,29 
638,18500.0 ,1843.0 ,3 ,2 ,3 ,75 
639,6350.0 ,1352.0 ,31 ,2 ,3 ,29 
640,5250.0 ,1191.0 ,23 ,2 ,8 ,18 
641,3300.0 ,649.0 ,40 ,1 ,43 ,43 
642,3750.0 ,820.0 ,22 ,2 ,5 ,86 
643,8000.0 ,1038.0 ,16 ,2 ,8 ,10 
644,5200.0 ,1500.0 ,9 ,2 ,6 ,57 
645,7795.0 ,800.0 ,21 ,1 ,2 ,11 
646,3500.0 ,650.0 ,16 ,1 ,11 ,31 
647,13000.0 ,1851.0 ,42 ,3 ,2 ,25 
648,3642.0 ,610.0 ,19 ,1 ,8 ,41 
649,3100.0 ,579.0 ,11 ,1 ,3 ,31 
650,3900.0 ,801.0 ,6 ,1 ,2 ,84 
651,3500.0 ,725.0 ,23 ,1 ,12 ,32 
652,7000.0 ,1000.0 ,3 ,1 ,5 ,86 
653,8095.0 ,1698.0 ,11 ,3 ,43 ,10 
654,7500.0 ,1150.0 ,22 ,2 ,2 ,17 
655,7995.0 ,1356.0 ,15 ,2 ,43 ,8 
656,3200.0 ,521.0 ,4 ,1 ,3 ,54 
657,9000.0 ,1192.0 ,11 ,2 ,2 ,86 
658,3365.0 ,637.0 ,6 ,1 ,10 ,16 
659,6465.0 ,1168.0 ,32 ,2 ,5 ,17 
660,2900.0 ,550.0 ,21 ,1 ,3 ,27 
661,6700.0 ,1200.0 ,26 ,2 ,4 ,42 
662,3705.0 ,697.0 ,11 ,1 ,5 ,17 
663,4216.0 ,744.0 ,5 ,1 ,7 ,6 
664,3395.0 ,800.0 ,14 ,1 ,3 ,76 
665,2735.0 ,428.0 ,9 ,1 ,3 ,15 
666,2800.0 ,670.0 ,3 ,1 ,3 ,106 
667,8100.0 ,1309.0 ,17 ,2 ,11 ,31 
668,2650.0 ,549.0 ,14 ,1 ,2 ,29 
669,2900.0 ,600.0 ,4 ,1 ,2 ,84 
670,5555.0 ,874.0 ,16 ,2 ,2 ,0 
671,15900.0 ,1591.0 ,37 ,2 ,2 ,56 
672,3575.0 ,705.0 ,6 ,1 ,5 ,30 
673,8750.0 ,1420.0 ,5 ,2 ,7 ,27 
674,5275.0 ,911.0 ,19 ,2 ,6 ,37 
675,15000.0 ,2300.0 ,12 ,3 ,2 ,15 
676,7500.0 ,1265.0 ,5 ,2 ,3 ,10 
677,1895.0 ,400.0 ,14 ,1 ,1 ,89 
678,4750.0 ,977.0 ,3 ,1 ,6 ,106 
679,4600.0 ,1062.0 ,3 ,2 ,4 ,43 
680,3150.0 ,560.0 ,4 ,1 ,2 ,86 
681,4050.0 ,762.0 ,19 ,1 ,3 ,29 
682,7085.0 ,1439.0 ,7 ,2 ,7 ,39 
683,3595.0 ,598.0 ,3 ,1 ,4 ,7 
684,3900.0 ,884.0 ,37 ,1 ,10 ,27 
685,3595.0 ,735.0 ,6 ,1 ,4 ,85 
686,5250.0 ,1200.0 ,3 ,1 ,3 ,88 
687,2495.0 ,550.0 ,3 ,1 ,2 ,116 
688,12500.0 ,1760.0 ,19 ,3 ,1 ,9 
689,3645.0 ,600.0 ,8 ,1 ,2 ,99 
690,7350.0 ,1103.0 ,8 ,2 ,5 ,9 
691,5110.0 ,745.0 ,18 ,1 ,2 ,0 
692,2550.0 ,550.0 ,8 ,1 ,3 ,58 
693,2900.0 ,550.0 ,6 ,1 ,1 ,51 
694,4650.0 ,942.0 ,4 ,1 ,1 ,25 
695,3800.0 ,1000.0 ,2 ,1 ,5 ,116 
696,3530.0 ,530.0 ,31 ,1 ,4 ,16 
697,2795.0 ,500.0 ,19 ,1 ,3 ,29 
698,5800.0 ,950.0 ,2 ,1 ,3 ,116 
699,3500.0 ,693.0 ,3 ,1 ,3 ,15 
700,2215.0 ,710.0 ,7 ,1 ,5 ,7 
701,3325.0 ,628.0 ,5 ,1 ,6 ,14 
702,4250.0 ,809.0 ,21 ,1 ,7 ,33 
703,8500.0 ,1400.0 ,10 ,2 ,5 ,9 
704,2935.0 ,559.0 ,33 ,1 ,7 ,33 
705,8995.0 ,1667.0 ,40 ,2 ,11 ,31 
706,6594.0 ,1082.0 ,9 ,2 ,2 ,16 
707,9850.0 ,1489.0 ,66 ,2 ,2 ,30 
708,8200.0 ,1055.0 ,42 ,2 ,2 ,22 
709,6776.0 ,808.0 ,3 ,2 ,3 ,16 
710,5999.0 ,1000.0 ,8 ,1 ,6 ,33 
711,2095.0 ,700.0 ,5 ,1 ,3 ,116 
712,2595.0 ,400.0 ,7 ,1 ,43 ,14 
713,3500.0 ,947.0 ,2 ,1 ,4 ,8 
714,3300.0 ,500.0 ,8 ,1 ,3 ,103 
715,6800.0 ,1700.0 ,3 ,2 ,5 ,64 
716,16000.0 ,1800.0 ,2 ,2 ,2 ,116 
717,3750.0 ,800.0 ,15 ,1 ,2 ,89 
718,3195.0 ,720.0 ,9 ,1 ,2 ,103 
719,4700.0 ,707.0 ,3 ,1 ,2 ,8 
720,2805.0 ,472.0 ,14 ,1 ,4 ,47 
721,4150.0 ,747.0 ,5 ,1 ,3 ,11 
722,3515.0 ,750.0 ,8 ,1 ,1 ,116 
723,5850.0 ,942.0 ,5 ,1 ,9 ,86 
724,3850.0 ,770.0 ,4 ,1 ,6 ,59 
725,6350.0 ,1014.0 ,3 ,2 ,3 ,8 
726,4000.0 ,750.0 ,14 ,1 ,2 ,14 
727,5250.0 ,1800.0 ,7 ,3 ,6 ,104 
728,3645.0 ,674.0 ,4 ,1 ,4 ,28 
729,3725.0 ,591.0 ,7 ,1 ,6 ,29 
730,2695.0 ,805.0 ,7 ,1 ,7 ,9 
731,2650.0 ,625.0 ,3 ,1 ,17 ,96 
732,1995.0 ,1000.0 ,36 ,1 ,6 ,89 
733,6500.0 ,1500.0 ,13 ,2 ,1 ,90 
734,3700.0 ,700.0 ,24 ,1 ,10 ,13 
735,4500.0 ,733.0 ,11 ,1 ,6 ,2 
736,3350.0 ,644.0 ,24 ,1 ,1 ,88 
737,5999.0 ,1248.0 ,3 ,2 ,4 ,9 
738,2800.0 ,618.0 ,4 ,1 ,3 ,86 
739,4350.0 ,715.0 ,15 ,1 ,2 ,17 
740,2600.0 ,600.0 ,4 ,1 ,4 ,52 
741,3800.0 ,600.0 ,15 ,1 ,1 ,53 
742,2500.0 ,1000.0 ,1 ,1 ,5 ,106 
743,2800.0 ,420.0 ,8 ,1 ,2 ,53 
744,2850.0 ,500.0 ,12 ,1 ,5 ,57 
745,6118.0 ,909.0 ,11 ,1 ,1 ,6 
746,5995.0 ,1400.0 ,31 ,2 ,6 ,41 
747,3850.0 ,780.0 ,17 ,1 ,6 ,28 
748,5395.0 ,558.0 ,5 ,1 ,3 ,2 
749,3750.0 ,1100.0 ,4 ,1 ,6 ,96 
750,1443.0 ,550.0 ,3 ,1 ,4 ,101 
751,2795.0 ,800.0 ,4 ,1 ,6 ,106 
752,4500.0 ,1400.0 ,4 ,2 ,2 ,107 
753,3600.0 ,1200.0 ,10 ,2 ,2 ,105 
754,3750.0 ,636.0 ,6 ,1 ,1 ,52 
755,3800.0 ,1100.0 ,3 ,1 ,3 ,96 
756,12000.0 ,1600.0 ,5 ,2 ,1 ,105 
757,5155.0 ,812.0 ,33 ,1 ,5 ,44 
758,2500.0 ,1200.0 ,8 ,1 ,4 ,9 
759,2250.0 ,500.0 ,4 ,1 ,5 ,54 
760,3750.0 ,646.0 ,17 ,1 ,3 ,11 
761,4995.0 ,725.0 ,10 ,1 ,4 ,24 
762,4198.0 ,851.0 ,17 ,1 ,3 ,44 
763,7500.0 ,1052.0 ,32 ,1 ,4 ,33 
764,3000.0 ,1400.0 ,1 ,1 ,1 ,96 
765,3093.0 ,461.0 ,19 ,1 ,12 ,4 
766,11000.0 ,1815.0 ,11 ,3 ,5 ,2 
767,4195.0 ,854.0 ,27 ,1 ,5 ,30 
768,2700.0 ,452.0 ,20 ,1 ,3 ,29 
769,2499.0 ,700.0 ,5 ,1 ,5 ,96 
770,3865.0 ,910.0 ,8 ,1 ,5 ,1 
771,5935.0 ,926.0 ,11 ,1 ,5 ,9 
772,4950.0 ,981.0 ,5 ,2 ,9 ,8 
773,4600.0 ,900.0 ,4 ,1 ,5 ,12 
774,8500.0 ,1500.0 ,5 ,2 ,2 ,93 
775,3350.0 ,600.0 ,5 ,1 ,7 ,106 
776,3550.0 ,581.0 ,7 ,1 ,5 ,37 
777,4600.0 ,717.0 ,8 ,1 ,6 ,2 
778,4850.0 ,1010.0 ,5 ,2 ,2 ,90 
779,3150.0 ,750.0 ,3 ,1 ,3 ,106 
780,3400.0 ,700.0 ,3 ,1 ,1 ,15 
781,2200.0 ,675.0 ,2 ,1 ,1 ,106 
782,3300.0 ,694.0 ,9 ,1 ,0 ,87 
783,7000.0 ,1394.0 ,12 ,2 ,10 ,53 
784,3850.0 ,605.0 ,6 ,1 ,2 ,10 
785,6500.0 ,1100.0 ,18 ,1 ,4 ,43 
786,12000.0 ,1737.0 ,20 ,3 ,43 ,8 
787,2975.0 ,402.0 ,6 ,1 ,5 ,13 
788,3100.0 ,600.0 ,2 ,1 ,1 ,53 
789,2990.0 ,395.0 ,1 ,1 ,12 ,8 
790,6995.0 ,1172.0 ,35 ,2 ,11 ,31 
791,3229.0 ,470.0 ,7 ,1 ,4 ,19 
792,3250.0 ,700.0 ,6 ,1 ,8 ,33 
793,3254.0 ,403.0 ,11 ,1 ,2 ,16 
794,8950.0 ,1449.0 ,13 ,2 ,2 ,10 
795,3495.0 ,800.0 ,3 ,1 ,9 ,36 
796,4850.0 ,938.0 ,13 ,2 ,4 ,85 
797,4995.0 ,947.0 ,7 ,1 ,5 ,2 
798,2900.0 ,600.0 ,9 ,1 ,2 ,84 
799,3184.0 ,696.0 ,4 ,1 ,2 ,48 
800,3000.0 ,500.0 ,3 ,1 ,3 ,116 
801,10400.0 ,1797.0 ,25 ,2 ,5 ,17 
802,2100.0 ,450.0 ,5 ,1 ,13 ,60 
803,3160.0 ,602.0 ,7 ,1 ,1 ,19 
804,3308.0 ,470.0 ,18 ,1 ,4 ,19 
805,3500.0 ,499.0 ,3 ,1 ,10 ,0 
806,4846.0 ,805.0 ,14 ,1 ,9 ,86 
807,2300.0 ,611.0 ,6 ,1 ,9 ,12 
808,2750.0 ,493.0 ,9 ,1 ,10 ,16 
809,2695.0 ,445.0 ,25 ,1 ,3 ,29 
810,6995.0 ,1091.0 ,14 ,2 ,2 ,92 
811,6000.0 ,1034.0 ,37 ,2 ,3 ,15 
812,2620.0 ,466.0 ,18 ,1 ,4 ,85 
813,4895.0 ,950.0 ,3 ,0 ,6 ,96 
814,3250.0 ,900.0 ,1 ,1 ,2 ,91 
815,3498.0 ,464.0 ,15 ,1 ,2 ,13 
816,1990.0 ,475.0 ,1 ,1 ,10 ,106 
817,2650.0 ,471.0 ,45 ,1 ,2 ,29 
818,5795.0 ,1133.0 ,19 ,2 ,2 ,41 
819,7500.0 ,1104.0 ,31 ,2 ,4 ,2 
820,2600.0 ,650.0 ,1 ,1 ,6 ,106 
821,6725.0 ,1021.0 ,18 ,1 ,5 ,37 
822,3200.0 ,622.0 ,10 ,1 ,5 ,31 
823,20000.0 ,2600.0 ,3 ,3 ,2 ,86 
824,3640.0 ,664.0 ,8 ,1 ,1 ,19 
825,4500.0 ,800.0 ,29 ,1 ,13 ,9 
826,5600.0 ,1049.0 ,30 ,2 ,5 ,17 
827,3900.0 ,1000.0 ,7 ,1 ,2 ,115 
828,3285.0 ,586.0 ,4 ,1 ,2 ,99 
829,2850.0 ,500.0 ,2 ,1 ,6 ,59 
830,3950.0 ,714.0 ,6 ,1 ,4 ,19 
831,2775.0 ,486.0 ,12 ,1 ,1 ,112 
832,3840.0 ,709.0 ,11 ,1 ,8 ,16 
833,2100.0 ,500.0 ,4 ,1 ,8 ,115 
834,2295.0 ,250.0 ,1 ,1 ,2 ,118 
835,3700.0 ,900.0 ,14 ,1 ,12 ,55 
836,3550.0 ,900.0 ,6 ,1 ,2 ,89 
837,8500.0 ,1275.0 ,7 ,2 ,2 ,86 
838,5500.0 ,925.0 ,4 ,1 ,3 ,101 
839,5345.0 ,1038.0 ,28 ,2 ,7 ,39 
840,5150.0 ,679.0 ,17 ,1 ,3 ,11 
841,3965.0 ,629.0 ,25 ,1 ,7 ,39 
842,4400.0 ,950.0 ,31 ,1 ,7 ,42 
843,5340.0 ,971.0 ,9 ,2 ,8 ,16 
844,2100.0 ,400.0 ,1 ,1 ,5 ,101 
845,7250.0 ,1339.0 ,4 ,2 ,2 ,32 
846,2850.0 ,488.0 ,17 ,1 ,1 ,103 
847,1987.0 ,850.0 ,3 ,1 ,2 ,88 
848,3600.0 ,668.0 ,7 ,1 ,5 ,30 
849,3300.0 ,650.0 ,16 ,1 ,13 ,9 
850,3795.0 ,577.0 ,21 ,1 ,4 ,16 
851,2400.0 ,1250.0 ,2 ,1 ,5 ,101 
852,4410.0 ,802.0 ,10 ,1 ,2 ,89 
853,9250.0 ,1800.0 ,9 ,3 ,4 ,106 
854,3230.0 ,1000.0 ,8 ,2 ,5 ,7 
855,3500.0 ,678.0 ,7 ,1 ,5 ,85 
856,4000.0 ,672.0 ,30 ,1 ,15 ,43 
857,3813.0 ,826.0 ,20 ,1 ,4 ,47 
858,3750.0 ,679.0 ,30 ,1 ,3 ,86 
859,4590.0 ,730.0 ,12 ,1 ,3 ,89 
860,4056.0 ,920.0 ,8 ,1 ,7 ,29 
861,7250.0 ,2000.0 ,3 ,3 ,4 ,96 
862,3595.0 ,700.0 ,3 ,1 ,4 ,8 
863,8500.0 ,1613.0 ,8 ,1 ,3 ,101 
864,2950.0 ,587.0 ,22 ,1 ,3 ,36 
865,3600.0 ,775.0 ,9 ,1 ,4 ,85 
866,3730.0 ,740.0 ,28 ,1 ,2 ,9 
867,3100.0 ,550.0 ,9 ,1 ,2 ,55 
868,3495.0 ,750.0 ,2 ,1 ,3 ,126 
869,3700.0 ,1250.0 ,3 ,2 ,3 ,96 
870,3850.0 ,817.0 ,4 ,1 ,2 ,85 
871,3600.0 ,700.0 ,6 ,1 ,2 ,86 
872,2095.0 ,475.0 ,6 ,1 ,3 ,91 
873,7650.0 ,1235.0 ,20 ,2 ,4 ,11 
874,2790.0 ,421.0 ,5 ,1 ,5 ,17 
875,3295.0 ,628.0 ,31 ,1 ,6 ,37 
876,3000.0 ,620.0 ,1 ,2 ,11 ,106 
877,8900.0 ,1100.0 ,35 ,2 ,4 ,33 
878,2960.0 ,537.0 ,7 ,1 ,1 ,116 
879,4400.0 ,692.0 ,8 ,1 ,2 ,29 
880,2995.0 ,500.0 ,11 ,1 ,1 ,29 
881,1950.0 ,596.0 ,3 ,1 ,5 ,57 
882,3850.0 ,675.0 ,3 ,1 ,5 ,61 
883,4000.0 ,1000.0 ,5 ,1 ,5 ,96 
884,5819.0 ,1121.0 ,19 ,1 ,2 ,116 
885,4100.0 ,944.0 ,13 ,1 ,8 ,69 
886,4195.0 ,1300.0 ,2 ,2 ,4 ,91 
887,4200.0 ,535.0 ,7 ,1 ,0 ,4 
888,3825.0 ,764.0 ,5 ,1 ,7 ,39 
889,5250.0 ,1158.0 ,8 ,1 ,1 ,180 
890,3400.0 ,800.0 ,3 ,1 ,6 ,106 
891,2723.0 ,457.0 ,22 ,1 ,4 ,47 
892,3800.0 ,817.0 ,7 ,1 ,1 ,8 
893,15000.0 ,2000.0 ,4 ,2 ,4 ,13 
894,3800.0 ,700.0 ,5 ,1 ,13 ,9 
895,3342.0 ,648.0 ,18 ,1 ,14 ,30 
896,7880.0 ,1500.0 ,16 ,2 ,4 ,35 
897,4965.0 ,812.0 ,32 ,1 ,5 ,44 
898,16000.0 ,2110.0 ,16 ,4 ,8 ,29 
899,1600.0 ,550.0 ,1 ,1 ,5 ,11 
900,3187.0 ,650.0 ,18 ,1 ,2 ,29 
901,2750.0 ,550.0 ,1 ,1 ,8 ,96 
902,5958.0 ,1300.0 ,21 ,2 ,1 ,51 
903,4100.0 ,940.0 ,3 ,2 ,2 ,12 
904,3600.0 ,710.0 ,34 ,1 ,6 ,37 
905,3700.0 ,600.0 ,9 ,1 ,5 ,37 
906,2700.0 ,550.0 ,16 ,1 ,5 ,59 
907,4000.0 ,700.0 ,10 ,1 ,5 ,96 
908,3300.0 ,650.0 ,5 ,1 ,10 ,18 
909,2350.0 ,771.0 ,16 ,1 ,5 ,58 
910,3795.0 ,750.0 ,11 ,1 ,2 ,116 
911,7500.0 ,1300.0 ,16 ,2 ,3 ,27 
912,5771.0 ,1018.0 ,10 ,2 ,9 ,9 
913,4600.0 ,960.0 ,22 ,1 ,5 ,9 
914,3400.0 ,850.0 ,7 ,1 ,3 ,87 
915,3715.0 ,591.0 ,11 ,1 ,6 ,113 
916,2750.0 ,595.0 ,8 ,1 ,1 ,76 
917,1600.0 ,450.0 ,3 ,1 ,3 ,116 
918,6500.0 ,1188.0 ,64 ,2 ,2 ,29 
919,1500.0 ,450.0 ,3 ,1 ,2 ,106 
