id,sunshine,keebler,nabisco,disp.sunshine,feat.sunshine,price.sunshine,sunshine,keebler,nabisco,disp.keebler,feat.keebler,price.keebler,sunshine,keebler,nabisco,disp.nabisco,feat.nabisco,price.nabisco,sunshine,keebler,nabisco,disp.private,feat.private,price.private,choice
27,1,0,0,0,0,88.999999,0,1,0,0,0,105,0,0,1,0,0,105,0,0,0,0,0,64.999998,private
27,1,0,0,0,0,88.999999,0,1,0,0,0,102,0,0,1,1,0,105,0,0,0,0,0,64.999998,private
27,1,0,0,0,0,88.999999,0,1,0,0,0,102,0,0,1,0,0,105,0,0,0,1,1,50,private
27,1,0,0,0,0,88.999999,0,1,0,0,0,107.00001,0,0,1,0,0,115,0,0,0,1,1,50,private
27,1,0,0,0,0,88.999999,0,1,0,1,0,99.000001,0,0,1,0,0,115,0,0,0,0,0,64.999998,private
27,1,0,0,0,0,88,0,1,0,0,0,115,0,0,1,0,0,125,0,0,0,1,1,58.999997,private
27,1,0,0,0,0,88,0,1,0,0,0,125,0,0,1,0,0,125,0,0,0,1,0,64.999998,private
27,1,0,0,0,0,97.000003,0,1,0,0,0,125,0,0,1,1,1,109,0,0,0,0,0,64.999998,private
27,1,0,0,0,0,97.000003,0,1,0,0,0,117,0,0,1,1,1,109,0,0,0,0,0,64.999998,private
27,1,0,0,0,0,105,0,1,0,0,0,125,0,0,1,1,1,99.000001,0,0,0,0,0,64.999998,private
27,1,0,0,0,0,105,0,1,0,0,0,125,0,0,1,1,0,99.000001,0,0,0,1,0,64.999998,private
27,1,0,0,0,0,105,0,1,0,0,0,117,0,0,1,1,0,129,0,0,0,1,0,64.999998,private
27,1,0,0,0,0,105,0,1,0,0,0,117,0,0,1,1,0,99.000001,0,0,0,0,0,64.999998,private
27,1,0,0,0,0,105,0,1,0,0,0,99.000001,0,0,1,0,0,129,0,0,0,0,0,64.999998,private
28,1,0,0,0,0,88.999999,0,1,0,0,0,99.000001,0,0,1,0,0,88.999999,0,0,0,0,0,64.999998,nabisco
28,1,0,0,0,0,88.999999,0,1,0,0,0,99.000001,0,0,1,0,0,88.999999,0,0,0,0,0,64.999998,nabisco
28,1,0,0,0,0,88.999999,0,1,0,0,0,99.000001,0,0,1,0,0,105,0,0,0,0,0,64.999998,nabisco
28,1,0,0,0,0,79.000002,0,1,0,0,0,105,0,0,1,1,1,88.999999,0,0,0,0,0,64.999998,nabisco
28,1,0,0,0,0,88.999999,0,1,0,0,0,102,0,0,1,0,0,105,0,0,0,0,0,64.999998,nabisco
28,1,0,0,1,1,79.000002,0,1,0,0,0,102,0,0,1,1,1,88.999999,0,0,0,0,0,64.999998,nabisco
28,1,0,0,0,0,88.999999,0,1,0,0,0,102,0,0,1,1,0,88.999999,0,0,0,0,0,64.999998,nabisco
28,1,0,0,0,0,88.999999,0,1,0,0,0,107.00001,0,0,1,0,0,115,0,0,0,1,1,50,nabisco
28,1,0,0,1,0,88.999999,0,1,0,1,1,99.000001,0,0,1,0,0,115,0,0,0,0,0,64.999998,nabisco
28,1,0,0,1,0,88.999999,0,1,0,1,0,99.000001,0,0,1,0,0,115,0,0,0,0,0,60.000002,nabisco
28,1,0,0,1,0,88.999999,0,1,0,0,0,115,0,0,1,0,0,99.000001,0,0,0,0,0,60.000002,nabisco
28,1,0,0,0,0,88.999999,0,1,0,0,0,115,0,0,1,1,0,99.000001,0,0,0,0,0,60.000002,nabisco
28,1,0,0,0,0,97.000003,0,1,0,0,0,115,0,0,1,1,0,99.000001,0,0,0,0,0,60.000002,nabisco
28,1,0,0,0,0,97.000003,0,1,0,0,0,115,0,0,1,0,0,74.000001,0,0,0,0,0,60.000002,nabisco
28,1,0,0,0,0,97.000003,0,1,0,0,0,115,0,0,1,0,0,125,0,0,0,0,0,60.000002,nabisco
28,1,0,0,0,0,97.000003,0,1,0,0,0,125,0,0,1,0,0,109,0,0,0,0,0,61.000001,nabisco
28,1,0,0,0,0,97.000003,0,1,0,1,0,99.000001,0,0,1,0,0,125,0,0,0,0,0,60.000002,nabisco
28,1,0,0,0,0,97.000003,0,1,0,1,1,99.000001,0,0,1,0,0,125,0,0,0,0,0,60.000002,nabisco
28,1,0,0,0,0,97.000003,0,1,0,0,0,125,0,0,1,0,0,125,0,0,0,0,0,60.000002,nabisco
28,1,0,0,0,0,97.000003,0,1,0,0,0,125,0,0,1,0,0,125,0,0,0,0,0,60.000002,nabisco
28,1,0,0,0,0,97.000003,0,1,0,0,0,125,0,0,1,0,0,125,0,0,0,0,0,60.000002,nabisco
28,1,0,0,0,0,97.000003,0,1,0,0,0,109,0,0,1,0,1,109,0,0,0,0,0,60.000002,nabisco
28,1,0,0,0,0,97.000003,0,1,0,0,0,109,0,0,1,0,0,109,0,0,0,0,0,60.000002,nabisco
28,1,0,0,0,0,109,0,1,0,0,0,121,0,0,1,1,0,129,0,0,0,0,0,93.000001,nabisco
28,1,0,0,0,0,109,0,1,0,0,0,121,0,0,1,1,0,99.000001,0,0,0,0,0,83.999997,nabisco
28,1,0,0,0,0,88.999999,0,1,0,1,1,109,0,0,1,1,0,129,0,0,0,0,0,95.999998,nabisco
28,1,0,0,0,0,109,0,1,0,1,0,109,0,0,1,1,0,129,0,0,0,0,0,95.999998,nabisco
28,1,0,0,0,0,109,0,1,0,1,0,109,0,0,1,1,0,129,0,0,0,0,0,95.999998,nabisco
28,1,0,0,0,0,119.00001,0,1,0,0,0,125,0,0,1,1,0,88.999999,0,0,0,0,0,68.000001,nabisco
28,1,0,0,0,0,129,0,1,0,0,0,104,0,0,1,0,0,129,0,0,0,1,0,95.999998,nabisco
28,1,0,0,0,0,109,0,1,0,0,0,125,0,0,1,0,0,129,0,0,0,0,0,68.000001,nabisco
29,1,0,0,0,0,98.000002,0,1,0,0,0,88,0,0,1,0,0,120,0,0,0,0,0,70.999998,nabisco
29,1,0,0,1,0,69,0,1,0,0,0,109,0,0,1,1,0,109,0,0,0,0,0,70.999998,nabisco
29,1,0,0,0,0,99.000001,0,1,0,0,0,99.000001,0,0,1,1,0,99.000001,0,0,0,0,0,70.999998,nabisco
29,1,0,0,1,0,58.999997,0,1,0,0,0,109,0,0,1,0,0,88.999999,0,0,0,0,0,77.999997,nabisco
29,1,0,0,0,0,103,0,1,0,0,0,109,0,0,1,0,0,88.999999,0,0,0,0,0,77.999997,nabisco
29,1,0,0,0,0,95.999998,0,1,0,0,0,119.00001,0,0,1,0,0,119.00001,0,0,0,0,0,68.000001,nabisco
29,1,0,0,0,0,88.999999,0,1,0,0,0,119.00001,0,0,1,0,0,99.000001,0,0,0,0,0,77.999997,nabisco
29,1,0,0,0,0,88,0,1,0,0,0,115,0,0,1,1,0,125,0,0,0,0,0,64.999998,nabisco
29,1,0,0,0,0,79.000002,0,1,0,0,0,121,0,0,1,0,0,119.00001,0,0,0,0,0,63.999999,nabisco
29,1,0,0,1,1,79.000002,0,1,0,0,0,121,0,0,1,1,0,109,0,0,0,0,0,77.999997,nabisco
29,1,0,0,0,0,109,0,1,0,0,0,109,0,0,1,1,0,109,0,0,0,0,0,95.999998,nabisco
29,1,0,0,0,0,98.000002,0,1,0,0,0,113,0,0,1,0,0,109,0,0,0,0,0,79.000002,nabisco
29,1,0,0,0,0,109,0,1,0,0,0,121,0,0,1,1,0,129,0,0,0,0,0,93.000001,nabisco
29,1,0,0,0,0,94.999999,0,1,0,0,0,121,0,0,1,1,0,99.000001,0,0,0,0,0,81.999999,nabisco
29,1,0,0,0,0,109,0,1,0,0,0,109,0,0,1,0,0,129,0,0,0,0,0,79.000002,nabisco
30,1,0,0,0,0,69,0,1,0,0,0,88,0,0,1,0,0,109,0,0,0,0,0,70.999998,nabisco
30,1,0,0,0,0,95.999998,0,1,0,0,0,119.00001,0,0,1,0,0,79.000002,0,0,0,0,0,68.000001,nabisco
30,1,0,0,1,0,49.000001,0,1,0,0,0,109,0,0,1,0,0,109,0,0,0,0,0,77.999997,sunshine
30,1,0,0,0,0,103,0,1,0,0,0,109,0,0,1,0,0,88.999999,0,0,0,0,0,77.999997,nabisco
30,1,0,0,0,0,103,0,1,0,0,0,109,0,0,1,0,0,88.999999,0,0,0,0,0,77.999997,nabisco
30,1,0,0,0,0,99.000001,0,1,0,0,0,119.00001,0,0,1,0,0,99.000001,0,0,0,0,0,70.999998,nabisco
30,1,0,0,0,0,109,0,1,0,0,0,119.00001,0,0,1,0,0,99.000001,0,0,0,0,0,70.999998,nabisco
30,1,0,0,0,0,95.999998,0,1,0,0,0,129,0,0,1,0,0,105,0,0,0,0,0,68.000001,nabisco
30,1,0,0,0,0,98.000002,0,1,0,0,0,109,0,0,1,0,0,129,0,0,0,0,0,77.999997,nabisco
30,1,0,0,1,0,88,0,1,0,0,0,109,0,0,1,0,0,105,0,0,0,0,0,57.999998,sunshine
30,1,0,0,0,0,98.000002,0,1,0,0,0,119.00001,0,0,1,0,0,129,0,0,0,0,0,88.999999,private
30,1,0,0,0,0,98.000002,0,1,0,0,0,119.00001,0,0,1,1,0,129,0,0,0,0,0,88.999999,private
30,1,0,0,0,0,98.000002,0,1,0,0,0,119.00001,0,0,1,0,0,129,0,0,0,0,0,77.999997,nabisco
30,1,0,0,0,0,109,0,1,0,0,0,121,0,0,1,1,0,129,0,0,0,0,0,79.000002,nabisco
30,1,0,0,0,0,109,0,1,0,0,0,121,0,0,1,0,0,109,0,0,0,0,0,86.000001,nabisco
30,1,0,0,0,0,109,0,1,0,0,0,121,0,0,1,0,0,109,0,0,0,0,0,83.999997,nabisco
30,1,0,0,0,0,88.999999,0,1,0,0,0,121,0,0,1,1,1,99.000001,0,0,0,0,0,86.000001,nabisco
30,1,0,0,0,0,109,0,1,0,1,0,121,0,0,1,0,0,99.000001,0,0,0,0,0,81.999999,nabisco
30,1,0,0,0,0,109,0,1,0,0,0,116,0,0,1,0,0,129,0,0,0,0,0,79.000002,nabisco
31,1,0,0,0,0,88.999999,0,1,0,0,0,99.000001,0,0,1,0,0,88.999999,0,0,0,0,0,64.999998,nabisco
31,1,0,0,0,0,88.999999,0,1,0,0,0,99.000001,0,0,1,1,1,88.999999,0,0,0,0,0,64.999998,nabisco
31,1,0,0,0,0,88.999999,0,1,0,0,0,99.000001,0,0,1,0,0,105,0,0,0,0,0,64.999998,private
31,1,0,0,0,0,79.000002,0,1,0,0,0,109,0,0,1,0,0,109,0,0,0,0,0,88.999999,private
31,1,0,0,0,0,103,0,1,0,0,0,109,0,0,1,0,0,88.999999,0,0,0,0,0,88.999999,private
31,1,0,0,0,0,103,0,1,0,0,0,109,0,0,1,0,0,88.999999,0,0,0,0,0,88.999999,private
31,1,0,0,0,0,79.000002,0,1,0,0,0,102,0,0,1,0,0,105,0,0,0,0,0,64.999998,private
31,1,0,0,0,0,79.000002,0,1,0,0,0,105,0,0,1,0,0,109,0,0,0,0,0,88.999999,private
31,1,0,0,0,0,99.000001,0,1,0,0,0,108,0,0,1,0,1,88.999999,0,0,0,0,0,68.000001,nabisco
31,1,0,0,0,0,103,0,1,0,0,0,109,0,0,1,0,0,119.00001,0,0,0,0,0,69,private
31,1,0,0,0,0,109,0,1,0,0,0,109,0,0,1,0,0,119.00001,0,0,0,0,0,88.999999,private
31,1,0,0,0,0,98.000002,0,1,0,0,0,109,0,0,1,0,0,129,0,0,0,0,0,88.999999,private
31,1,0,0,0,0,98.000002,0,1,0,0,0,121,0,0,1,1,0,119.00001,0,0,0,1,0,69,private
31,1,0,0,0,0,97.000003,0,1,0,0,0,125,0,0,1,0,1,109,0,0,0,0,0,64.999998,private
31,1,0,0,0,0,109,0,1,0,0,0,121,0,0,1,1,0,129,0,0,0,0,0,88.999999,private
31,1,0,0,0,0,109,0,1,0,0,0,135,0,0,1,0,0,129,0,0,0,0,0,73.000002,private
31,1,0,0,0,0,105,0,1,0,0,0,125,0,0,1,1,1,99.000001,0,0,0,0,0,64.999998,private
31,1,0,0,0,0,88.999999,0,1,0,1,1,109,0,0,1,1,0,129,0,0,0,0,0,115,private
31,1,0,0,0,0,105,0,1,0,0,0,125,0,0,1,0,0,99.000001,0,0,0,1,0,61.000001,nabisco
31,1,0,0,0,0,119.00001,0,1,0,0,0,120,0,0,1,0,0,109,0,0,0,0,0,88.999999,nabisco
31,1,0,0,0,0,119.00001,0,1,0,0,0,125,0,0,1,1,0,88.999999,0,0,0,0,0,68.000001,nabisco
32,1,0,0,0,0,88.999999,0,1,0,0,0,99.000001,0,0,1,0,0,88.999999,0,0,0,0,0,52.999997,nabisco
32,1,0,0,0,0,88.999999,0,1,0,1,0,99.000001,0,0,1,1,0,88.999999,0,0,0,0,0,61.000001,nabisco
32,1,0,0,0,1,69,0,1,0,0,0,109,0,0,1,1,0,79.000002,0,0,0,0,0,61.000001,nabisco
32,1,0,0,0,1,79.000002,0,1,0,0,0,104,0,0,1,0,1,88.999999,0,0,0,1,0,62,nabisco
32,1,0,0,0,0,79.000002,0,1,0,1,1,99.000001,0,0,1,0,0,119.00001,0,0,0,0,0,61.000001,nabisco
32,1,0,0,0,0,79.000002,0,1,0,1,0,115,0,0,1,0,0,99.000001,0,0,0,0,1,52.999997,nabisco
32,1,0,0,0,1,88,0,1,0,0,1,99.000001,0,0,1,0,0,119.00001,0,0,0,0,0,61.000001,nabisco
32,1,0,0,0,0,97.000003,0,1,0,0,0,115,0,0,1,1,0,109,0,0,0,1,0,61.000001,nabisco
32,1,0,0,0,0,97.000003,0,1,0,1,0,129,0,0,1,1,0,74.000001,0,0,0,0,0,61.000001,nabisco
32,1,0,0,0,0,103,0,1,0,0,0,129,0,0,1,0,0,109,0,0,0,0,0,61.000001,nabisco
32,1,0,0,0,0,105,0,1,0,0,0,119.00001,0,0,1,0,0,105,0,0,0,1,0,57.999998,nabisco
32,1,0,0,0,0,105,0,1,0,0,0,125,0,0,1,0,0,99.000001,0,0,0,0,0,61.000001,nabisco
32,1,0,0,0,0,105,0,1,0,1,0,129,0,0,1,0,0,125,0,0,0,0,0,61.000001,nabisco
32,1,0,0,0,0,105,0,1,0,0,0,129,0,0,1,0,1,99.000001,0,0,0,0,0,61.000001,nabisco
33,1,0,0,0,0,69,0,1,0,0,0,88,0,0,1,0,0,120,0,0,0,0,0,70.999998,nabisco
33,1,0,0,0,0,79.000002,0,1,0,0,0,109,0,0,1,0,0,109,0,0,0,0,0,55.000001,private
33,1,0,0,0,0,79.000002,0,1,0,0,0,105,0,0,1,1,1,88.999999,0,0,0,0,0,64.999998,nabisco
33,1,0,0,0,0,88.999999,0,1,0,0,0,102,0,0,1,0,0,105,0,0,0,0,0,64.999998,nabisco
33,1,0,0,1,0,88.999999,0,1,0,0,0,102,0,0,1,1,1,88.999999,0,0,0,0,0,64.999998,nabisco
33,1,0,0,0,0,93.000001,0,1,0,0,0,98.000002,0,0,1,0,0,88,0,0,0,0,0,58.999997,nabisco
33,1,0,0,0,0,88.999999,0,1,0,0,0,107.00001,0,0,1,0,0,115,0,0,0,0,0,64.999998,sunshine
33,1,0,0,1,0,88.999999,0,1,0,1,1,99.000001,0,0,1,0,0,115,0,0,0,0,0,64.999998,keebler
33,1,0,0,0,0,99.000001,0,1,0,0,0,119.00001,0,0,1,0,0,99.000001,0,0,0,0,0,70.999998,nabisco
33,1,0,0,0,0,109,0,1,0,0,0,119.00001,0,0,1,0,0,99.000001,0,0,0,0,0,55.000001,private
33,1,0,0,0,0,88.999999,0,1,0,0,0,109,0,0,1,0,0,119.00001,0,0,0,0,0,77.999997,keebler
33,1,0,0,0,0,97.000003,0,1,0,0,0,115,0,0,1,1,0,99.000001,0,0,0,0,0,60.000002,sunshine
33,1,0,0,0,0,98.000002,0,1,0,0,0,109,0,0,1,0,0,129,0,0,0,0,0,55.000001,private
33,1,0,0,0,0,98.000002,0,1,0,0,0,121,0,0,1,0,1,119.00001,0,0,0,0,0,69,private
33,1,0,0,0,0,98.000002,0,1,0,0,0,121,0,0,1,0,0,119.00001,0,0,0,0,0,69,private
33,1,0,0,0,0,98.000002,0,1,0,0,0,119.00001,0,0,1,0,0,129,0,0,0,0,0,77.999997,nabisco
33,1,0,0,0,0,98.000002,0,1,0,0,0,119.00001,0,0,1,1,0,129,0,0,0,0,0,55.000001,private
33,1,0,0,0,0,97.000003,0,1,0,1,0,99.000001,0,0,1,0,0,125,0,0,0,0,0,60.000002,keebler
33,1,0,0,1,0,79.000002,0,1,0,0,0,121,0,0,1,1,0,109,0,0,0,0,0,77.999997,sunshine
33,1,0,0,0,0,88,0,1,0,1,0,98.000002,0,0,1,1,0,108,0,0,0,0,0,57.999998,nabisco
33,1,0,0,0,0,97.000003,0,1,0,0,0,125,0,0,1,0,0,125,0,0,0,0,0,60.000002,nabisco
33,1,0,0,0,0,97.000003,0,1,0,0,0,109,0,0,1,0,1,109,0,0,0,0,0,60.000002,nabisco
33,1,0,0,0,0,109,0,1,0,0,0,121,0,0,1,1,0,129,0,0,0,0,0,93.000001,nabisco
33,1,0,0,0,0,109,0,1,0,0,0,121,0,0,1,1,0,129,0,0,0,0,0,58.999997,private
33,1,0,0,0,0,109,0,1,0,0,0,121,0,0,1,1,0,129,0,0,0,0,0,105,private
33,1,0,0,0,0,109,0,1,0,0,0,121,0,0,1,0,0,109,0,0,0,0,0,58.999997,private
33,1,0,0,0,0,109,0,1,0,0,0,121,0,0,1,0,0,109,0,0,0,0,0,58.999997,private
33,1,0,0,0,0,105,0,1,0,0,0,125,0,0,1,1,0,99.000001,0,0,0,0,0,64.999998,nabisco
33,1,0,0,0,0,93.000001,0,1,0,0,0,119.00001,0,0,1,0,0,100,0,0,0,1,0,63,nabisco
33,1,0,0,0,0,105,0,1,0,1,0,117,0,0,1,0,0,129,0,0,0,0,0,64.999998,nabisco
33,1,0,0,0,0,109,0,1,0,1,0,109,0,0,1,1,0,129,0,0,0,0,0,115,private
33,1,0,0,0,0,93.000001,0,1,0,1,0,112,0,0,1,0,0,119.00001,0,0,0,1,0,63,nabisco
33,1,0,0,0,0,105,0,1,0,0,0,125,0,0,1,1,0,99.000001,0,0,0,0,0,58.999997,nabisco
33,1,0,0,0,0,94.999999,0,1,0,0,0,125,0,0,1,0,0,99.000001,0,0,0,0,0,81.999999,nabisco
33,1,0,0,0,0,93.000001,0,1,0,0,0,112,0,0,1,0,0,119.00001,0,0,0,0,0,63.999999,nabisco
33,1,0,0,0,0,109,0,1,0,0,0,116,0,0,1,0,0,129,0,0,0,0,0,88.999999,private
33,1,0,0,0,0,94.999999,0,1,0,0,0,104,0,0,1,0,0,99.000001,0,0,0,1,0,79.000002,private
33,1,0,0,0,0,124,0,1,0,0,0,105,0,0,1,0,0,98.000002,0,0,0,1,1,38,private
33,1,0,0,0,0,129,0,1,0,0,0,104,0,0,1,1,0,117.99999,0,0,0,1,0,95.999998,nabisco
34,1,0,0,0,0,88.999999,0,1,0,0,0,99.000001,0,0,1,0,0,88.999999,0,0,0,0,0,64.999998,nabisco
34,1,0,0,0,0,88.999999,0,1,0,1,0,88.999999,0,0,1,0,0,105,0,0,0,0,0,64.999998,nabisco
34,1,0,0,0,0,88.999999,0,1,0,0,0,99.000001,0,0,1,1,0,88.999999,0,0,0,1,1,50,nabisco
34,1,0,0,0,0,88.999999,0,1,0,0,0,99.000001,0,0,1,1,0,88.999999,0,0,0,0,0,64.999998,nabisco
34,1,0,0,1,0,79.000002,0,1,0,0,0,105,0,0,1,1,1,88.999999,0,0,0,0,0,64.999998,nabisco
34,1,0,0,0,0,79.000002,0,1,0,0,0,105,0,0,1,1,0,88.999999,0,0,0,0,0,64.999998,nabisco
34,1,0,0,0,0,79.000002,0,1,0,0,0,102,0,0,1,0,0,105,0,0,0,0,0,64.999998,nabisco
34,1,0,0,0,0,88.999999,0,1,0,0,0,107.00001,0,0,1,0,0,115,0,0,0,1,1,50,private
34,1,0,0,1,0,88.999999,0,1,0,1,0,99.000001,0,0,1,0,0,115,0,0,0,0,0,60.000002,nabisco
34,1,0,0,0,0,88.999999,0,1,0,0,0,115,0,0,1,1,1,99.000001,0,0,0,0,0,60.000002,nabisco
34,1,0,0,0,0,88,0,1,0,0,0,99.000001,0,0,1,1,0,115,0,0,0,0,0,60.000002,keebler
34,1,0,0,0,0,97.000003,0,1,0,0,0,115,0,0,1,1,0,99.000001,0,0,0,0,0,60.000002,nabisco
34,1,0,0,0,0,97.000003,0,1,0,0,0,115,0,0,1,1,0,99.000001,0,0,0,0,0,60.000002,nabisco
34,1,0,0,0,0,97.000003,0,1,0,0,0,125,0,0,1,0,1,109,0,0,0,0,0,60.000002,nabisco
34,1,0,0,0,0,97.000003,0,1,0,1,1,99.000001,0,0,1,0,0,125,0,0,0,0,0,60.000002,nabisco
34,1,0,0,0,0,97.000003,0,1,0,1,0,125,0,0,1,0,0,109,0,0,0,0,0,60.000002,nabisco
34,1,0,0,0,0,97.000003,0,1,0,0,0,125,0,0,1,0,1,109,0,0,0,0,0,60.000002,nabisco
34,1,0,0,0,0,97.000003,0,1,0,0,0,125,0,0,1,0,0,125,0,0,0,0,0,60.000002,nabisco
34,1,0,0,0,0,97.000003,0,1,0,0,0,125,0,0,1,0,0,125,0,0,0,0,0,60.000002,nabisco
34,1,0,0,0,0,97.000003,0,1,0,0,0,125,0,0,1,0,0,125,0,0,0,0,0,64.999998,nabisco
34,1,0,0,0,0,105,0,1,0,0,0,125,0,0,1,1,1,99.000001,0,0,0,0,0,64.999998,nabisco
34,1,0,0,0,0,105,0,1,0,0,0,125,0,0,1,1,1,99.000001,0,0,0,1,0,64.999998,nabisco
34,1,0,0,0,0,105,0,1,0,1,0,117,0,0,1,0,0,129,0,0,0,0,0,64.999998,nabisco
34,1,0,0,0,0,105,0,1,0,1,0,125,0,0,1,1,0,99.000001,0,0,0,0,0,58.999997,nabisco
34,1,0,0,0,0,105,0,1,0,0,0,125,0,0,1,1,0,99.000001,0,0,0,0,0,58.999997,nabisco
34,1,0,0,0,0,105,0,1,0,0,0,99.000001,0,0,1,0,0,129,0,0,0,0,0,58.999997,private
34,1,0,0,0,0,124,0,1,0,0,0,105,0,0,1,0,0,119.00001,0,0,0,0,0,63.999999,nabisco
34,1,0,0,0,0,105,0,1,0,0,0,129,0,0,1,1,0,99.000001,0,0,0,0,0,64.999998,nabisco
34,1,0,0,0,0,105,0,1,0,0,0,129,0,0,1,0,0,129,0,0,0,0,0,64.999998,nabisco
35,1,0,0,0,0,58.999997,0,1,0,0,0,99.000001,0,0,1,0,0,88.999999,0,0,0,0,0,64.999998,nabisco
35,1,0,0,0,0,88.999999,0,1,0,0,0,99.000001,0,0,1,1,0,88.999999,0,0,0,1,1,50,nabisco
35,1,0,0,0,0,88.999999,0,1,0,0,0,99.000001,0,0,1,0,0,105,0,0,0,0,0,64.999998,nabisco
35,1,0,0,1,1,69,0,1,0,0,0,105,0,0,1,1,0,88.999999,0,0,0,0,0,64.999998,nabisco
35,1,0,0,1,0,88.999999,0,1,0,1,0,99.000001,0,0,1,0,0,115,0,0,0,0,0,60.000002,nabisco
35,1,0,0,0,0,88.999999,0,1,0,0,0,115,0,0,1,1,1,99.000001,0,0,0,0,0,60.000002,nabisco
35,1,0,0,0,0,97.000003,0,1,0,0,0,115,0,0,1,1,0,99.000001,0,0,0,0,0,60.000002,nabisco
35,1,0,0,0,0,97.000003,0,1,0,0,0,115,0,0,1,0,1,109,0,0,0,1,1,56.999999,nabisco
35,1,0,0,0,0,97.000003,0,1,0,1,1,99.000001,0,0,1,0,0,125,0,0,0,0,0,60.000002,nabisco
35,1,0,0,0,0,97.000003,0,1,0,0,0,125,0,0,1,0,0,109,0,0,0,0,0,60.000002,nabisco
35,1,0,0,0,0,97.000003,0,1,0,1,0,109,0,0,1,1,0,109,0,0,0,1,0,60.000002,nabisco
35,1,0,0,0,0,105,0,1,0,0,0,125,0,0,1,1,0,99.000001,0,0,0,1,1,50,nabisco
35,1,0,0,0,0,105,0,1,0,1,0,125,0,0,1,1,0,99.000001,0,0,0,0,0,58.999997,nabisco
35,1,0,0,0,0,105,0,1,0,1,1,99.000001,0,0,1,0,0,129,0,0,0,0,0,58.999997,nabisco
35,1,0,0,0,0,105,0,1,0,0,0,129,0,0,1,1,1,99.000001,0,0,0,0,0,58.999997,nabisco
35,1,0,0,0,0,129,0,1,0,0,0,104,0,0,1,1,0,117.99999,0,0,0,1,0,95.999998,nabisco
36,1,0,0,0,0,69,0,1,0,0,0,88,0,0,1,0,0,88.999999,0,0,0,0,0,55.000001,private
36,1,0,0,1,0,68.000001,0,1,0,0,0,88,0,0,1,1,1,88,0,0,0,0,0,58.999997,nabisco
36,1,0,0,1,0,69,0,1,0,0,0,88,0,0,1,0,0,105.99999,0,0,0,0,0,68.000001,sunshine
36,1,0,0,1,0,85.000002,0,1,0,0,0,108,0,0,1,1,0,88.999999,0,0,0,0,0,68.000001,nabisco
36,1,0,0,0,0,79.000002,0,1,0,0,0,109,0,0,1,0,0,109,0,0,0,0,0,55.000001,private
36,1,0,0,0,0,93.000001,0,1,0,0,0,98.000002,0,0,1,0,0,88,0,0,0,0,0,58.999997,nabisco
36,1,0,0,0,0,79.000002,0,1,0,0,0,105,0,0,1,0,0,109,0,0,0,0,0,88.999999,private
36,1,0,0,0,0,98.000002,0,1,0,0,0,105,0,0,1,0,0,109,0,0,0,0,0,55.000001,private
36,1,0,0,0,0,98.000002,0,1,0,0,0,109,0,0,1,0,0,88.999999,0,0,0,0,0,55.000001,private
36,1,0,0,0,0,109,0,1,0,0,0,109,0,0,1,0,0,119.00001,0,0,0,0,0,55.000001,private
36,1,0,0,0,0,109,0,1,0,0,0,109,0,0,1,0,0,119.00001,0,0,0,0,0,72.000003,private
36,1,0,0,0,0,88.999999,0,1,0,1,0,109,0,0,1,0,0,119.00001,0,0,0,0,0,83.999997,nabisco
36,1,0,0,0,0,98.000002,0,1,0,0,0,119.00001,0,0,1,0,0,99.000001,0,0,0,0,0,77.999997,nabisco
36,1,0,0,0,0,97.000003,0,1,0,0,0,115,0,0,1,0,0,99.000001,0,0,0,0,0,61.000001,nabisco
36,1,0,0,0,0,98.000002,0,1,0,0,0,109,0,0,1,0,0,129,0,0,0,0,0,88.999999,private
36,1,0,0,0,0,98.000002,0,1,0,0,0,109,0,0,1,0,0,129,0,0,0,0,0,77.999997,nabisco
36,1,0,0,0,0,98.000002,0,1,0,0,0,121,0,0,1,1,0,119.00001,0,0,0,1,0,63.999999,nabisco
36,1,0,0,0,0,98.000002,0,1,0,0,0,119.00001,0,0,1,0,0,129,0,0,0,0,0,62,private
36,1,0,0,0,0,109,0,1,0,1,0,119.00001,0,0,1,0,1,109,0,0,0,0,0,68.000001,keebler
36,1,0,0,0,0,109,0,1,0,0,0,121,0,0,1,1,0,129,0,0,0,0,0,58.999997,private
36,1,0,0,1,1,79.000002,0,1,0,0,0,124,0,0,1,0,1,99.000001,0,0,0,0,0,68.000001,nabisco
36,1,0,0,0,0,88.999999,0,1,0,1,1,109,0,0,1,1,0,129,0,0,0,0,0,95.999998,nabisco
36,1,0,0,0,0,94.999999,0,1,0,0,0,119.00001,0,0,1,1,0,129,0,0,0,0,0,88.999999,private
36,1,0,0,0,0,105,0,1,0,1,1,99.000001,0,0,1,0,0,129,0,0,0,0,0,58.999997,keebler
36,1,0,0,0,0,105,0,1,0,0,0,129,0,0,1,1,1,99.000001,0,0,0,0,0,58.999997,nabisco
36,1,0,0,0,0,109,0,1,0,0,0,104,0,0,1,0,0,99.000001,0,0,0,1,0,79.000002,private
36,1,0,0,0,0,94.999999,0,1,0,0,0,104,0,0,1,0,0,123,0,0,0,1,0,115,private
36,1,0,0,0,0,129,0,1,0,0,0,104,0,0,1,0,0,123,0,0,0,1,0,115,private
37,1,0,0,0,0,79.000002,0,1,0,0,0,99.000001,0,0,1,0,0,69,0,0,0,0,0,69,nabisco
