brand,sic,city,gu,dong,address,zip,lon,lat,sales
Ediya,I56220,서울특별시,강서구,화곡본동,서울특별시 강서구 까치산로 79,7679,126.8474012,37.54576014,2945
Ediya,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 마곡동로 61,7802,126.8331376,37.5606042,2885
Ediya,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 마곡중앙6로 16,7801,126.828987,37.56039191,2850
Ediya,I56220,서울특별시,강서구,방화2동,서울특별시 강서구 방화동로 95,7607,126.8125955,37.56909431,2207
Ediya,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 양천로 344,7791,126.8403421,37.56825286,2314
Ediya,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 마곡중앙5로 6,7788,126.8270032,37.56708489,2025
Ediya,I56220,서울특별시,강서구,화곡1동,서울특별시 강서구 강서로17길 6,7764,126.8451813,37.53341229,2552
Ediya,I56220,서울특별시,강서구,방화2동,서울특별시 강서구 방화동로 95,7607,126.812529,37.56900354,2451
Ediya,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 공항대로 247,7803,126.8351177,37.55919112,2459
Ediya,I56220,서울특별시,강서구,염창동,서울특별시 강서구 공항대로61길 20,7562,126.8657779,37.55180383,2056
Ediya,I56220,서울특별시,강서구,발산1동,서울특별시 강서구 수명로 68-27,7635,126.8266634,37.55266502,2682
Ediya,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 마곡서로 101,7798,126.8235753,37.56264475,2383
Ediya,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 공항대로 195,7801,126.8292573,37.55975486,2626
Ediya,I56220,서울특별시,강서구,가양3동,서울특별시 강서구 양천로 551-17,7532,126.8609249,37.55910054,2168
Ediya,I56220,서울특별시,강서구,우장산동,서울특별시 강서구 우현로 17,7695,126.8434627,37.54725338,2304
Ediya,I56220,서울특별시,강서구,화곡8동,서울특별시 강서구 곰달래로 135,7760,126.8479038,37.53075379,2346
CoffeeBean,I56220,서울특별시,강서구,등촌1동,서울특별시 강서구 화곡로 398,7567,126.8548002,37.55845562,2242
CoffeeBean,I56220,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡로 341,7649,126.8509256,37.55428223,2986
CoffeeBean,I56220,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡로 347,7649,126.8512794,37.55482629,2680
CoffeeBean,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 마곡동로 55,7802,126.8331469,37.56000961,2406
CoffeeBean,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 강서로 455,7792,126.8403304,37.56609027,2925
Twosome,I56220,서울특별시,강서구,공항동,서울특별시 강서구 공항대로 30,7623,126.8102735,37.56064631,2433
Twosome,I56220,서울특별시,강서구,등촌1동,서울특별시 강서구 양천로 504,7548,126.8559706,37.56037716,2013
Twosome,I56220,서울특별시,강서구,등촌3동,서울특별시 강서구 강서로 460,7582,126.8410853,37.56631394,2150
Twosome,I56220,서울특별시,강서구,화곡1동,서울특별시 강서구 강서로 43,7774,126.8465342,37.53152432,2340
Twosome,I56220,서울특별시,강서구,방화1동,서울특별시 강서구 방화대로 294,7599,126.8170323,37.5669854,2663
Twosome,I56220,서울특별시,강서구,등촌3동,서울특별시 강서구 강서로56가길 47,7583,126.8400817,37.5616908,2611
Twosome,I56220,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡로 347,7649,126.8512794,37.55482629,2639
Twosome,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 마곡중앙6로 40,7802,126.8315706,37.56020126,2644
Twosome,I56220,서울특별시,강서구,방화2동,서울특별시 강서구 양천로 28,7601,126.8068967,37.57224451,2718
Twosome,I56220,서울특별시,강서구,염창동,서울특별시 강서구 공항대로 663,7557,126.8781044,37.54789397,2321
Twosome,I56220,서울특별시,강서구,등촌2동,서울특별시 강서구 등촌로 177,7668,126.8622143,37.54575964,2832
Twosome,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 마곡중앙6로 93,7803,126.8376838,37.56012645,2350
Twosome,I56220,서울특별시,강서구,발산1동,서울특별시 강서구 강서로 259,7639,126.8359801,37.54886478,2018
Starbucks,I56220,서울특별시,관악구,서원동,서울특별시 관악구 신림로 330,8777,126.9302159,37.48384475,1470
Starbucks,I56220,서울특별시,관악구,보라매동,서울특별시 관악구 보라매로3길 23,8708,126.9255222,37.49103758,1255
Starbucks,I56220,서울특별시,관악구,조원동,서울특별시 관악구 남부순환로 1419,8766,126.9084012,37.48096909,878
Starbucks,I56220,서울특별시,관악구,낙성대동,서울특별시 관악구 관악로 158,8788,126.9527917,37.47929847,1164
Starbucks,I56220,서울특별시,관악구,인헌동,서울특별시 관악구 남부순환로 1948,8793,126.9650001,37.4761983,823
Starbucks,I56220,서울특별시,관악구,남현동,서울특별시 관악구 남부순환로 2082-25,8806,126.981,37.47604903,946
Starbucks,I56220,서울특별시,관악구,중앙동,서울특별시 관악구 남부순환로 1817,8758,126.9522051,37.481627,995
Starbucks,I56220,서울특별시,관악구,청룡동,서울특별시 관악구 남부순환로 1812,8787,126.9513192,37.48110554,987
Starbucks,I56220,서울특별시,관악구,신림동,서울특별시 관악구 남부순환로 1619,8754,126.9304873,37.48463112,949
Starbucks,I56220,서울특별시,관악구,신림동,서울특별시 관악구 신림로 355-1,8760,126.9291549,37.48608776,725
Ediya,I56220,서울특별시,관악구,신사동,서울특별시 관악구 난곡로 368,8702,126.9137319,37.48684801,1379
Ediya,I56220,서울특별시,관악구,보라매동,서울특별시 관악구 은천로 23,8719,126.9379137,37.4864011,995
Ediya,I56220,서울특별시,관악구,행운동,서울특별시 관악구 남부순환로 1915,8742,126.9621841,37.47789461,502
Ediya,I56220,서울특별시,관악구,보라매동,서울특별시 관악구 봉천로 245,8711,126.9290189,37.48927625,927
Ediya,I56220,서울특별시,관악구,난향동,서울특별시 관악구 난곡로 60,8861,126.9193755,37.4608594,908
Ediya,I56220,서울특별시,관악구,남현동,서울특별시 관악구 과천대로 951,8807,126.9812559,37.47551962,920
Ediya,I56220,서울특별시,관악구,신원동,서울특별시 관악구 신원로 16,8775,126.9279198,37.48073334,1479
Ediya,I56220,서울특별시,관악구,신림동,서울특별시 관악구 남부순환로 1617,8754,126.9302622,37.484557,1322
Ediya,I56220,서울특별시,관악구,은천동,서울특별시 관악구 은천로 101,8715,126.9465996,37.48708257,845
Ediya,I56220,서울특별시,관악구,청룡동,서울특별시 관악구 남부순환로216길 2,8786,126.9489751,37.48136403,1492
Ediya,I56220,서울특별시,관악구,신사동,서울특별시 관악구 난곡로 366,8702,126.9137802,37.48664121,1036
Ediya,I56220,서울특별시,관악구,인헌동,서울특별시 관악구 인헌길 17,8795,126.9670103,37.47472014,549
Ediya,I56220,서울특별시,관악구,보라매동,서울특별시 관악구 보라매로 62,8709,126.9277955,37.49338294,1246
Ediya,I56220,서울특별시,관악구,조원동,서울특별시 관악구 남부순환로 1369,8768,126.9028847,37.48011606,1401
Ediya,I56220,서울특별시,관악구,미성동,서울특별시 관악구 난우길 43-1,8849,126.9170477,37.47648034,764
Ediya,I56220,서울특별시,관악구,신사동,서울특별시 관악구 남부순환로 1541,8763,126.9217311,37.48337116,543
Ediya,I56220,서울특별시,관악구,미성동,서울특별시 관악구 남부순환로 1444,8771,126.9112399,37.48091419,1119
Ediya,I56220,서울특별시,관악구,신림동,서울특별시 관악구 봉천로6길 24,8706,126.9254099,37.48861274,1378
Ediya,I56220,서울특별시,관악구,은천동,서울특별시 관악구 남부순환로 1725,8757,126.9418786,37.4826793,525
Ediya,I56220,서울특별시,관악구,낙성대동,서울특별시 관악구 남부순환로 1874,8789,126.9577367,37.4789998,1444
Ediya,I56220,서울특별시,관악구,신사동,서울특별시 관악구 남부순환로 1541-1,8763,126.9218665,37.48339041,934
Ediya,I56220,서울특별시,관악구,서원동,서울특별시 관악구 신림로 262-1,8781,126.9326883,37.47855091,867
Ediya,I56220,서울특별시,관악구,미성동,서울특별시 관악구 난곡로 250,8849,126.9159729,37.47653356,553
Ediya,I56220,서울특별시,관악구,신림동,서울특별시 관악구 관천로 52,8759,126.9266133,37.48432567,932
CoffeeBean,I56220,서울특별시,관악구,행운동,서울특별시 관악구 남부순환로 1909,8742,126.9615932,37.47810567,1067
CoffeeBean,I56220,서울특별시,관악구,청룡동,서울특별시 관악구 관악로 161,8787,126.9521656,37.47959928,1227
CoffeeBean,I56220,서울특별시,관악구,서원동,서울특별시 관악구 신림로 318,8777,126.9303693,37.48260269,585
Twosome,I56220,서울특별시,관악구,인헌동,서울특별시 관악구 남부순환로 1926,8793,126.9631261,37.4768126,1391
Twosome,I56220,서울특별시,관악구,대학동,서울특별시 관악구 신림로 127,8813,126.9352291,37.47079776,1067
Twosome,I56220,서울특별시,관악구,조원동,서울특별시 관악구 시흥대로 554,8768,126.9015513,37.48238332,1284
Twosome,I56220,서울특별시,관악구,남현동,서울특별시 관악구 남부순환로 2082-33,8806,126.9803655,37.47615168,934
Twosome,I56220,서울특별시,관악구,중앙동,서울특별시 관악구 봉천로 472,8758,126.9521903,37.48187916,603
Twosome,I56220,서울특별시,관악구,청룡동,서울특별시 관악구 관악로 157,8787,126.9520773,37.47944532,1342
Twosome,I56220,서울특별시,관악구,신림동,서울특별시 관악구 신림로 350,8754,126.9299661,37.48550042,1325
Starbucks,I56220,서울특별시,광진구,구의2동,서울특별시 광진구 광나루로 519,4976,127.0871794,37.54529828,2221
Starbucks,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 능동로 50,5070,127.0691588,37.53566952,1135
Starbucks,I56220,서울특별시,광진구,군자동,서울특별시 광진구 천호대로 548,4997,127.0790129,37.5569305,1326
Starbucks,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 아차산로 262,5065,127.0729442,37.53699681,2236
Starbucks,I56220,서울특별시,광진구,구의1동,서울특별시 광진구 아차산로 373,5044,127.0840104,37.53700208,1721
Starbucks,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 607,4968,127.1060879,37.54730812,1496
Starbucks,I56220,서울특별시,광진구,화양동,서울특별시 광진구 능동로 107,5017,127.0707145,37.54069162,2375
Starbucks,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 563,4983,127.102912,37.54413034,2318
Starbucks,I56220,서울특별시,광진구,화양동,서울특별시 광진구 능동로 120-1,5030,127.0720432,37.54122468,1126
Starbucks,I56220,서울특별시,광진구,자양1동,서울특별시 광진구 아차산로 355,5026,127.0825464,37.53736014,2161
Starbucks,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 광나루로 608,5034,127.0952529,37.5411525,1205
Starbucks,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 구의강변로 64,5116,127.0925786,37.53586081,2470
Starbucks,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 능동로 90,5065,127.070902,37.53835036,1725
Starbucks,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 537-17,4983,127.0996444,37.54295213,2236
Ediya,I56220,서울특별시,광진구,자양2동,서울특별시 광진구 자양로 46,5112,127.0859363,37.53217834,1053
Ediya,I56220,서울특별시,광진구,군자동,서울특별시 광진구 능동로 261,4998,127.077131,37.55350984,2422
Ediya,I56220,서울특별시,광진구,화양동,서울특별시 광진구 광나루로 380,5009,127.0718622,37.54761171,1735
Ediya,I56220,서울특별시,광진구,구의1동,서울특별시 광진구 자양로 136,5039,127.083388,37.5397815,1176
Ediya,I56220,서울특별시,광진구,군자동,서울특별시 광진구 능동로 261,4998,127.077131,37.55350984,1820
Ediya,I56220,서울특별시,광진구,능동,서울특별시 광진구 능동로 290,4985,127.0789616,37.55557853,1029
Ediya,I56220,서울특별시,광진구,중곡2동,서울특별시 광진구 능동로 330,4928,127.08072,37.55893513,2495
Ediya,I56220,서울특별시,광진구,군자동,서울특별시 광진구 군자로 109,5001,127.0719781,37.55286575,1660
Ediya,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 아차산로 481,5034,127.0949383,37.54096087,2064
Ediya,I56220,서울특별시,광진구,화양동,서울특별시 광진구 광나루로 416,5021,127.0755658,37.54645138,1286
Ediya,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 624,4969,127.1075149,37.5481659,2328
Ediya,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 구의로 4,5045,127.089267,37.53834025,1452
Ediya,I56220,서울특별시,광진구,구의1동,서울특별시 광진구 광나루로 506,5031,127.0856475,37.54470975,2285
Ediya,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 능동로 90,5065,127.070902,37.53835036,1492
Ediya,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 아차산로 262,5065,127.0729442,37.53699681,1635
Ediya,I56220,서울특별시,광진구,자양2동,서울특별시 광진구 자양로 46,5112,127.0859363,37.53217834,1283
Ediya,I56220,서울특별시,광진구,자양2동,서울특별시 광진구 자양로 92,5051,127.0840793,37.53599343,1740
Ediya,I56220,서울특별시,광진구,중곡3동,서울특별시 광진구 용마산로 111,4935,127.0866281,37.56358534,1330
CoffeeBean,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 563,4983,127.102912,37.54413034,1712
CoffeeBean,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 아차산로 262,5065,127.0729442,37.53699681,1663
CoffeeBean,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 능동로 90,5065,127.070902,37.53835036,1766
CoffeeBean,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 광나루로56길 85,5116,127.0956807,37.53571341,1314
CoffeeBean,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 아차산로 262,5065,127.0730005,37.53702429,1812
CoffeeBean,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 구의강변로 106,5117,127.0949401,37.53987961,2411
Twosome,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 광나루로 604,5034,127.094897,37.54157326,1970
Twosome,I56220,서울특별시,광진구,화양동,서울특별시 광진구 능동로13길 5,5017,127.0712931,37.54239916,1585
Twosome,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 광나루로56길 85,5116,127.0956807,37.53571341,1196
Twosome,I56220,서울특별시,광진구,자양3동,서울특별시 광진구 능동로 90,5065,127.070902,37.53835036,1176
Twosome,I56220,서울특별시,광진구,능동,서울특별시 광진구 천호대로 642,4987,127.0881456,37.55330708,1211
Twosome,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 503-23,4984,127.0962579,37.54225948,1859
Twosome,I56220,서울특별시,광진구,자양4동,서울특별시 광진구 아차산로30길 36,5072,127.0667023,37.53939851,1085
Twosome,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 552,4971,127.1052358,37.54285046,2212
Twosome,I56220,서울특별시,광진구,광장동,서울특별시 광진구 아차산로 537-17,4983,127.0996444,37.54295213,2154
Twosome,I56220,서울특별시,광진구,구의3동,서울특별시 광진구 강변역로 50,5116,127.0941674,37.53453044,1620
Starbucks,I56220,서울특별시,구로구,오류1동,서울특별시 구로구 경인로 216,8271,126.8448498,37.49620515,846
Starbucks,I56220,서울특별시,구로구,구로5동,서울특별시 구로구 새말로 97,8288,126.8902076,37.50703804,787
Starbucks,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로32길 72,8393,126.8988373,37.48317801,931
Starbucks,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로31길 61,8375,126.8915267,37.48590289,867
Starbucks,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로33길 11,8380,126.8954986,37.48569681,748
Starbucks,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로32길 30,8390,126.8965051,37.48338151,762
Starbucks,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로 285,8381,126.8944876,37.48447995,912
Starbucks,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로26길 5,8389,126.8934671,37.48160507,979
Starbucks,I56220,서울특별시,구로구,신도림동,서울특별시 구로구 경인로 610,8213,126.8839424,37.50546526,923
Starbucks,I56220,서울특별시,구로구,신도림동,서울특별시 구로구 경인로 662,8209,126.8884846,37.50805804,833
Starbucks,I56220,서울특별시,구로구,신도림동,서울특별시 구로구 경인로 662,8209,126.8884846,37.50805804,575
Ediya,I56220,서울특별시,구로구,신도림동,서울특별시 구로구 구로중앙로 228,8205,126.8765916,37.50616146,641
Ediya,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로33길 11,8380,126.8954986,37.48569681,725
Ediya,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로26길 5,8389,126.8934671,37.48160507,974
Ediya,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로32길 43,8379,126.8978698,37.48438541,578
Ediya,I56220,서울특별시,구로구,구로1동,서울특별시 구로구 구일로 110,8324,126.871997,37.49506187,768
Ediya,I56220,서울특별시,구로구,고척2동,서울특별시 구로구 고척로 149,8246,126.8501269,37.50311356,682
Ediya,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로26길 5,8389,126.8934671,37.48160507,910
Ediya,I56220,서울특별시,구로구,신도림동,서울특별시 구로구 구로중앙로 228,8205,126.8765916,37.50616146,611
Ediya,I56220,서울특별시,구로구,개봉3동,서울특별시 구로구 개봉로3길 26,8352,126.8548716,37.48643631,655
Ediya,I56220,서울특별시,구로구,고척1동,서울특별시 구로구 경인로47길 14,8222,126.8670335,37.50023141,932
Ediya,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로31길 81,8375,126.8912265,37.48632357,592
Ediya,I56220,서울특별시,구로구,오류2동,서울특별시 구로구 오류로8길 65,8341,126.8437739,37.49264452,555
Ediya,I56220,서울특별시,구로구,고척1동,서울특별시 구로구 중앙로8길 11,8223,126.863278,37.50252002,861
Ediya,I56220,서울특별시,구로구,오류2동,서울특별시 구로구 연동로 312,8359,126.8243442,37.48772229,756
Ediya,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로33길 11,8380,126.8954986,37.48569681,744
Ediya,I56220,서울특별시,구로구,구로2동,서울특별시 구로구 경인로 482,8278,126.8727176,37.49827647,542
Ediya,I56220,서울특별시,구로구,구로2동,서울특별시 구로구 구로동로 157,8309,126.8833541,37.49256575,851
Ediya,I56220,서울특별시,구로구,고척1동,서울특별시 구로구 경인로 397,8227,126.8638602,37.49768702,508
Ediya,I56220,서울특별시,구로구,개봉1동,서울특별시 구로구 경인로40길 12,8277,126.8590989,37.49620848,931
Ediya,I56220,서울특별시,구로구,구로5동,서울특별시 구로구 새말로 97,8288,126.8902076,37.50703804,934
Ediya,I56220,서울특별시,구로구,오류1동,서울특별시 구로구 경인로20길 6,8271,126.8434035,37.49539808,739
CoffeeBean,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로 300,8379,126.8965278,37.48491351,835
CoffeeBean,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로 273,8381,126.8940884,37.4839446,697
Twosome,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로 288,8390,126.8954848,37.4835612,647
Twosome,I56220,서울특별시,구로구,구로2동,서울특별시 구로구 가마산로 250,8306,126.8886583,37.49481432,590
Twosome,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로33길 48,8377,126.8944921,37.48724621,739
Twosome,I56220,서울특별시,구로구,오류1동,서울특별시 구로구 고척로16가길 7-1,8267,126.8446859,37.49877152,760
Twosome,I56220,서울특별시,구로구,개봉2동,서울특별시 구로구 남부순환로97길 20-1,8328,126.8588931,37.49412508,576
Twosome,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로 288,8390,126.8954848,37.4835612,804
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 벚꽃로 266,8511,126.8850681,37.47843551,682
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 디지털로9길 32,8512,126.8872665,37.4796276,761
Starbucks,I56220,서울특별시,금천구,독산3동,서울특별시 금천구 시흥대로 426,8545,126.8986457,37.47157973,786
Starbucks,I56220,서울특별시,금천구,시흥1동,서울특별시 금천구 시흥대로 164,8631,126.9032169,37.4488707,912
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 128,8507,126.8836842,37.47722405,942
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 171,8503,126.8803985,37.48148195,839
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털2로 53,8588,126.881125,37.4729469,519
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 디지털로 188,8513,126.8876625,37.47731564,983
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 벚꽃로 298,8510,126.883859,37.48143359,624
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 168,8507,126.882626,37.47995323,866
Starbucks,I56220,서울특별시,금천구,독산1동,서울특별시 금천구 두산로 70,8584,126.8956093,37.46895637,929
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 디지털로9길 32,8512,126.8872665,37.4796276,700
Starbucks,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 128,8507,126.8836842,37.47722405,639
Ediya,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 196,8502,126.8812697,37.4829589,691
Ediya,I56220,서울특별시,금천구,시흥2동,서울특별시 금천구 금하로 750,8645,126.9136456,37.44906614,930
Ediya,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털2로 123,8505,126.8786985,37.47871763,684
Ediya,I56220,서울특별시,금천구,가산동,서울특별시 금천구 디지털로9길 32,8512,126.8872665,37.4796276,612
Ediya,I56220,서울특별시,금천구,시흥4동,서울특별시 금천구 독산로50길 162,8564,126.9124224,37.4617327,818
Ediya,I56220,서울특별시,금천구,시흥5동,서울특별시 금천구 시흥대로 150,8649,126.9036534,37.44761328,913
Ediya,I56220,서울특별시,금천구,시흥1동,서울특별시 금천구 시흥대로63길 8,8614,126.899183,37.45498738,520
Ediya,I56220,서울특별시,금천구,시흥3동,서울특별시 금천구 시흥대로 88,8652,126.9038954,37.44187581,973
Ediya,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 171,8503,126.8803985,37.48148195,559
Ediya,I56220,서울특별시,금천구,시흥4동,서울특별시 금천구 독산로 124,8569,126.9055425,37.45835331,752
Ediya,I56220,서울특별시,금천구,시흥5동,서울특별시 금천구 금하로 690,8642,126.9066214,37.45179463,512
CoffeeBean,I56220,서울특별시,금천구,시흥1동,서울특별시 금천구 시흥대로 201,8632,126.9007767,37.45189359,938
CoffeeBean,I56220,서울특별시,금천구,가산동,서울특별시 금천구 디지털로9길 23,8511,126.886466,37.47871,545
Twosome,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 19,8594,126.8864952,37.46760035,942
Twosome,I56220,서울특별시,금천구,독산4동,서울특별시 금천구 시흥대로 422,8576,126.8985962,37.47110171,863
Twosome,I56220,서울특별시,금천구,가산동,서울특별시 금천구 벚꽃로 254,8511,126.885474,37.47775455,953
Twosome,I56220,서울특별시,금천구,독산1동,서울특별시 금천구 시흥대로79길 53,8611,126.8949218,37.45806525,673
Twosome,I56220,서울특별시,금천구,독산1동,서울특별시 금천구 벚꽃로 40,8608,126.8929835,37.45996635,609
Twosome,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 19,8594,126.8864952,37.46760035,934
Twosome,I56220,서울특별시,금천구,가산동,서울특별시 금천구 서부샛길 606,8504,126.8769955,37.4799449,651
Twosome,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 186,8502,126.881568,37.4819075,928
Twosome,I56220,서울특별시,금천구,독산1동,서울특별시 금천구 두산로 70,8584,126.8956093,37.46895637,603
Starbucks,I56220,서울특별시,노원구,중계1동,서울특별시 노원구 중계로 217,1743,127.0759774,37.65049809,632
Starbucks,I56220,서울특별시,노원구,상계6.7동,서울특별시 노원구 동일로 1413,1689,127.0600017,37.65475991,928
Starbucks,I56220,서울특별시,노원구,공릉2동,서울특별시 노원구 화랑로 621,1797,127.088969,37.62877599,636
Starbucks,I56220,서울특별시,노원구,공릉1동,서울특별시 노원구 동일로 1081,1852,127.0722546,37.62636612,543
Starbucks,I56220,서울특별시,노원구,월계1동,서울특별시 노원구 석계로 104,1886,127.0607054,37.62317518,815
Starbucks,I56220,서울특별시,노원구,상계10동,서울특별시 노원구 노원로 569,1687,127.0570787,37.66096272,846
Starbucks,I56220,서울특별시,노원구,상계6.7동,서울특별시 노원구 노해로 502,1752,127.0638259,37.65436683,802
Starbucks,I56220,서울특별시,노원구,월계3동,서울특별시 노원구 마들로3길 15,1906,127.0619664,37.62650103,725
Starbucks,I56220,서울특별시,노원구,상계6.7동,서울특별시 노원구 동일로 1339,1767,127.0621587,37.64815447,965
Ediya,I56220,서울특별시,노원구,상계8동,서울특별시 노원구 동일로 1541,1620,127.0570306,37.66565671,904
Ediya,I56220,서울특별시,노원구,상계8동,서울특별시 노원구 동일로227길 25,1619,127.0562209,37.66693871,657
Ediya,I56220,서울특별시,노원구,상계10동,서울특별시 노원구 노원로 530,1676,127.0602369,37.66127625,687
Ediya,I56220,서울특별시,노원구,중계1동,서울특별시 노원구 노원로22길 34,1746,127.0727538,37.64636407,853
Ediya,I56220,서울특별시,노원구,월계1동,서울특별시 노원구 광운로 29,1891,127.0584078,37.62031859,714
Ediya,I56220,서울특별시,노원구,중계본동,서울특별시 노원구 중계로 201,1734,127.0777684,37.65045804,720
Ediya,I56220,서울특별시,노원구,중계4동,서울특별시 노원구 덕릉로 698,1715,127.0756351,37.65983013,797
Ediya,I56220,서울특별시,노원구,상계6.7동,서울특별시 노원구 동일로 1354,1756,127.0622205,37.64955157,636
Ediya,I56220,서울특별시,노원구,중계2.3동,서울특별시 노원구 동일로203가길 29,1779,127.0642452,37.63991755,588
Ediya,I56220,서울특별시,노원구,공릉2동,서울특별시 노원구 공릉로 208,1814,127.0777595,37.62826542,914
Ediya,I56220,서울특별시,노원구,상계6.7동,서울특별시 노원구 노해로 494,1751,127.0630874,37.65451414,546
Ediya,I56220,서울특별시,노원구,상계6.7동,서울특별시 노원구 동일로217가길 17,1762,127.0593513,37.65331307,840
Ediya,I56220,서울특별시,노원구,공릉2동,서울특별시 노원구 공릉로 146,1819,127.0795116,37.62307109,829
Ediya,I56220,서울특별시,노원구,월계2동,서울특별시 노원구 월계로45길 37,1883,127.0503484,37.62697575,785
Ediya,I56220,서울특별시,노원구,월계1동,서울특별시 노원구 화랑로 341,1895,127.0656299,37.61529414,579
Ediya,I56220,서울특별시,노원구,중계2.3동,서울특별시 노원구 동일로204가길 34,1783,127.0681553,37.64074141,985
Ediya,I56220,서울특별시,노원구,공릉2동,서울특별시 노원구 화랑로 510,1804,127.0837308,37.61988721,822
Ediya,I56220,서울특별시,노원구,중계본동,서울특별시 노원구 중계로14바길 2,1722,127.0825579,37.64987367,792
Ediya,I56220,서울특별시,노원구,하계1동,서울특별시 노원구 공릉로59길 28,1829,127.0696529,37.63422972,800
Ediya,I56220,서울특별시,노원구,상계6.7동,서울특별시 노원구 동일로 1393,1762,127.0605347,37.65293505,728
Ediya,I56220,서울특별시,노원구,중계1동,서울특별시 노원구 덕릉로73길 18,1707,127.0724103,37.65210998,646
Ediya,I56220,서울특별시,노원구,하계1동,서울특별시 노원구 노원로 257,1791,127.0727391,37.64025493,526
Ediya,I56220,서울특별시,노원구,상계2동,서울특별시 노원구 상계로 64,1695,127.0622554,37.655787,903
Ediya,I56220,서울특별시,노원구,상계8동,서울특별시 노원구 동일로 1541,1620,127.0570306,37.66565671,888
Ediya,I56220,서울특별시,노원구,중계2.3동,서울특별시 노원구 동일로 1308-1,1760,127.0642282,37.64488212,520
