brand,sic,city,gu,dong,address,zip,lon,lat,col
스타벅스,I56220,서울특별시,동작구,상도3동,서울특별시 동작구 상도로 102,7041,126.931762,37.49993346,1
스타벅스,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 성산로 565,3721,126.9463211,37.56640809,1
스타벅스,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로 50,3722,126.9429168,37.56380069,1
스타벅스,I56220,서울특별시,은평구,대조동,서울특별시 은평구 연서로 216,3385,126.9201098,37.61780045,1
스타벅스,I56220,서울특별시,은평구,대조동,서울특별시 은평구 연서로 216,3385,126.9201098,37.61780045,1
스타벅스,I56220,서울특별시,서대문구,연희동,서울특별시 서대문구 연희로 144,3723,126.9338837,37.57018891,1
스타벅스,I56220,서울특별시,강서구,염창동,서울특별시 강서구 공항대로 627,7558,126.8745264,37.54727425,1
스타벅스,I56220,서울특별시,영등포구,신길3동,서울특별시 영등포구 신길로 137,7396,126.9100596,37.50456481,1
스타벅스,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 남부순환로323길 1,6719,127.0134831,37.48112734,1
스타벅스,I56220,서울특별시,양천구,목1동,서울특별시 양천구 오목로 354,8007,126.8767663,37.52394066,1
스타벅스,I56220,서울특별시,송파구,방이1동,서울특별시 송파구 위례성대로 102,5637,127.122997,37.51332992,1
스타벅스,I56220,서울특별시,강동구,성내1동,서울특별시 강동구 강동대로 171,5402,127.1259321,37.52547091,1
스타벅스,I56220,서울특별시,송파구,방이2동,서울특별시 송파구 위례성대로 38,5627,127.1163168,37.51578507,1
스타벅스,I56220,서울특별시,동대문구,이문1동,서울특별시 동대문구 휘경로 12-1,2441,127.061379,37.59572582,1
스타벅스,I56220,서울특별시,동대문구,이문1동,서울특별시 동대문구 이문로 93,2451,127.0592092,37.59537516,1
스타벅스,I56220,서울특별시,용산구,한강로동,서울특별시 용산구 한강대로21나길 7,4377,126.9632226,37.52790298,1
스타벅스,I56220,서울특별시,노원구,월계3동,서울특별시 노원구 마들로3길 15,1906,127.0619664,37.62650103,1
스타벅스,I56220,서울특별시,마포구,성산2동,서울특별시 마포구 월드컵로 240,3932,126.8972574,37.56827565,1
스타벅스,I56220,서울특별시,중구,명동,서울특별시 중구 을지로5길 16,4539,126.9848909,37.56694427,1
스타벅스,I56220,서울특별시,중구,명동,서울특별시 중구 남대문로10길 9,4540,126.9832121,37.56720013,1
스타벅스,I56220,서울특별시,서초구,방배4동,서울특별시 서초구 서초대로 3-4,6568,126.9830474,37.48598728,1
스타벅스,I56220,서울특별시,서초구,방배4동,서울특별시 서초구 동작대로 112,6568,126.9826899,37.4864978,1
스타벅스,I56220,서울특별시,용산구,한남동,서울특별시 용산구 이태원로 213,4349,126.9975778,37.53501151,1
스타벅스,I56220,서울특별시,송파구,잠실6동,서울특별시 송파구 올림픽로35길 141,5510,127.098885,37.51577952,1
스타벅스,I56220,서울특별시,송파구,잠실6동,서울특별시 송파구 올림픽로35가길 9,5510,127.1034466,37.51743613,1
스타벅스,I56220,서울특별시,중구,소공동,서울특별시 중구 남대문로7길 19,4532,126.9807573,37.56376402,1
스타벅스,I56220,서울특별시,종로구,종로1.2.3.4가동,서울특별시 종로구 종로 64,3189,126.9845218,37.56995057,1
스타벅스,I56220,서울특별시,종로구,종로1.2.3.4가동,서울특별시 종로구 삼일대로 403-1,3164,126.987331,37.57065049,1
스타벅스,I56220,서울특별시,종로구,종로1.2.3.4가동,서울특별시 종로구 종로 113-1,3139,126.9902072,37.57058502,1
스타벅스,I56220,서울특별시,종로구,종로1.2.3.4가동,서울특별시 종로구 삼일대로20길 13,3191,126.9886564,37.56974278,1
스타벅스,I56220,서울특별시,종로구,종로1.2.3.4가동,서울특별시 종로구 종로5길 30,3158,126.9806835,37.57166551,1
스타벅스,I56220,서울특별시,종로구,평창동,서울특별시 종로구 평창문화로 51,3008,126.9667633,37.60579292,1
스타벅스,I56220,서울특별시,성북구,종암동,서울특별시 성북구 종암로 122,2797,127.0339835,37.60118133,1
스타벅스,I56220,서울특별시,노원구,상계6.7동,서울특별시 노원구 동일로 1339,1767,127.0621587,37.64815447,1
스타벅스,I56220,서울특별시,중구,을지로동,서울특별시 중구 수표로 34,4555,126.9903364,37.56436893,1
스타벅스,I56220,서울특별시,중랑구,신내1동,서울특별시 중랑구 신내로 72,2069,127.0956531,37.60540032,1
스타벅스,I56220,서울특별시,중랑구,상봉2동,서울특별시 중랑구 망우로30길 3,2120,127.0747289,37.59307404,1
스타벅스,I56220,서울특별시,강남구,논현2동,서울특별시 강남구 봉은사로 213,6109,127.0353547,37.50804228,1
스타벅스,I56220,서울특별시,강남구,논현2동,서울특별시 강남구 봉은사로 213,6109,127.0353547,37.50804228,1
스타벅스,I56220,서울특별시,강동구,천호3동,서울특별시 강동구 천호대로 1037,5335,127.1273154,37.53783463,1
스타벅스,I56220,서울특별시,서초구,내곡동,서울특별시 서초구 청계산로 203,6802,127.0562524,37.4472724,1
스타벅스,I56220,서울특별시,강남구,청담동,서울특별시 강남구 도산대로 458,6062,127.0468501,37.52375987,1
스타벅스,I56220,서울특별시,강남구,청담동,서울특별시 강남구 영동대로 720,6075,127.056441,37.52217895,1
스타벅스,I56220,서울특별시,동대문구,전농1동,서울특별시 동대문구 왕산로40길 2,2559,127.044812,37.57976158,1
스타벅스,I56220,서울특별시,서대문구,충현동,서울특별시 서대문구 서소문로 21,3742,126.9640699,37.55988846,1
스타벅스,I56220,서울특별시,서대문구,충현동,서울특별시 서대문구 서소문로 21,3742,126.9640699,37.55988846,1
스타벅스,I56220,서울특별시,강남구,논현2동,서울특별시 강남구 도산대로 328,6055,127.0379529,37.52239022,1
스타벅스,I56220,서울특별시,금천구,가산동,서울특별시 금천구 디지털로9길 32,8512,126.8872665,37.4796276,1
스타벅스,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 128,8507,126.8836842,37.47722405,1
스타벅스,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 강남대로 595,6526,127.019521,37.51485002,1
스타벅스,I56220,서울특별시,마포구,염리동,서울특별시 마포구 독막로 311,4156,126.9474628,37.54399137,1
스타벅스,I56220,서울특별시,구로구,신도림동,서울특별시 구로구 경인로 662,8209,126.8884846,37.50805804,1
스타벅스,I56220,서울특별시,구로구,신도림동,서울특별시 구로구 경인로 662,8209,126.8884846,37.50805804,1
스타벅스,I56220,서울특별시,영등포구,여의동,서울특별시 영등포구 국제금융로 10,7326,126.9248631,37.52517222,1
스타벅스,I56220,서울특별시,영등포구,여의동,서울특별시 영등포구 여의대방로65길 24,7333,126.9292751,37.52043677,1
스타벅스,I56220,서울특별시,마포구,서교동,서울특별시 마포구 양화로 165,3995,126.9235995,37.55720174,1
스타벅스,I56220,서울특별시,강남구,삼성1동,서울특별시 강남구 영동대로 616,6081,127.0601934,37.51524372,1
스타벅스,I56220,서울특별시,강동구,천호2동,서울특별시 강동구 천호대로157길 19,5329,127.1270214,37.53878758,1
스타벅스,I56220,서울특별시,강남구,삼성1동,서울특별시 강남구 테헤란로 505,6168,127.0574281,37.50756271,1
스타벅스,I56220,서울특별시,강남구,대치2동,서울특별시 강남구 영동대로 215,6283,127.0685071,37.49799127,1
스타벅스,I56220,서울특별시,용산구,한남동,서울특별시 용산구 독서당로 94,4420,127.0109208,37.53479964,1
스타벅스,I56220,서울특별시,성북구,성북동,서울특별시 성북구 성북로 11,2880,127.0049043,37.58904601,1
스타벅스,I56220,서울특별시,마포구,서교동,서울특별시 마포구 양화로 45,4036,126.9139374,37.55149077,1
스타벅스,I56220,서울특별시,마포구,합정동,서울특별시 마포구 월드컵로1길 14,4024,126.9120459,37.5500407,1
스타벅스,I56220,서울특별시,마포구,서교동,서울특별시 마포구 와우산로 101,4054,126.9248661,37.5533298,1
스타벅스,I56220,서울특별시,마포구,서강동,서울특별시 마포구 와우산로 64,4067,126.9232587,37.55020656,1
스타벅스,I56220,서울특별시,강서구,화곡4동,서울특별시 강서구 등촌로 57,7741,126.8631123,37.53506398,1
스타벅스,I56220,서울특별시,강서구,화곡1동,서울특별시 강서구 화곡로 142,7715,126.837569,37.54055489,1
스타벅스,I56220,서울특별시,성동구,왕십리도선동,서울특별시 성동구 왕십리로 410,4701,127.0240621,37.56654474,1
스타벅스,I56220,서울특별시,중구,황학동,서울특별시 중구 청계천로 400,4572,127.0214482,37.57080306,1
스타벅스,I56220,서울특별시,중구,회현동,서울특별시 중구 퇴계로 72,4632,126.9805829,37.55911313,1
이디아커피,I56220,서울특별시,마포구,상암동,서울특별시 마포구 월드컵북로 375,3908,126.8908284,37.57739695,0
이디아커피,I56220,서울특별시,강서구,화곡1동,서울특별시 강서구 가로공원로76길 61,7767,126.8382526,37.53441656,0
이디아커피,I56220,서울특별시,성북구,종암동,서울특별시 성북구 종암로 105,2804,127.0339369,37.59952304,0
이디아커피,I56220,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡로 292,7663,126.8487572,37.55030557,0
이디아커피,I56220,서울특별시,서초구,방배본동,서울특별시 서초구 동광로 1,6560,126.9830125,37.49105991,0
이디아커피,I56220,서울특별시,강서구,등촌3동,서울특별시 강서구 강서로54길 11,7591,126.8393361,37.55940386,0
이디아커피,I56220,서울특별시,강남구,삼성1동,서울특별시 강남구 테헤란로87길 37,6166,127.0577002,37.51020498,0
이디아커피,I56220,서울특별시,마포구,서교동,서울특별시 마포구 월드컵로 82-1,3996,126.910211,37.55636709,0
이디아커피,I56220,서울특별시,구로구,신도림동,서울특별시 구로구 구로중앙로 228,8205,126.8765916,37.50616146,0
이디아커피,I56220,서울특별시,종로구,숭인2동,서울특별시 종로구 종로 354,3114,127.0167767,37.57309795,0
이디아커피,I56220,서울특별시,강서구,방화1동,서울특별시 강서구 방화대로34길 90,7595,126.8213972,37.57085843,0
이디아커피,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 87-20,3789,126.9364442,37.5564982,0
이디아커피,I56220,서울특별시,중구,소공동,서울특별시 중구 서소문로11길 8,4515,126.9730785,37.56325596,0
이디아커피,I56220,서울특별시,종로구,가회동,서울특별시 종로구 창덕궁1길 41,3058,126.9868409,37.57925122,0
이디아커피,I56220,서울특별시,강남구,역삼1동,서울특별시 강남구 논현로63길 16,6257,127.0390991,37.49299814,0
이디아커피,I56220,서울특별시,강서구,화곡3동,서울특별시 강서구 화곡로 133,7712,126.8364785,37.54082347,0
이디아커피,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌역로 30,3765,126.9423733,37.55981322,0
이디아커피,I56220,서울특별시,강동구,성내1동,서울특별시 강동구 성내로6길 20,5398,127.1223269,37.52901236,0
이디아커피,I56220,서울특별시,강남구,일원1동,서울특별시 강남구 양재대로27길 20,6343,127.0816058,37.49039878,0
이디아커피,I56220,서울특별시,강남구,삼성1동,서울특별시 강남구 테헤란로107길 11,6173,127.0650384,37.51042548,0
이디아커피,I56220,서울특별시,성동구,사근동,서울특별시 성동구 사근동길 4,4762,127.0415675,37.55995734,0
이디아커피,I56220,서울특별시,성북구,석관동,서울특별시 성북구 화랑로40길 61,2781,127.0649241,37.61376579,0
이디아커피,I56220,서울특별시,강동구,천호1동,서울특별시 강동구 구천면로 304,5310,127.1347941,37.54672001,0
이디아커피,I56220,서울특별시,마포구,도화동,서울특별시 마포구 도화길 10,4173,126.9473972,37.53980094,0
이디아커피,I56220,서울특별시,광진구,자양2동,서울특별시 광진구 자양로 46,5112,127.0859363,37.53217834,0
이디아커피,I56220,서울특별시,강남구,대치4동,서울특별시 강남구 삼성로85길 38,6194,127.0541861,37.50453628,0
이디아커피,I56220,서울특별시,광진구,군자동,서울특별시 광진구 능동로 261,4998,127.077131,37.55350984,0
이디아커피,I56220,서울특별시,강북구,송중동,서울특별시 강북구 도봉로10길 28,1219,127.03101,37.61388864,0
이디아커피,I56220,서울특별시,마포구,합정동,서울특별시 마포구 양화로1길 21,4026,126.9104342,37.54958433,0
이디아커피,I56220,서울특별시,강남구,논현2동,서울특별시 강남구 선릉로 661,6099,127.0415697,37.51558063,0
이디아커피,I56220,서울특별시,용산구,한남동,서울특별시 용산구 한남대로 72,4419,127.0070365,37.53505538,0
이디아커피,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로33길 11,8380,126.8954986,37.48569681,0
이디아커피,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로26길 5,8389,126.8934671,37.48160507,0
이디아커피,I56220,서울특별시,강북구,우이동,서울특별시 강북구 삼양로171길 21,1002,127.0120224,37.66209866,0
이디아커피,I56220,서울특별시,영등포구,당산2동,서울특별시 영등포구 당산로 222,7214,126.9021984,37.53318121,0
이디아커피,I56220,서울특별시,노원구,상계8동,서울특별시 노원구 동일로 1541,1620,127.0570306,37.66565671,0
이디아커피,I56220,서울특별시,노원구,상계8동,서울특별시 노원구 동일로227길 25,1619,127.0562209,37.66693871,0
이디아커피,I56220,서울특별시,은평구,대조동,서울특별시 은평구 통일로 723-1,3397,126.9299716,37.61019548,0
이디아커피,I56220,서울특별시,영등포구,신길3동,서울특별시 영등포구 신길로 163,7387,126.9107869,37.50666194,0
이디아커피,I56220,서울특별시,강남구,대치2동,서울특별시 강남구 테헤란로88길 10,6179,127.0594504,37.50683997,0
이디아커피,I56220,서울특별시,서대문구,천연동,서울특별시 서대문구 통일로 141,3735,126.9652177,37.56691763,0
이디아커피,I56220,서울특별시,성동구,성수2가3동,서울특별시 성동구 아차산로15길 19,4798,127.0620525,37.54474094,0
이디아커피,I56220,서울특별시,강남구,신사동,서울특별시 강남구 압구정로2길 62,6035,127.0214285,37.51776722,0
이디아커피,I56220,서울특별시,중구,소공동,서울특별시 중구 세종대로11길 26,4513,126.974563,37.56230475,0
이디아커피,I56220,서울특별시,노원구,상계10동,서울특별시 노원구 노원로 530,1676,127.0602369,37.66127625,0
이디아커피,I56220,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로25길 17,6131,127.0352202,37.50178786,0
이디아커피,I56220,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로4길 46,6241,127.0300538,37.49550124,0
이디아커피,I56220,서울특별시,중구,을지로동,서울특별시 중구 수표로 45,4551,126.9895764,37.56532655,0
이디아커피,I56220,서울특별시,송파구,잠실3동,서울특별시 송파구 송파대로 567,5503,127.0930348,37.51313068,0
이디아커피,I56220,서울특별시,중구,필동,서울특별시 중구 퇴계로27길 31,4554,126.9912325,37.56255649,0
이디아커피,I56220,서울특별시,성북구,정릉1동,서울특별시 성북구 북악산로 851,2818,127.0185842,37.60012621,0
이디아커피,I56220,서울특별시,종로구,종로1.2.3.4가동,서울특별시 종로구 종로 75,3164,126.9857606,37.57042075,0
이디아커피,I56220,서울특별시,영등포구,신길1동,서울특별시 영등포구 영등포로 353,7318,126.9180619,37.51511754,0
이디아커피,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로32길 43,8379,126.8978698,37.48438541,0
이디아커피,I56220,서울특별시,노원구,중계1동,서울특별시 노원구 노원로22길 34,1746,127.0727538,37.64636407,0
이디아커피,I56220,서울특별시,성동구,금호2.3가동,서울특별시 성동구 장터길 17-1,4724,127.0177912,37.54842677,0
이디아커피,I56220,서울특별시,종로구,창신1동,서울특별시 종로구 종로 316-1,3121,127.012908,37.57202045,0
이디아커피,I56220,서울특별시,강남구,대치2동,서울특별시 강남구 테헤란로104길 8,6174,127.0647899,37.50858536,0
이디아커피,I56220,서울특별시,종로구,부암동,서울특별시 종로구 홍지문2길 6,3015,126.9563056,37.60123177,0
이디아커피,I56220,서울특별시,동대문구,이문1동,서울특별시 동대문구 휘경로 12,2441,127.0612529,37.59584196,0
이디아커피,I56220,서울특별시,중구,소공동,서울특별시 중구 남대문로1길 57-1,4526,126.9775557,37.56363722,0
이디아커피,I56220,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 196,8502,126.8812697,37.4829589,0
이디아커피,I56220,서울특별시,동작구,대방동,서울특별시 동작구 여의대방로 194,6945,126.9222451,37.50425313,0
이디아커피,I56220,서울특별시,도봉구,쌍문2동,서울특별시 도봉구 도봉로 519,1440,127.0363068,37.65193769,0
이디아커피,I56220,서울특별시,중구,필동,서울특별시 중구 퇴계로27길 31,4554,126.9912325,37.56255649,0
이디아커피,I56220,서울특별시,송파구,잠실본동,서울특별시 송파구 백제고분로7길 58,5559,127.0852147,37.51066456,0
이디아커피,I56220,서울특별시,노원구,월계1동,서울특별시 노원구 광운로 29,1891,127.0584078,37.62031859,0
이디아커피,I56220,서울특별시,중구,명동,서울특별시 중구 명동10길 20,4536,126.9852735,37.56293792,0
이디아커피,I56220,서울특별시,중구,황학동,서울특별시 중구 청계천로 400,4572,127.0214482,37.57080306,0
이디아커피,I56220,서울특별시,은평구,불광1동,서울특별시 은평구 불광로 128,3362,126.9332899,37.61814559,0
이디아커피,I56220,서울특별시,성동구,성수1가2동,서울특별시 성동구 상원4길 4,4790,127.0488018,37.54735611,0
이디아커피,I56220,서울특별시,성북구,월곡2동,서울특별시 성북구 화랑로13길 28,2748,127.0422635,37.60459168,0
이디아커피,I56220,서울특별시,서초구,양재2동,서울특별시 서초구 동산로 60,6784,127.0453977,37.4716851,0
이디아커피,I56220,서울특별시,은평구,녹번동,서울특별시 은평구 진흥로 156,3375,126.9269573,37.60872646,0
이디아커피,I56220,서울특별시,광진구,화양동,서울특별시 광진구 광나루로 380,5009,127.0718622,37.54761171,0
이디아커피,I56220,서울특별시,중구,신당동,서울특별시 중구 다산로35길 11,4611,127.0148311,37.56353066,0
이디아커피,I56220,서울특별시,강북구,송천동,서울특별시 강북구 솔샘로 257,1178,127.0214895,37.61953166,0
이디아커피,I56220,서울특별시,구로구,구로1동,서울특별시 구로구 구일로 110,8324,126.871997,37.49506187,0
이디아커피,I56220,서울특별시,강동구,명일1동,서울특별시 강동구 상암로 210,5296,127.1457761,37.54629537,0
이디아커피,I56220,서울특별시,송파구,오금동,서울특별시 송파구 오금로 407,5741,127.1365706,37.4986345,0
이디아커피,I56220,서울특별시,광진구,구의1동,서울특별시 광진구 자양로 136,5039,127.083388,37.5397815,0
이디아커피,I56220,서울특별시,강서구,화곡3동,서울특별시 강서구 강서로45길 5,7705,126.8358036,37.54784488,0
이디아커피,I56220,서울특별시,성동구,옥수동,서울특별시 성동구 한림말5길 9,4735,127.0166987,37.54200222,0
이디아커피,I56220,서울특별시,동작구,상도2동,서울특별시 동작구 상도로 193,6925,126.9401911,37.50528051,0
이디아커피,I56220,서울특별시,도봉구,창2동,서울특별시 도봉구 덕릉로 235,1471,127.0380951,37.63893235,0
이디아커피,I56220,서울특별시,강남구,일원2동,서울특별시 강남구 개포로109길 34,6336,127.0776351,37.49419735,0
이디아커피,I56220,서울특별시,동대문구,전농2동,서울특별시 동대문구 사가정로 132,2532,127.0595009,37.57759087,0
이디아커피,I56220,서울특별시,강남구,논현2동,서울특별시 강남구 언주로148길 14,6057,127.036143,37.52061841,0
이디아커피,I56220,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로25길 17,6131,127.0352202,37.50178786,0
이디아커피,I56220,서울특별시,도봉구,도봉1동,서울특별시 도봉구 도봉로181길 18,1303,127.0448807,37.68415621,0
이디아커피,I56220,서울특별시,금천구,시흥2동,서울특별시 금천구 금하로 750,8645,126.9136456,37.44906614,0
이디아커피,I56220,서울특별시,영등포구,여의동,서울특별시 영등포구 63로 40,7345,126.9391975,37.51954417,0
이디아커피,I56220,서울특별시,강서구,방화1동,서울특별시 강서구 양천로 72,7604,126.8116931,37.57316688,0
이디아커피,I56220,서울특별시,양천구,신정4동,서울특별시 양천구 오목로 155,7943,126.8546338,37.5249535,0
이디아커피,I56220,서울특별시,강서구,등촌2동,서울특별시 강서구 등촌로 217,7667,126.8632941,37.54917596,0
이디아커피,I56220,서울특별시,강동구,성내3동,서울특별시 강동구 양재대로 1377,5376,127.1362415,37.52916,0
이디아커피,I56220,서울특별시,노원구,중계본동,서울특별시 노원구 중계로 201,1734,127.0777684,37.65045804,0
이디아커피,I56220,서울특별시,강서구,염창동,서울특별시 강서구 양천로 684,7555,126.8719405,37.55065549,0
이디아커피,I56220,서울특별시,강서구,가양1동,서울특별시 강서구 양천로55길 55,7528,126.8481011,37.56646369,0
이디아커피,I56220,서울특별시,영등포구,영등포동,서울특별시 영등포구 영등포로35길 19,7251,126.9042195,37.52186488,0
이디아커피,I56220,서울특별시,송파구,방이2동,서울특별시 송파구 백제고분로 509,5545,127.1151626,37.51581248,0
이디아커피,I56220,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로43길 18,6151,127.0440422,37.50442759,0
이디아커피,I56220,서울특별시,영등포구,문래동,서울특별시 영등포구 문래로 164,7297,126.9000598,37.51778053,0
이디아커피,I56220,서울특별시,동대문구,답십리1동,서울특별시 동대문구 답십리로 154,2599,127.0571298,37.57259819,0
이디아커피,I56220,서울특별시,노원구,중계4동,서울특별시 노원구 덕릉로 698,1715,127.0756351,37.65983013,0
이디아커피,I56220,서울특별시,동작구,상도1동,서울특별시 동작구 상도로 277,6968,126.948324,37.50280324,0
이디아커피,I56220,서울특별시,광진구,군자동,서울특별시 광진구 능동로 261,4998,127.077131,37.55350984,0
이디아커피,I56220,서울특별시,마포구,서교동,서울특별시 마포구 서강로 135,4058,126.9354087,37.55450658,0
이디아커피,I56220,서울특별시,성동구,사근동,서울특별시 성동구 사근동길 4,4762,127.0415675,37.55995734,0
이디아커피,I56220,서울특별시,서초구,잠원동,서울특별시 서초구 신반포로 333,6531,127.0201379,37.51092655,0
이디아커피,I56220,서울특별시,서초구,반포4동,서울특별시 서초구 신반포로 194,6545,127.0068163,37.50642716,0
이디아커피,I56220,서울특별시,구로구,고척2동,서울특별시 구로구 고척로 149,8246,126.8501269,37.50311356,0
이디아커피,I56220,서울특별시,서초구,서초3동,서울특별시 서초구 반포대로 32,6716,127.0121072,37.48343156,0
이디아커피,I56220,서울특별시,마포구,서교동,서울특별시 마포구 홍익로3길 36,4039,126.9215007,37.55283056,0
이디아커피,I56220,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로26길 5,8389,126.8934671,37.48160507,0
이디아커피,I56220,서울특별시,노원구,상계6.7동,서울특별시 노원구 동일로 1354,1756,127.0622205,37.64955157,0
이디아커피,I56220,서울특별시,마포구,서교동,서울특별시 마포구 동교로27길 8,3993,126.9230222,37.55877329,0
이디아커피,I56220,서울특별시,송파구,오륜동,서울특별시 송파구 양재대로 1222,5648,127.1310458,37.51572315,0
이디아커피,I56220,서울특별시,강서구,방화2동,서울특별시 강서구 양천로 28,7601,126.8068967,37.57224451,0
이디아커피,I56220,서울특별시,성동구,왕십리도선동,서울특별시 성동구 고산자로 269,4709,127.0357582,37.56368542,0
이디아커피,I56220,서울특별시,성북구,안암동,서울특별시 성북구 인촌로24길 45,2856,127.0295604,37.5842325,0
이디아커피,I56220,서울특별시,양천구,신월6동,서울특별시 양천구 신월로 172,8064,126.8426427,37.51830407,0
이디아커피,I56220,서울특별시,관악구,신사동,서울특별시 관악구 난곡로 368,8702,126.9137319,37.48684801,0
이디아커피,I56220,서울특별시,노원구,중계2.3동,서울특별시 노원구 동일로203가길 29,1779,127.0642452,37.63991755,0
이디아커피,I56220,서울특별시,관악구,보라매동,서울특별시 관악구 은천로 23,8719,126.9379137,37.4864011,0
이디아커피,I56220,서울특별시,중구,회현동,서울특별시 중구 세종대로1길 11,4512,126.9725368,37.5581964,0
이디아커피,I56220,서울특별시,강서구,염창동,서울특별시 강서구 공항대로 629,7558,126.8748438,37.54723222,0
이디아커피,I56220,서울특별시,노원구,공릉2동,서울특별시 노원구 공릉로 208,1814,127.0777595,37.62826542,0
이디아커피,I56220,서울특별시,강서구,화곡4동,서울특별시 강서구 등촌로 15,7786,126.863475,37.53129212,0
이디아커피,I56220,서울특별시,용산구,한남동,서울특별시 용산구 대사관로 72,4402,127.0059311,37.53309081,0
이디아커피,I56220,서울특별시,구로구,신도림동,서울특별시 구로구 구로중앙로 228,8205,126.8765916,37.50616146,0
이디아커피,I56220,서울특별시,중구,다산동,서울특별시 중구 다산로 181-2,4608,127.013228,37.55977794,0
이디아커피,I56220,서울특별시,용산구,원효로1동,서울특별시 용산구 원효로 257,4314,126.9691013,37.54056007,0
이디아커피,I56220,서울특별시,송파구,거여1동,서울특별시 송파구 마천로 264,5735,127.1461335,37.49807326,0
이디아커피,I56220,서울특별시,중랑구,망우3동,서울특별시 중랑구 봉우재로 240,2173,127.0993538,37.59530088,0
이디아커피,I56220,서울특별시,영등포구,영등포동,서울특별시 영등포구 경인로 838-1,7306,126.9061154,37.51598062,0
이디아커피,I56220,서울특별시,송파구,잠실본동,서울특별시 송파구 백제고분로 172,5577,127.0858415,37.50471342,0
이디아커피,I56220,서울특별시,강남구,역삼1동,서울특별시 강남구 강남대로66길 14,6253,127.0318328,37.49172239,0
이디아커피,I56220,서울특별시,구로구,개봉3동,서울특별시 구로구 개봉로3길 26,8352,126.8548716,37.48643631,0
이디아커피,I56220,서울특별시,서대문구,홍제1동,서울특별시 서대문구 통일로 431,3646,126.9453111,37.58745632,0
이디아커피,I56220,서울특별시,동대문구,청량리동,서울특별시 동대문구 왕산로 225,2490,127.0471267,37.5820329,0
이디아커피,I56220,서울특별시,관악구,행운동,서울특별시 관악구 남부순환로 1915,8742,126.9621841,37.47789461,0
이디아커피,I56220,서울특별시,노원구,상계6.7동,서울특별시 노원구 노해로 494,1751,127.0630874,37.65451414,0
이디아커피,I56220,서울특별시,노원구,상계6.7동,서울특별시 노원구 동일로217가길 17,1762,127.0593513,37.65331307,0
이디아커피,I56220,서울특별시,양천구,신정7동,서울특별시 양천구 목동동로 63,8093,126.8622923,37.51530531,0
이디아커피,I56220,서울특별시,성동구,성수2가1동,서울특별시 성동구 성덕정길 106,4776,127.0550869,37.53715262,0
이디아커피,I56220,서울특별시,광진구,능동,서울특별시 광진구 능동로 290,4985,127.0789616,37.55557853,0
이디아커피,I56220,서울특별시,서초구,서초2동,서울특별시 서초구 남부순환로 2561,6734,127.0305599,37.4843413,0
이디아커피,I56220,서울특별시,강동구,길동,서울특별시 강동구 양재대로 1471,5353,127.1392473,37.53735454,0
이디아커피,I56220,서울특별시,중구,중림동,서울특별시 중구 중림로 10,4502,126.9645165,37.55869399,0
이디아커피,I56220,서울특별시,서대문구,홍은2동,서울특별시 서대문구 가좌로 140,3655,126.9241453,37.58456219,0
이디아커피,I56220,서울특별시,동작구,상도1동,서울특별시 동작구 흑석로 20,6969,126.9530121,37.50481818,0
이디아커피,I56220,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 5,3785,126.9276982,37.55867168,0
이디아커피,I56220,서울특별시,강남구,대치4동,서울특별시 강남구 선릉로86길 6-6,6198,127.0504086,37.50273991,0
이디아커피,I56220,서울특별시,영등포구,양평2동,서울특별시 영등포구 양평로 126,7205,126.8938987,37.53819464,0
이디아커피,I56220,서울특별시,양천구,목3동,서울특별시 양천구 공항대로 566,7947,126.8680623,37.54892442,0
이디아커피,I56220,서울특별시,종로구,이화동,서울특별시 종로구 대학로 45,3127,127.0018734,37.57519845,0
이디아커피,I56220,서울특별시,관악구,보라매동,서울특별시 관악구 봉천로 245,8711,126.9290189,37.48927625,0
이디아커피,I56220,서울특별시,은평구,진관동,서울특별시 은평구 진관3로 70,3302,126.9229605,37.64239753,0
이디아커피,I56220,서울특별시,강남구,개포4동,서울특별시 강남구 개포로 218,6307,127.0466001,37.4784888,0
이디아커피,I56220,서울특별시,송파구,문정2동,서울특별시 송파구 충민로 66,5838,127.124941,37.47760822,0
이디아커피,I56220,서울특별시,성북구,정릉3동,서울특별시 성북구 정릉로9라길 8,2708,127.0003737,37.61115524,0
이디아커피,I56220,서울특별시,강남구,논현2동,서울특별시 강남구 언주로130길 18,6098,127.0370636,37.51500335,0
